Region,Hour of year,Traffic,Cumulative contrail warming,Subset
Cairo FIR,6.8071,52.2249,10.2453,Winter (Oct–Mar)
Cairo FIR,9.0762,49.6762,13.9048,Winter (Oct–Mar)
Cairo FIR,11.3452,47.6225,17.6499,Winter (Oct–Mar)
Cairo FIR,13.6143,45.9376,20.4888,Winter (Oct–Mar)
Cairo FIR,15.9065,44.5924,25.0957,Winter (Oct–Mar)
Cairo FIR,18.1755,43.2983,27.4502,Winter (Oct–Mar)
Cairo FIR,20.4445,41.9484,28.1677,Winter (Oct–Mar)
Cairo FIR,22.7136,40.8954,31.0874,Winter (Oct–Mar)
Cairo FIR,24.9826,39.9878,32.766,Winter (Oct–Mar)
Cairo FIR,27.2517,39.03,34.4545,Winter (Oct–Mar)
Cairo FIR,29.5439,38.3362,35.4127,Winter (Oct–Mar)
Cairo FIR,31.8129,37.519,38.1682,Winter (Oct–Mar)
Cairo FIR,34.082,36.8833,41.6596,Winter (Oct–Mar)
Cairo FIR,36.351,36.2563,45.7007,Winter (Oct–Mar)
Cairo FIR,38.6201,35.586,47.1796,Winter (Oct–Mar)
Cairo FIR,40.8891,34.9307,50.32,Winter (Oct–Mar)
Cairo FIR,43.1813,34.1532,51.9192,Winter (Oct–Mar)
Cairo FIR,45.4503,33.5148,53.6579,Winter (Oct–Mar)
Cairo FIR,47.7194,32.933,55.7744,Winter (Oct–Mar)
Cairo FIR,49.9884,32.4041,57.3263,Winter (Oct–Mar)
Cairo FIR,52.2575,31.8746,59.9674,Winter (Oct–Mar)
Cairo FIR,54.5265,31.3562,60.7472,Winter (Oct–Mar)
Cairo FIR,56.7956,30.716,62.2647,Winter (Oct–Mar)
Cairo FIR,59.0878,30.2211,63.1371,Winter (Oct–Mar)
Cairo FIR,61.3568,29.7066,65.2856,Winter (Oct–Mar)
Cairo FIR,63.6258,28.9461,65.8448,Winter (Oct–Mar)
Cairo FIR,65.8949,28.3045,66.6558,Winter (Oct–Mar)
Cairo FIR,68.1639,27.6699,67.4522,Winter (Oct–Mar)
Cairo FIR,70.433,27.0643,68.1997,Winter (Oct–Mar)
Cairo FIR,72.7252,26.3076,68.6084,Winter (Oct–Mar)
Cairo FIR,74.9942,25.6368,70.6668,Winter (Oct–Mar)
Cairo FIR,77.2633,24.8503,71.256,Winter (Oct–Mar)
Cairo FIR,79.5323,24.1468,73.3017,Winter (Oct–Mar)
Cairo FIR,81.8013,23.4893,73.4321,Winter (Oct–Mar)
Cairo FIR,84.0704,22.8333,73.87,Winter (Oct–Mar)
Cairo FIR,86.3626,22.1305,73.6699,Winter (Oct–Mar)
Cairo FIR,88.6316,21.3746,73.9071,Winter (Oct–Mar)
Cairo FIR,90.9007,20.5581,73.7085,Winter (Oct–Mar)
Cairo FIR,93.1697,19.6669,73.9723,Winter (Oct–Mar)
Cairo FIR,95.4388,18.6941,74.1738,Winter (Oct–Mar)
Cairo FIR,97.7078,17.1891,73.536,Winter (Oct–Mar)
Cairo FIR,100.0,4.2868,73.6362,Winter (Oct–Mar)
Cairo FIR,0.0,100.0,0.0,Night (20h–04h)
Cairo FIR,3.1182,64.8804,0.5446,Night (20h–04h)
Cairo FIR,6.2365,60.894,3.3483,Night (20h–04h)
Cairo FIR,9.3547,57.8816,4.5727,Night (20h–04h)
Cairo FIR,12.473,55.6297,7.0246,Night (20h–04h)
Cairo FIR,15.6221,53.4279,8.8625,Night (20h–04h)
Cairo FIR,18.7404,51.0703,11.7775,Night (20h–04h)
Cairo FIR,21.8586,49.0889,14.3472,Night (20h–04h)
Cairo FIR,24.9768,46.9358,16.6176,Night (20h–04h)
Cairo FIR,28.0951,44.8713,19.5134,Night (20h–04h)
Cairo FIR,31.2442,43.4477,20.7201,Night (20h–04h)
Cairo FIR,34.3625,41.5665,21.9932,Night (20h–04h)
Cairo FIR,37.4807,40.1522,23.2681,Night (20h–04h)
Cairo FIR,40.599,38.8092,23.9864,Night (20h–04h)
Cairo FIR,43.7481,37.6862,25.1238,Night (20h–04h)
Cairo FIR,46.8663,36.6972,28.2713,Night (20h–04h)
Cairo FIR,49.9846,35.6814,30.0924,Night (20h–04h)
Cairo FIR,53.1028,34.6745,32.2077,Night (20h–04h)
Cairo FIR,56.2211,33.5135,34.0692,Night (20h–04h)
Cairo FIR,59.3702,32.5169,36.6342,Night (20h–04h)
Cairo FIR,62.4884,31.5629,39.3337,Night (20h–04h)
Cairo FIR,65.6067,30.5621,40.5174,Night (20h–04h)
Cairo FIR,68.7249,29.6723,42.9488,Night (20h–04h)
Cairo FIR,71.874,28.7138,44.2036,Night (20h–04h)
Cairo FIR,74.9923,27.9346,45.6163,Night (20h–04h)
Cairo FIR,78.1105,27.0556,46.7102,Night (20h–04h)
Cairo FIR,81.2288,26.1087,47.9022,Night (20h–04h)
Cairo FIR,84.347,25.2241,49.3735,Night (20h–04h)
Cairo FIR,87.4961,24.1388,52.0854,Night (20h–04h)
Cairo FIR,90.6144,23.3305,53.1979,Night (20h–04h)
Cairo FIR,93.7326,22.0891,53.9377,Night (20h–04h)
Cairo FIR,96.8509,20.4074,54.5007,Night (20h–04h)
Cairo FIR,100.0,4.2868,55.7661,Night (20h–04h)
Cairo FIR,0.0,82.0158,0.0,Winter & Night
Cairo FIR,6.609,58.4588,3.7741,Winter & Night
Cairo FIR,13.2798,53.7234,7.9514,Winter & Night
Cairo FIR,19.9506,48.3793,13.1417,Winter & Night
Cairo FIR,26.6214,43.2603,18.2184,Winter & Night
Cairo FIR,33.2922,39.03,19.855,Winter & Night
Cairo FIR,39.9629,36.456,23.9314,Winter & Night
Cairo FIR,46.6337,33.854,28.0146,Winter & Night
Cairo FIR,53.3045,31.8722,32.3803,Winter & Night
Cairo FIR,59.9753,29.9761,34.5739,Winter & Night
Cairo FIR,66.6461,28.2984,37.207,Winter & Night
Cairo FIR,73.3169,26.6297,38.6777,Winter & Night
Cairo FIR,79.9876,25.2053,40.6265,Winter & Night
Cairo FIR,86.6584,23.5848,43.4053,Winter & Night
Cairo FIR,93.3292,21.5325,44.4436,Winter & Night
Cairo FIR,100.0,4.2868,45.9118,Winter & Night
Asmara FIR,0.0,100.0,0.0,All hours
Asmara FIR,1.2972,66.3434,7.077,All hours
Asmara FIR,2.5943,54.72,10.5434,All hours
Asmara FIR,3.8915,49.1778,14.7438,All hours
Asmara FIR,5.1886,45.301,17.5024,All hours
Asmara FIR,6.4858,41.7572,18.1987,All hours
Asmara FIR,7.7829,38.8853,20.3257,All hours
Asmara FIR,9.0801,36.7852,24.6738,All hours
Asmara FIR,10.3772,34.9032,27.7643,All hours
Asmara FIR,11.6876,33.5598,28.5322,All hours
Asmara FIR,12.9848,31.7934,29.9443,All hours
Asmara FIR,14.2819,30.2621,31.3349,All hours
Asmara FIR,15.5791,29.0886,33.5523,All hours
Asmara FIR,16.8762,27.9489,34.6253,All hours
Asmara FIR,18.1734,26.7851,35.3368,All hours
Asmara FIR,19.4705,25.8713,41.1421,All hours
Asmara FIR,20.7677,24.769,45.7424,All hours
Asmara FIR,22.0649,23.9968,46.6727,All hours
Asmara FIR,23.3752,22.9135,47.2839,All hours
Asmara FIR,24.6724,22.0484,54.8113,All hours
Asmara FIR,25.9696,21.2959,55.8231,All hours
Asmara FIR,27.2667,20.4943,56.413,All hours
Asmara FIR,28.5639,19.8131,57.2146,All hours
Asmara FIR,29.861,19.2205,58.0833,All hours
Asmara FIR,31.1582,18.5311,58.6588,All hours
Asmara FIR,32.4553,17.9149,58.6816,All hours
Asmara FIR,33.7657,17.2742,59.9456,All hours
Asmara FIR,35.0629,16.5618,61.7483,All hours
Asmara FIR,36.36,15.8498,64.2847,All hours
Asmara FIR,37.6572,15.2512,65.0736,All hours
Asmara FIR,38.9543,14.7678,68.2816,All hours
Asmara FIR,40.2515,14.3039,69.4718,All hours
Asmara FIR,41.5486,13.8054,77.1353,All hours
Asmara FIR,42.8458,13.3011,78.078,All hours
Asmara FIR,44.143,12.879,78.4591,All hours
Asmara FIR,45.4533,12.4182,79.4231,All hours
Asmara FIR,46.7505,12.0919,80.4339,All hours
Asmara FIR,48.0477,11.6688,80.6021,All hours
Asmara FIR,49.3448,11.2612,82.0104,All hours
Asmara FIR,50.642,10.8687,82.6555,All hours
Asmara FIR,51.9391,10.5251,82.4736,All hours
Asmara FIR,53.2363,10.1605,82.6994,All hours
Asmara FIR,54.5334,9.8253,83.768,All hours
Asmara FIR,55.8438,9.4797,86.2506,All hours
Asmara FIR,57.141,9.1595,86.9207,All hours
Asmara FIR,58.4381,8.877,87.2098,All hours
Asmara FIR,59.7353,8.6011,89.9128,All hours
Asmara FIR,61.0324,8.3027,90.3255,All hours
Asmara FIR,62.3296,8.0499,90.5205,All hours
Asmara FIR,63.6267,7.698,91.6797,All hours
Asmara FIR,64.9239,7.3781,92.3394,All hours
Asmara FIR,66.221,7.039,93.1306,All hours
Asmara FIR,67.5314,6.7227,93.1874,All hours
Asmara FIR,68.8286,6.3969,93.5797,All hours
Asmara FIR,70.1257,6.0973,93.5154,All hours
Asmara FIR,71.4229,5.7845,94.6618,All hours
Asmara FIR,72.7201,5.4004,94.437,All hours
Asmara FIR,74.0172,5.1278,95.3787,All hours
Asmara FIR,75.3144,4.8391,95.4,All hours
Asmara FIR,76.6115,4.5992,95.6009,All hours
Asmara FIR,77.9219,4.3043,97.7856,All hours
Asmara FIR,79.2191,4.0661,97.9627,All hours
Asmara FIR,80.5162,3.6881,97.9873,All hours
Asmara FIR,81.8134,3.383,97.9912,All hours
Asmara FIR,83.1105,3.123,97.9912,All hours
Asmara FIR,84.4077,2.8162,98.4971,All hours
Asmara FIR,85.7048,2.5817,98.5724,All hours
Asmara FIR,87.002,2.3467,98.4627,All hours
Asmara FIR,88.2991,2.0747,99.0724,All hours
Asmara FIR,89.6095,1.8004,99.3371,All hours
Asmara FIR,90.9067,1.5655,99.3387,All hours
Asmara FIR,92.2038,1.4076,99.8102,All hours
Asmara FIR,93.501,1.1645,99.8847,All hours
Asmara FIR,94.7981,0.8581,99.9696,All hours
Asmara FIR,96.0953,0.4695,99.9998,All hours
Asmara FIR,97.3925,0.2346,100.0,All hours
Asmara FIR,98.6896,0.0,100.0,All hours
Asmara FIR,100.0,0.0,100.0,All hours
Asmara FIR,0.0,96.0476,0.0,Winter (Oct–Mar)
Asmara FIR,2.5474,56.2384,5.0475,Winter (Oct–Mar)
Asmara FIR,5.1209,45.6452,8.6061,Winter (Oct–Mar)
Asmara FIR,7.6683,38.7617,11.2001,Winter (Oct–Mar)
Asmara FIR,10.2417,34.2705,12.2914,Winter (Oct–Mar)
Asmara FIR,12.8152,30.7978,12.8562,Winter (Oct–Mar)
Asmara FIR,15.3626,28.1907,15.6887,Winter (Oct–Mar)
Asmara FIR,17.9361,26.1311,18.1528,Winter (Oct–Mar)
Asmara FIR,20.5095,24.1145,25.0344,Winter (Oct–Mar)
Asmara FIR,23.0569,22.0049,32.1652,Winter (Oct–Mar)
Asmara FIR,25.6304,20.3516,33.0708,Winter (Oct–Mar)
Asmara FIR,28.2038,18.926,33.4793,Winter (Oct–Mar)
Asmara FIR,30.7512,17.6172,33.7633,Winter (Oct–Mar)
Asmara FIR,33.3247,16.2263,33.7762,Winter (Oct–Mar)
Asmara FIR,35.8721,15.0847,36.6557,Winter (Oct–Mar)
Asmara FIR,38.4455,14.1052,43.896,Winter (Oct–Mar)
Asmara FIR,41.019,13.2018,47.1427,Winter (Oct–Mar)
Asmara FIR,43.5664,12.3726,48.2778,Winter (Oct–Mar)
Asmara FIR,46.1398,11.7175,48.9377,Winter (Oct–Mar)
Asmara FIR,48.7133,10.9828,50.3153,Winter (Oct–Mar)
Asmara FIR,51.2607,10.3252,50.0993,Winter (Oct–Mar)
Asmara FIR,53.8342,9.6454,51.4937,Winter (Oct–Mar)
Asmara FIR,56.4076,9.0907,53.4505,Winter (Oct–Mar)
Asmara FIR,58.955,8.4322,55.0663,Winter (Oct–Mar)
Asmara FIR,61.5285,7.9767,55.3526,Winter (Oct–Mar)
Asmara FIR,64.1019,7.2544,56.6953,Winter (Oct–Mar)
Asmara FIR,66.6493,6.6327,56.7105,Winter (Oct–Mar)
Asmara FIR,69.2228,6.023,57.8417,Winter (Oct–Mar)
Asmara FIR,71.7702,5.3198,58.0856,Winter (Oct–Mar)
Asmara FIR,74.3436,4.774,59.0428,Winter (Oct–Mar)
Asmara FIR,76.9171,4.3024,60.6838,Winter (Oct–Mar)
Asmara FIR,79.4645,3.749,60.7056,Winter (Oct–Mar)
Asmara FIR,82.038,3.2057,60.7094,Winter (Oct–Mar)
Asmara FIR,84.6114,2.6412,61.0104,Winter (Oct–Mar)
Asmara FIR,87.1588,2.1127,61.6201,Winter (Oct–Mar)
Asmara FIR,89.7323,1.6439,61.5932,Winter (Oct–Mar)
Asmara FIR,92.3057,1.1731,62.0647,Winter (Oct–Mar)
Asmara FIR,94.8531,0.493,62.1312,Winter (Oct–Mar)
Asmara FIR,97.4266,0.0,62.1399,Winter (Oct–Mar)
Asmara FIR,100.0,0.0,62.1399,Winter (Oct–Mar)
Asmara FIR,0.0,100.0,0.0,Night (20h–04h)
Asmara FIR,3.1162,66.2139,7.077,Night (20h–04h)
Asmara FIR,6.2325,54.582,10.5604,Night (20h–04h)
Asmara FIR,9.3487,48.6972,14.76,Night (20h–04h)
Asmara FIR,12.4961,44.8894,17.5153,Night (20h–04h)
Asmara FIR,15.6123,41.3972,18.6188,Night (20h–04h)
Asmara FIR,18.7286,38.607,20.6013,Night (20h–04h)
Asmara FIR,21.8448,36.4007,25.2809,Night (20h–04h)
Asmara FIR,24.9922,34.5513,27.6373,Night (20h–04h)
Asmara FIR,28.1084,33.0445,28.1476,Night (20h–04h)
Asmara FIR,31.2247,31.1849,29.5402,Night (20h–04h)
Asmara FIR,34.3721,29.5784,31.5489,Night (20h–04h)
Asmara FIR,37.4883,28.3986,33.3916,Night (20h–04h)
Asmara FIR,40.6045,27.122,34.3185,Night (20h–04h)
Asmara FIR,43.7208,25.9013,38.876,Night (20h–04h)
Asmara FIR,46.8682,24.6458,40.8889,Night (20h–04h)
Asmara FIR,49.9844,23.6309,41.9113,Night (20h–04h)
Asmara FIR,53.1007,22.4564,43.647,Night (20h–04h)
Asmara FIR,56.2481,21.3371,51.1208,Night (20h–04h)
Asmara FIR,59.3643,20.1196,51.649,Night (20h–04h)
Asmara FIR,62.4805,19.324,52.8233,Night (20h–04h)
Asmara FIR,65.5968,18.3696,53.2761,Night (20h–04h)
Asmara FIR,68.7442,17.2845,54.5899,Night (20h–04h)
Asmara FIR,71.8604,15.8092,56.2411,Night (20h–04h)
Asmara FIR,74.9766,14.6873,58.9456,Night (20h–04h)
Asmara FIR,78.124,13.5366,60.1283,Night (20h–04h)
Asmara FIR,81.2403,12.2709,61.394,Night (20h–04h)
Asmara FIR,84.3565,11.1529,62.4903,Night (20h–04h)
Asmara FIR,87.4727,9.7986,63.2172,Night (20h–04h)
Asmara FIR,90.6201,8.3705,64.3283,Night (20h–04h)
Asmara FIR,93.7364,6.2566,64.4222,Night (20h–04h)
Asmara FIR,96.8526,3.7495,64.6438,Night (20h–04h)
Asmara FIR,100.0,0.0,64.6438,Night (20h–04h)
Asmara FIR,0.0,96.0476,0.0,Winter & Night
Asmara FIR,6.6541,54.72,5.0475,Winter & Night
Asmara FIR,13.3082,44.328,9.2037,Winter & Night
Asmara FIR,19.9623,37.6898,11.4639,Winter & Night
Asmara FIR,26.6164,33.4228,12.651,Winter & Night
Asmara FIR,33.3333,29.5009,14.5505,Winter & Night
Asmara FIR,39.9874,26.7435,16.4864,Winter & Night
Asmara FIR,46.6416,24.3834,20.7591,Winter & Night
Asmara FIR,53.2957,21.8331,28.2536,Winter & Night
Asmara FIR,59.9498,19.4466,29.1705,Winter & Night
Asmara FIR,66.6667,17.2136,29.8953,Winter & Night
Asmara FIR,73.3208,14.4912,31.9813,Winter & Night
Asmara FIR,79.9749,12.1434,33.7775,Winter & Night
Asmara FIR,86.629,9.6354,34.4802,Winter & Night
Asmara FIR,93.2831,6.0238,34.9501,Winter & Night
Asmara FIR,100.0,0.0,35.1716,Winter & Night
Nairobi FIR,0.0,100.0,0.0,All hours
Nairobi FIR,1.1228,74.3937,3.7409,All hours
Nairobi FIR,2.2456,69.2125,6.6861,All hours
Nairobi FIR,3.3684,65.9711,10.0158,All hours
Nairobi FIR,4.4913,63.4824,13.5289,All hours
Nairobi FIR,5.6141,61.5474,16.5001,All hours
Nairobi FIR,6.7369,60.0308,19.3297,All hours
Nairobi FIR,7.8597,58.5912,21.713,All hours
Nairobi FIR,8.9825,57.3325,23.6465,All hours
Nairobi FIR,10.1053,56.2164,24.9929,All hours
Nairobi FIR,11.2282,55.2931,26.7472,All hours
Nairobi FIR,12.351,54.3632,28.8092,All hours
Nairobi FIR,13.4738,53.4641,30.0062,All hours
Nairobi FIR,14.5966,52.7898,31.3047,All hours
Nairobi FIR,15.7194,51.9986,32.2116,All hours
Nairobi FIR,16.8538,51.2563,33.902,All hours
Nairobi FIR,17.9766,50.5909,35.7835,All hours
Nairobi FIR,19.0994,49.8452,37.0232,All hours
Nairobi FIR,20.2222,49.2132,38.6714,All hours
Nairobi FIR,21.3451,48.4287,39.3706,All hours
Nairobi FIR,22.4679,47.8599,40.6094,All hours
Nairobi FIR,23.5907,47.3439,42.6751,All hours
Nairobi FIR,24.7135,46.7448,43.5287,All hours
Nairobi FIR,25.8363,46.1553,44.3635,All hours
Nairobi FIR,26.9591,45.5462,45.9846,All hours
Nairobi FIR,28.082,44.8877,47.0401,All hours
Nairobi FIR,29.2048,44.4539,48.1952,All hours
Nairobi FIR,30.3276,43.9744,48.7346,All hours
Nairobi FIR,31.4504,43.3791,49.9889,All hours
Nairobi FIR,32.5732,42.8138,51.4914,All hours
Nairobi FIR,33.7076,42.3525,52.1349,All hours
Nairobi FIR,34.8304,41.8078,52.633,All hours
Nairobi FIR,35.9532,41.3372,54.1633,All hours
Nairobi FIR,37.0761,40.8182,55.6012,All hours
Nairobi FIR,38.1989,40.3857,56.6485,All hours
Nairobi FIR,39.3217,39.9129,57.821,All hours
Nairobi FIR,40.4445,39.4331,58.5485,All hours
Nairobi FIR,41.5673,39.0519,59.5295,All hours
Nairobi FIR,42.6901,38.5389,61.3078,All hours
Nairobi FIR,43.8129,38.0752,62.9187,All hours
Nairobi FIR,44.9358,37.4953,64.1827,All hours
Nairobi FIR,46.0586,37.1216,65.3502,All hours
Nairobi FIR,47.1814,36.6982,66.1886,All hours
Nairobi FIR,48.3042,36.2559,66.9313,All hours
Nairobi FIR,49.427,35.9033,67.8871,All hours
Nairobi FIR,50.5614,35.4676,68.8237,All hours
Nairobi FIR,51.6842,35.1027,70.1362,All hours
Nairobi FIR,52.807,34.6663,70.9999,All hours
Nairobi FIR,53.9299,34.2445,72.1292,All hours
Nairobi FIR,55.0527,33.9203,72.7731,All hours
Nairobi FIR,56.1755,33.4822,73.8127,All hours
Nairobi FIR,57.2983,33.0773,74.7539,All hours
Nairobi FIR,58.4211,32.6861,75.2975,All hours
Nairobi FIR,59.5439,32.2957,76.6977,All hours
Nairobi FIR,60.6667,31.8784,77.0882,All hours
Nairobi FIR,61.7896,31.458,77.8816,All hours
Nairobi FIR,62.9124,31.0518,78.8202,All hours
Nairobi FIR,64.0352,30.6728,79.883,All hours
Nairobi FIR,65.158,30.3207,81.1419,All hours
Nairobi FIR,66.2808,29.9032,82.0376,All hours
Nairobi FIR,67.4152,29.4976,82.8858,All hours
Nairobi FIR,68.538,29.1213,83.5661,All hours
Nairobi FIR,69.6608,28.6785,84.1507,All hours
Nairobi FIR,70.7837,28.3024,84.6553,All hours
Nairobi FIR,71.9065,27.8708,85.7683,All hours
Nairobi FIR,73.0293,27.4103,86.3634,All hours
Nairobi FIR,74.1521,27.0048,87.1634,All hours
Nairobi FIR,75.2749,26.5888,87.9932,All hours
Nairobi FIR,76.3977,26.1117,88.7101,All hours
Nairobi FIR,77.5205,25.7614,89.2428,All hours
Nairobi FIR,78.6434,25.2841,89.8768,All hours
Nairobi FIR,79.7662,24.8661,90.4574,All hours
Nairobi FIR,80.889,24.4052,91.4565,All hours
Nairobi FIR,82.0118,23.9176,92.0391,All hours
Nairobi FIR,83.1346,23.4056,92.6913,All hours
Nairobi FIR,84.269,22.8615,93.1017,All hours
Nairobi FIR,85.3918,22.239,93.854,All hours
Nairobi FIR,86.5146,21.7364,94.5001,All hours
Nairobi FIR,87.6375,21.2695,95.0119,All hours
Nairobi FIR,88.7603,20.6535,95.2988,All hours
Nairobi FIR,89.8831,20.0161,96.425,All hours
Nairobi FIR,91.0059,19.3673,96.6095,All hours
Nairobi FIR,92.1287,18.6017,97.4514,All hours
Nairobi FIR,93.2515,17.8477,97.7735,All hours
Nairobi FIR,94.3743,16.9141,98.0203,All hours
Nairobi FIR,95.4972,15.9413,98.4941,All hours
Nairobi FIR,96.62,14.8358,98.8264,All hours
Nairobi FIR,97.7428,13.3886,99.3234,All hours
Nairobi FIR,98.8656,11.4461,99.6034,All hours
Nairobi FIR,100.0,3.706,100.0,All hours
Nairobi FIR,0.0,100.0,0.0,Winter (Oct–Mar)
Nairobi FIR,2.269,67.2515,2.6019,Winter (Oct–Mar)
Nairobi FIR,4.5381,62.6565,5.3634,Winter (Oct–Mar)
Nairobi FIR,6.8071,59.6893,8.5254,Winter (Oct–Mar)
Nairobi FIR,9.0762,57.0397,9.7056,Winter (Oct–Mar)
Nairobi FIR,11.3452,55.0959,10.6962,Winter (Oct–Mar)
Nairobi FIR,13.6143,53.6272,11.6914,Winter (Oct–Mar)
Nairobi FIR,15.9065,52.1917,12.9177,Winter (Oct–Mar)
Nairobi FIR,18.1755,50.7252,13.8627,Winter (Oct–Mar)
Nairobi FIR,20.4445,49.3048,15.7786,Winter (Oct–Mar)
Nairobi FIR,22.7136,48.0213,16.3711,Winter (Oct–Mar)
Nairobi FIR,24.9826,47.0112,17.434,Winter (Oct–Mar)
Nairobi FIR,27.2517,45.9204,18.8133,Winter (Oct–Mar)
Nairobi FIR,29.5439,44.7733,19.5694,Winter (Oct–Mar)
Nairobi FIR,31.8129,43.8027,20.0186,Winter (Oct–Mar)
Nairobi FIR,34.082,42.8478,21.3639,Winter (Oct–Mar)
Nairobi FIR,36.351,41.92,21.6307,Winter (Oct–Mar)
Nairobi FIR,38.6201,41.0329,22.6259,Winter (Oct–Mar)
Nairobi FIR,40.8891,40.1125,23.1153,Winter (Oct–Mar)
Nairobi FIR,43.1813,39.3472,23.672,Winter (Oct–Mar)
Nairobi FIR,45.4503,38.5432,25.0075,Winter (Oct–Mar)
Nairobi FIR,47.7194,37.5216,26.0139,Winter (Oct–Mar)
Nairobi FIR,49.9884,36.8289,27.0267,Winter (Oct–Mar)
Nairobi FIR,52.2575,36.0364,27.3873,Winter (Oct–Mar)
Nairobi FIR,54.5265,35.2596,28.0748,Winter (Oct–Mar)
Nairobi FIR,56.7956,34.4381,29.1283,Winter (Oct–Mar)
Nairobi FIR,59.0878,33.6707,29.9002,Winter (Oct–Mar)
Nairobi FIR,61.3568,32.7989,30.6653,Winter (Oct–Mar)
Nairobi FIR,63.6258,32.0768,31.3774,Winter (Oct–Mar)
Nairobi FIR,65.8949,31.1854,31.8787,Winter (Oct–Mar)
Nairobi FIR,68.1639,30.3614,32.9426,Winter (Oct–Mar)
Nairobi FIR,70.433,29.4293,33.9288,Winter (Oct–Mar)
Nairobi FIR,72.7252,28.6412,34.4326,Winter (Oct–Mar)
Nairobi FIR,74.9942,27.8655,35.2379,Winter (Oct–Mar)
Nairobi FIR,77.2633,26.9078,35.881,Winter (Oct–Mar)
Nairobi FIR,79.5323,25.9159,36.2643,Winter (Oct–Mar)
Nairobi FIR,81.8013,25.0331,36.9551,Winter (Oct–Mar)
Nairobi FIR,84.0704,23.9643,37.7193,Winter (Oct–Mar)
Nairobi FIR,86.3626,22.9175,38.056,Winter (Oct–Mar)
Nairobi FIR,88.6316,21.6769,38.429,Winter (Oct–Mar)
Nairobi FIR,90.9007,20.5671,38.6848,Winter (Oct–Mar)
Nairobi FIR,93.1697,19.0767,39.2155,Winter (Oct–Mar)
Nairobi FIR,95.4388,17.2763,39.4911,Winter (Oct–Mar)
Nairobi FIR,97.7078,14.6636,39.7015,Winter (Oct–Mar)
Nairobi FIR,100.0,3.706,40.0109,Winter (Oct–Mar)
Nairobi FIR,0.0,100.0,0.0,Night (20h–04h)
Nairobi FIR,3.1182,66.1949,2.3865,Night (20h–04h)
Nairobi FIR,6.2365,60.0536,4.5993,Night (20h–04h)
Nairobi FIR,9.3547,55.903,6.6922,Night (20h–04h)
Nairobi FIR,12.473,53.0228,8.5657,Night (20h–04h)
Nairobi FIR,15.6221,50.5151,10.2984,Night (20h–04h)
Nairobi FIR,18.7404,48.1498,12.5728,Night (20h–04h)
Nairobi FIR,21.8586,46.1204,14.8541,Night (20h–04h)
Nairobi FIR,24.9768,44.2266,16.678,Night (20h–04h)
Nairobi FIR,28.0951,42.4388,18.2593,Night (20h–04h)
Nairobi FIR,31.2442,41.0626,20.322,Night (20h–04h)
Nairobi FIR,34.3625,39.54,22.1493,Night (20h–04h)
Nairobi FIR,37.4807,38.3549,24.2498,Night (20h–04h)
Nairobi FIR,40.599,36.7135,26.1326,Night (20h–04h)
Nairobi FIR,43.7481,35.6582,27.5907,Night (20h–04h)
Nairobi FIR,46.8663,34.4112,29.269,Night (20h–04h)
Nairobi FIR,49.9846,33.3403,30.6841,Night (20h–04h)
Nairobi FIR,53.1028,32.2545,32.2657,Night (20h–04h)
Nairobi FIR,56.2211,31.137,33.5336,Night (20h–04h)
Nairobi FIR,59.3702,30.1741,35.8005,Night (20h–04h)
Nairobi FIR,62.4884,29.0578,36.767,Night (20h–04h)
Nairobi FIR,65.6067,28.141,38.0252,Night (20h–04h)
Nairobi FIR,68.7249,27.1255,39.3077,Night (20h–04h)
Nairobi FIR,71.874,26.0854,40.5166,Night (20h–04h)
Nairobi FIR,74.9923,25.0198,41.6752,Night (20h–04h)
Nairobi FIR,78.1105,23.8444,42.7413,Night (20h–04h)
Nairobi FIR,81.2288,22.6935,43.6573,Night (20h–04h)
