Flight level,Flight distance (% of global 2019 total),Contrail warming (% of global 2019 total),Warming per flight distance (% of global 2019 mean),Region
FL250,7.947508471504178e-06,1.0124408532113097e-05,1.2739097502587386,Arctic
FL260,6.85166982422358e-06,1.6196851701239898e-05,2.363927643444976,Arctic
FL270,8.55485211245734e-06,2.121286879679948e-05,2.4796300997313425,Arctic
FL280,1.3049914837165208e-05,4.385916204999641e-05,3.360877262209306,Arctic
FL290,5.73522737449841e-05,0.0003221736037015198,5.617451282473284,Arctic
FL300,0.00011848073827838133,0.0007022180194155819,5.9268538466198315,Arctic
FL310,0.00019227423428628615,0.0007213624285155755,3.7517373619676206,Arctic
FL320,0.0003126068517095258,0.0012221549102624906,3.9095589350617197,Arctic
FL330,0.0003734779827327731,0.0020968263250641006,5.614323794193777,Arctic
FL340,0.0006757857054941819,0.002784586237437222,4.1205166294556905,Arctic
FL350,0.0005717911135847909,0.0011620769827657908,2.0323453008569126,Arctic
FL360,0.0008593973191906335,0.0013545400712789309,1.576151148056425,Arctic
FL370,0.0004903268401211358,0.00037143385555731597,0.7575229931642184,Arctic
FL380,0.0005451154249325558,0.0002802149205500621,0.5140469481022878,Arctic
FL390,0.0009368947249326708,0.00021535361816857912,0.22985892911720188,Arctic
FL400,0.0002761337862862283,3.4301284647782906e-05,0.12421980341162484,Arctic
FL410,9.824765493679052e-05,3.489465482807786e-06,0.03551703585243637,Arctic
FL420,7.040295947629417e-07,1.8249139998042536e-13,2.5920984194119454e-07,Arctic
FL430,2.280620179343974e-05,4.017960923193195e-09,0.00017617843425155394,Arctic
FL440,2.7380404348045427e-07,0.0,0.0,Arctic
FL450,4.360056601035823e-06,1.4569808087085494e-12,3.3416557215390574e-07,Arctic
FL460,1.7261336105870426e-06,0.0,0.0,Arctic
FL470,9.703342146228325e-07,0.0,0.0,Arctic
FL480,2.655166684989206e-07,0.0,0.0,Arctic
FL490,2.5159504689994957e-08,0.0,0.0,Arctic
FL200,6.003450717545154e-08,0.0,0.0,Honiara FIR
FL210,6.29747448031773e-08,0.0,0.0,Honiara FIR
FL220,6.052475013561144e-08,0.0,0.0,Honiara FIR
FL230,6.931826678307641e-08,0.0,0.0,Honiara FIR
FL240,6.51210824068948e-08,0.0,0.0,Honiara FIR
FL250,6.541195888323546e-08,0.0,0.0,Honiara FIR
FL260,4.946478876248254e-08,0.0,0.0,Honiara FIR
FL270,8.090575296517024e-08,0.0,0.0,Honiara FIR
FL280,1.28061618289411e-07,0.0,0.0,Honiara FIR
FL290,1.1869029666245495e-07,0.0,0.0,Honiara FIR
FL300,3.6046768323073533e-07,0.0,0.0,Honiara FIR
FL310,4.863244673604911e-07,0.0,0.0,Honiara FIR
FL320,1.4977429424946687e-06,0.0,0.0,Honiara FIR
FL330,3.306270860375512e-06,0.0,0.0,Honiara FIR
FL340,4.860900900367946e-06,0.0,0.0,Honiara FIR
FL350,1.0553290539111555e-05,2.2658370662805437e-08,0.002147043197458768,Honiara FIR
FL360,8.820710155337339e-06,4.205346970211385e-08,0.004767583217397483,Honiara FIR
FL370,1.2644709526948183e-05,8.523795751289113e-06,0.6740997674263176,Honiara FIR
FL380,7.163801498044254e-06,-4.1974618033154177e-07,-0.05859265928098847,Honiara FIR
FL390,1.1748222738320779e-05,2.6386036446725867e-05,2.2459598387302395,Honiara FIR
FL400,4.349182050615892e-06,-1.0646253599778273e-05,-2.447874905183757,Honiara FIR
FL410,3.3285139960374015e-06,2.1425218389459646e-05,6.436871953960952,Honiara FIR
FL420,6.101065433074993e-10,0.0,0.0,Honiara FIR
FL430,1.3389142309602933e-07,4.462024307258819e-06,33.325691848525466,Honiara FIR
FL440,1.5215051152750657e-10,0.0,0.0,Honiara FIR
FL450,7.384853520745798e-08,1.1145766246709096e-06,15.092738421145397,Honiara FIR
FL460,9.182872665252463e-09,0.0,0.0,Honiara FIR
FL470,1.5050331882401834e-10,0.0,0.0,Honiara FIR
FL480,0.0,0.0,,Honiara FIR
FL490,0.0,0.0,,Honiara FIR
FL200,3.125472339456348e-08,0.0,0.0,Nauru FIR
FL210,3.2039343011249385e-08,0.0,0.0,Nauru FIR
FL220,3.5093291304878675e-08,0.0,0.0,Nauru FIR
FL230,2.9899089640929165e-08,0.0,0.0,Nauru FIR
FL240,3.366649543719469e-08,0.0,0.0,Nauru FIR
FL250,3.18426345281108e-08,0.0,0.0,Nauru FIR
FL260,1.919384195059619e-08,0.0,0.0,Nauru FIR
FL270,3.612105019866398e-08,0.0,0.0,Nauru FIR
FL280,6.619590886451032e-08,0.0,0.0,Nauru FIR
FL290,2.9211579483422702e-08,0.0,0.0,Nauru FIR
FL300,1.1690549234142499e-07,0.0,0.0,Nauru FIR
FL310,1.8899827636666836e-07,0.0,0.0,Nauru FIR
FL320,2.738603750188361e-07,0.0,0.0,Nauru FIR
FL330,2.009535673984344e-06,0.0,0.0,Nauru FIR
FL340,6.20588914354206e-07,0.0,0.0,Nauru FIR
FL350,3.527011613532124e-06,0.0,0.0,Nauru FIR
FL360,2.137837490084877e-06,0.0,0.0,Nauru FIR
FL370,3.864438974522796e-06,2.457212992310856e-06,0.6358524506430554,Nauru FIR
FL380,1.8853629530740868e-06,-3.1731223102268545e-06,-1.683029946596264,Nauru FIR
FL390,1.959450034599199e-06,1.4878245850442438e-06,0.7593072335465675,Nauru FIR
FL400,2.508620746603223e-06,-3.534173809452119e-06,-1.408811520927401,Nauru FIR
FL410,7.664064866062236e-07,4.6040816789885135e-07,0.6007362619510385,Nauru FIR
FL420,4.461140379245345e-10,-1.6187282974217402e-12,-0.003628507869764832,Nauru FIR
FL430,3.709319237959832e-08,1.3511869446933176e-06,36.426817375699535,Nauru FIR
FL440,2.0295620206458047e-08,4.519616508707492e-07,22.268925328378753,Nauru FIR
FL450,5.0208342884881376e-08,8.943589982739718e-07,17.812955913015788,Nauru FIR
FL460,0.0,0.0,,Nauru FIR
FL470,0.0,0.0,,Nauru FIR
FL480,0.0,0.0,,Nauru FIR
FL490,0.0,0.0,,Nauru FIR
FL200,3.960019725898096e-07,0.0,0.0,Port Moresby FIR
FL210,4.0044720142518134e-07,0.0,0.0,Port Moresby FIR
FL220,4.287854161130877e-07,0.0,0.0,Port Moresby FIR
FL230,5.905971356694489e-07,0.0,0.0,Port Moresby FIR
FL240,4.0889811534194705e-07,0.0,0.0,Port Moresby FIR
FL250,9.821303148305263e-07,0.0,0.0,Port Moresby FIR
FL260,4.2939852279249965e-07,0.0,0.0,Port Moresby FIR
FL270,5.074925054240469e-07,0.0,0.0,Port Moresby FIR
FL280,1.1282056843912175e-06,0.0,0.0,Port Moresby FIR
FL290,6.207140006057119e-07,0.0,0.0,Port Moresby FIR
FL300,1.6376390643771874e-06,0.0,0.0,Port Moresby FIR
FL310,1.6617454133260897e-06,0.0,0.0,Port Moresby FIR
FL320,4.115210419165475e-06,0.0,0.0,Port Moresby FIR
FL330,7.517701331432391e-06,3.4593636065119776e-09,0.0004601624158767751,Port Moresby FIR
FL340,2.1012273275006856e-05,0.0,0.0,Port Moresby FIR
FL350,2.5963889380502616e-05,-2.8204234870206946e-08,-0.001086286975609544,Port Moresby FIR
FL360,5.158339836602387e-05,7.499247268446498e-07,0.01453810238564271,Port Moresby FIR
FL370,6.022496818204749e-05,8.128171658882887e-05,1.3496348614603038,Port Moresby FIR
FL380,5.048308316904671e-05,4.875217802142911e-05,0.965713164906717,Port Moresby FIR
FL390,7.949791075395031e-05,0.00029172025475574485,3.669533601438061,Port Moresby FIR
FL400,2.9332080498885776e-05,5.056674412819029e-05,1.7239399070281136,Port Moresby FIR
FL410,2.9746251528863916e-05,9.935711117873414e-05,3.3401556859130355,Port Moresby FIR
FL420,1.4747277952595071e-07,1.5835337171864584e-06,10.73780342566748,Port Moresby FIR
FL430,2.1156281401997995e-06,1.7869075869282093e-05,8.44622716523072,Port Moresby FIR
FL440,3.0024701741101366e-08,3.5718010100977793e-06,118.96208131880542,Port Moresby FIR
FL450,3.6423841255489985e-07,6.481804959063717e-06,17.79550079190713,Port Moresby FIR
FL460,2.2342479977901208e-08,7.932680538261337e-07,35.50492401070739,Port Moresby FIR
FL470,3.933155349992548e-08,1.7947674802401037e-06,45.631746537636865,Port Moresby FIR
FL480,0.0,0.0,,Port Moresby FIR
FL490,0.0,0.0,,Port Moresby FIR
FL200,3.316179492526458e-07,0.0,0.0,Nuuk FIR
FL210,8.816826368549911e-07,1.2899687950646025e-09,0.0014630761014711483,Nuuk FIR
FL220,3.1262406536561847e-07,1.0635844509803892e-07,0.3402119570470403,Nuuk FIR
FL230,3.245355893555741e-07,4.057180474871162e-08,0.1250149631640539,Nuuk FIR
FL240,3.9401354158912455e-06,5.063048574226471e-07,0.12849935445889302,Nuuk FIR
FL250,4.095528429432999e-06,1.0511801959205984e-06,0.2566653397803731,Nuuk FIR
FL260,7.163910480180353e-07,2.6074304442168143e-06,3.6396747997207965,Nuuk FIR
FL270,8.839884832568963e-07,1.165400706415054e-06,1.3183437663365762,Nuuk FIR
FL280,2.2588988958985613e-06,3.1586612281026188e-06,1.3983189924249104,Nuuk FIR
FL290,1.2407927234376174e-05,7.804648631560545e-05,6.290050291347421,Nuuk FIR
FL300,1.5445269095660253e-05,8.918969546004712e-05,5.774564036900287,Nuuk FIR
FL310,3.942549955212483e-05,0.0001700406569440575,4.312961379709219,Nuuk FIR
FL320,0.00014641906950749834,0.0005909923301833254,4.036307102423293,Nuuk FIR
FL330,0.00015662776931216202,0.0008485614960006056,5.417695085150622,Nuuk FIR
FL340,0.00030888512201578827,0.0012735084842033448,4.122919472107986,Nuuk FIR
FL350,0.0002469561349202789,0.0005443287987208712,2.2041517571393343,Nuuk FIR
FL360,0.0004007793387485886,0.0007887755885044122,1.968104421169316,Nuuk FIR
FL370,0.00024812170162656497,0.0001612279470774457,0.6497938149727083,Nuuk FIR
FL380,0.00029237333927542325,8.14536200978187e-05,0.27859455413986045,Nuuk FIR
FL390,0.00021199647037228934,3.4816939513727606e-05,0.16423358111852143,Nuuk FIR
FL400,9.720124974508664e-05,1.920152983516819e-06,0.019754406332763017,Nuuk FIR
FL410,5.698514303330216e-05,1.1520976345176954e-06,0.020217508866204104,Nuuk FIR
FL420,4.0831445618785025e-07,0.0,0.0,Nuuk FIR
FL430,1.7439838327827533e-05,1.8995620389947404e-12,1.0892085140283335e-07,Nuuk FIR
FL440,1.7639098886006033e-07,0.0,0.0,Nuuk FIR
FL450,5.7597366549878965e-06,1.1788632162327559e-14,2.0467311039505037e-09,Nuuk FIR
FL460,1.2342299217422156e-06,0.0,0.0,Nuuk FIR
FL470,6.787903048624076e-07,0.0,0.0,Nuuk FIR
FL480,5.743016539707079e-10,0.0,0.0,Nuuk FIR
FL490,2.3814741214260162e-08,0.0,0.0,Nuuk FIR
FL200,7.4905785830711896e-06,0.0,0.0,Reykjavik FIR
FL210,8.359089170951922e-06,8.015822182865761e-09,0.000958934881412795,Reykjavik FIR
FL220,7.805668681488697e-06,1.4116233810240534e-07,0.01808459260347223,Reykjavik FIR
FL230,9.01562174785195e-06,3.202418360015344e-07,0.03552077105251613,Reykjavik FIR
FL240,1.2055660161097026e-05,1.6888147409593462e-07,0.014008479986928144,Reykjavik FIR
FL250,1.1913175154767944e-05,1.753256357648377e-06,0.1471695274241545,Reykjavik FIR
FL260,7.778499658444859e-06,3.6867486796990252e-06,0.4739665541665795,Reykjavik FIR
FL270,8.537750462130598e-06,5.122417319040101e-06,0.5999727143303976,Reykjavik FIR
FL280,1.0801876030848254e-05,1.5673212261287757e-05,1.450971314290946,Reykjavik FIR
FL290,1.1230267060461587e-05,2.7777876551495842e-05,2.4734831684718737,Reykjavik FIR
FL300,2.748243726255673e-05,0.00011860865661926126,4.3157983218926095,Reykjavik FIR
FL310,3.506287812421893e-05,9.930958779576059e-05,2.8323284655621186,Reykjavik FIR
FL320,0.000184988091992623,0.0006308268773063963,3.4100945120919057,Reykjavik FIR
FL330,0.00015145873581708092,0.0007493930534315308,4.947836447919284,Reykjavik FIR
FL340,0.0003819261916839991,0.0015283555587350252,4.001703973210528,Reykjavik FIR
FL350,0.00023797670943952583,0.0007085446296095377,2.9773696395679914,Reykjavik FIR
FL360,0.0004515075304979902,0.001021558365632773,2.2625500055470735,Reykjavik FIR
FL370,0.000265032759155888,0.000478704450482621,1.8062086060880298,Reykjavik FIR
FL380,0.00033788396800802446,0.0003202417208527894,0.9477860779863456,Reykjavik FIR
FL390,0.00024146356567135018,0.0002021344142160994,0.8371217978749611,Reykjavik FIR
FL400,0.0001021525987194599,2.5061779958267073e-05,0.24533668523787489,Reykjavik FIR
FL410,7.745120678160733e-05,2.837960840924125e-05,0.36641918942934637,Reykjavik FIR
FL420,7.017651589435109e-07,8.319118373184234e-09,0.011854561696548813,Reykjavik FIR
FL430,1.899343297179594e-05,7.831272239001793e-07,0.04123147327094971,Reykjavik FIR
FL440,2.1965973976078157e-07,0.0,0.0,Reykjavik FIR
FL450,7.488764405172313e-06,1.3828993841565492e-08,0.0018466322471052943,Reykjavik FIR
FL460,3.624619971633751e-07,0.0,0.0,Reykjavik FIR
FL470,4.795763500219624e-07,0.0,0.0,Reykjavik FIR
FL480,5.720122634482099e-08,0.0,0.0,Reykjavik FIR
FL490,4.784877775515533e-08,0.0,0.0,Reykjavik FIR
FL200,3.160757281237506e-05,0.0,0.0,Edmonton FIR
FL210,2.784399397837546e-05,-1.0788076869064994e-08,-0.00038744717720609194,Edmonton FIR
FL220,3.363567015550824e-05,2.7598579866887055e-07,0.008205152369282424,Edmonton FIR
FL230,3.8532086874800854e-05,1.018666156165554e-06,0.026436828077218404,Edmonton FIR
FL240,7.975369195883723e-05,4.829653548089729e-06,0.060557115657823436,Edmonton FIR
FL250,8.519508982234696e-05,8.424775483934156e-06,0.09888804039648197,Edmonton FIR
FL260,2.1420041571623627e-05,6.437540529092157e-06,0.3005381902535773,Edmonton FIR
FL270,2.3602450257591897e-05,5.84866636807536e-06,0.24779911849169536,Edmonton FIR
FL280,3.0531518169468206e-05,2.564639326783549e-05,0.839997314430375,Edmonton FIR
FL290,6.011642881052539e-05,0.00016563997386917864,2.7553195881152845,Edmonton FIR
FL300,0.00015857682529056016,0.000580631408911924,3.6615149019917235,Edmonton FIR
FL310,0.00020190986842116076,0.0005113540053516927,2.532585501393459,Edmonton FIR
FL320,0.0002883711681777421,0.0006674029835089023,2.31438873631617,Edmonton FIR
FL330,0.0005033051217495774,0.002533710332116455,5.0341437482472475,Edmonton FIR
FL340,0.00047254369833639557,0.0011623385450535272,2.459748271208727,Edmonton FIR
FL350,0.0007585616558711579,0.0021976595220916896,2.8971402720953816,Edmonton FIR
FL360,0.0007227100510221101,0.0007566324599033734,1.0469377848464785,Edmonton FIR
FL370,0.0006275802748249458,0.0004931773856220877,0.7858395258832063,Edmonton FIR
FL380,0.0006444735292218212,0.00022050558035958262,0.34214838990491236,Edmonton FIR
FL390,0.0006427739863322072,0.00010214654117213584,0.15891517600922803,Edmonton FIR
FL400,0.0003431007233212733,1.9489510236799883e-05,0.05680404881732137,Edmonton FIR
FL410,0.00013397717875946054,1.1430402638335275e-05,0.08531604221086898,Edmonton FIR
FL420,1.214275148014075e-06,3.693153160058042e-09,0.0030414467150201726,Edmonton FIR
FL430,3.7181879977999806e-05,4.673769265050708e-10,1.257001869678493e-05,Edmonton FIR
FL440,6.443143516754278e-07,-8.009829212236061e-12,-1.2431554863566035e-05,Edmonton FIR
FL450,9.943390221942646e-06,1.865582659328282e-09,0.00018762038074412435,Edmonton FIR
FL460,1.569854410580338e-06,0.0,0.0,Edmonton FIR
FL470,3.332894841276688e-06,0.0,0.0,Edmonton FIR
FL480,1.7384376148753386e-07,0.0,0.0,Edmonton FIR
FL490,1.7517703434827056e-07,0.0,0.0,Edmonton FIR
FL200,1.0767531802752194e-05,0.0,0.0,Moncton FIR
FL210,8.6342946997248e-06,-1.6259385318198601e-10,-1.8831167899234243e-05,Moncton FIR
FL220,1.054459089877561e-05,1.666345135367191e-09,0.00015802842911247315,Moncton FIR
FL230,9.796228317575128e-06,-8.554675531173842e-09,-0.0008732621631353923,Moncton FIR
FL240,3.0966306673956244e-05,-5.609170197857817e-08,-0.0018113784949935043,Moncton FIR
FL250,2.52447513647827e-05,3.16771675501534e-07,0.012548021207427753,Moncton FIR
FL260,6.5370987384397515e-06,2.3415869104846939e-07,0.035819971583350665,Moncton FIR
FL270,7.90072266396249e-06,1.0934077802659123e-06,0.13839338839892018,Moncton FIR
FL280,8.791892070875856e-06,4.2871860707364503e-07,0.04876295154871433,Moncton FIR
FL290,2.1384395342229708e-05,1.0466476838830595e-05,0.48944460066923157,Moncton FIR
FL300,1.7537969050848088e-05,3.3318122398107626e-06,0.18997708515454617,Moncton FIR
FL310,9.385799647385603e-05,0.00010694172732638147,1.1393992131098802,Moncton FIR
FL320,5.324874847195772e-05,5.712337350712875e-05,1.0727646216363473,Moncton FIR
FL330,0.00024717330621268834,0.000869150108314449,3.516359115116421,Moncton FIR
FL340,0.0001261348989162752,0.00020665404490097415,1.6383573989157854,Moncton FIR
FL350,0.00045722385045784167,0.0017163475084480957,3.75384509519665,Moncton FIR
FL360,0.00024177380797091267,0.00048467393954146516,2.0046585840256745,Moncton FIR
FL370,0.0005488113081126453,0.0029626892268403687,5.398374966122723,Moncton FIR
FL380,0.00028544633900050303,0.0006916328510074694,2.422987288711559,Moncton FIR
FL390,0.0003657914718849259,0.001155087026742688,3.157774621673154,Moncton FIR
FL400,0.0001930489902637476,0.00029687965325966154,1.5378461853338796,Moncton FIR
FL410,9.687771399123903e-05,0.00018283918600330986,1.8873193686201617,Moncton FIR
FL420,9.097417902287786e-07,1.2232858240067324e-07,0.13446516771523762,Moncton FIR
FL430,3.5015204684128454e-05,1.5066740867280694e-05,0.43029138350603685,Moncton FIR
FL440,4.4565700764830454e-07,4.6881378032472005e-09,0.010519609750974452,Moncton FIR
FL450,1.0949896120239241e-05,-3.8636558158577225e-09,-0.00035284862736883267,Moncton FIR
