Region,Hour of year,Cumulative contrail warming
Auckland Oceanic FIR,40.0046,109.1812
Auckland Oceanic FIR,41.1159,109.4643
Auckland Oceanic FIR,42.2271,109.7057
Auckland Oceanic FIR,43.3383,109.9146
Auckland Oceanic FIR,44.4496,110.0949
Auckland Oceanic FIR,45.5608,110.2452
Auckland Oceanic FIR,46.6721,110.369
Auckland Oceanic FIR,47.7833,110.4697
Auckland Oceanic FIR,48.8945,110.5477
Auckland Oceanic FIR,50.0058,110.6074
Auckland Oceanic FIR,51.117,110.6528
Auckland Oceanic FIR,52.2283,110.6868
Auckland Oceanic FIR,53.3395,110.71
Auckland Oceanic FIR,54.4507,110.7243
Auckland Oceanic FIR,55.562,110.7324
Auckland Oceanic FIR,56.6732,110.7361
Auckland Oceanic FIR,57.7845,110.7368
Auckland Oceanic FIR,58.8957,110.7368
Auckland Oceanic FIR,60.0069,110.7368
Auckland Oceanic FIR,61.1182,110.7368
Auckland Oceanic FIR,62.2294,110.7368
Auckland Oceanic FIR,63.3407,110.7368
Auckland Oceanic FIR,64.4519,110.7368
Auckland Oceanic FIR,65.5631,110.7368
Auckland Oceanic FIR,66.6744,110.7368
Auckland Oceanic FIR,67.7856,110.7368
Auckland Oceanic FIR,68.8969,110.7368
Auckland Oceanic FIR,70.0081,110.7368
Auckland Oceanic FIR,71.1193,110.7368
Auckland Oceanic FIR,72.2306,110.7368
Auckland Oceanic FIR,73.3418,110.7368
Auckland Oceanic FIR,74.4531,110.7368
Auckland Oceanic FIR,75.5643,110.7368
Auckland Oceanic FIR,76.6755,110.7368
Auckland Oceanic FIR,77.7868,110.7368
Auckland Oceanic FIR,78.898,110.7368
Auckland Oceanic FIR,80.0093,110.7367
Auckland Oceanic FIR,81.1205,110.736
Auckland Oceanic FIR,82.2317,110.7327
Auckland Oceanic FIR,83.343,110.7238
Auckland Oceanic FIR,84.4542,110.7049
Auckland Oceanic FIR,85.5655,110.671
Auckland Oceanic FIR,86.6767,110.6167
Auckland Oceanic FIR,87.7879,110.5368
Auckland Oceanic FIR,88.8992,110.4248
Auckland Oceanic FIR,90.0104,110.2638
Auckland Oceanic FIR,91.1217,110.0473
Auckland Oceanic FIR,92.2329,109.767
Auckland Oceanic FIR,93.3441,109.3988
Auckland Oceanic FIR,94.4554,108.8967
Auckland Oceanic FIR,95.5666,108.2362
Auckland Oceanic FIR,96.6779,107.3324
Auckland Oceanic FIR,97.7891,106.0226
Auckland Oceanic FIR,98.9003,104.0696
Kabul FIR,0.0,1.9365
Kabul FIR,1.1115,43.3721
Kabul FIR,2.223,60.7969
Kabul FIR,3.3345,72.6904
Kabul FIR,4.446,81.1612
Kabul FIR,5.5575,87.258
Kabul FIR,6.669,91.7132
Kabul FIR,7.7805,94.9622
Kabul FIR,8.892,97.3967
Kabul FIR,10.0035,99.2335
Kabul FIR,11.115,100.5498
Kabul FIR,12.2265,101.4963
Kabul FIR,13.338,102.1597
Kabul FIR,14.4495,102.6202
Kabul FIR,15.561,102.9121
Kabul FIR,16.6725,103.0748
Kabul FIR,17.784,103.1538
Kabul FIR,18.8954,103.1794
Kabul FIR,20.0069,103.1842
Kabul FIR,21.1184,103.1843
Kabul FIR,22.2299,103.1843
Kabul FIR,23.3414,103.1843
Kabul FIR,24.4529,103.1843
Kabul FIR,25.5644,103.1843
Kabul FIR,26.6759,103.1843
Kabul FIR,27.7874,103.1843
Kabul FIR,28.8989,103.1843
Kabul FIR,30.0104,103.1843
Kabul FIR,31.1219,103.1843
Kabul FIR,32.2334,103.1843
Kabul FIR,33.3449,103.1843
Kabul FIR,34.4564,103.1843
Kabul FIR,35.5679,103.1843
Kabul FIR,36.6794,103.1843
Kabul FIR,37.7909,103.1843
Kabul FIR,38.9024,103.1843
Kabul FIR,40.0139,103.1843
Kabul FIR,41.1254,103.1843
Kabul FIR,42.2369,103.1843
Kabul FIR,43.3484,103.1843
Kabul FIR,44.4599,103.1843
Kabul FIR,45.5714,103.1843
Kabul FIR,46.6829,103.1843
Kabul FIR,47.7944,103.1843
Kabul FIR,48.9059,103.1843
Kabul FIR,50.0174,103.1843
Kabul FIR,51.1289,103.1843
Kabul FIR,52.2404,103.1843
Kabul FIR,53.3519,103.1843
Kabul FIR,54.4634,103.1843
Kabul FIR,55.5749,103.1843
Kabul FIR,56.6863,103.1843
Kabul FIR,57.7978,103.1843
Kabul FIR,58.9093,103.1843
Kabul FIR,60.0208,103.1843
Kabul FIR,61.1323,103.1843
Kabul FIR,62.2438,103.1843
Kabul FIR,63.3553,103.1843
Kabul FIR,64.4668,103.1843
Kabul FIR,65.5783,103.1843
Kabul FIR,66.6898,103.1843
Kabul FIR,67.8013,103.1843
Kabul FIR,68.9128,103.1843
Kabul FIR,70.0243,103.1843
Kabul FIR,71.1358,103.1843
Kabul FIR,72.2473,103.1843
Kabul FIR,73.3588,103.1843
Kabul FIR,74.4703,103.1843
Kabul FIR,75.5818,103.1843
Kabul FIR,76.6933,103.1843
Kabul FIR,77.8048,103.1843
Kabul FIR,78.9163,103.1843
Kabul FIR,80.0278,103.1843
Kabul FIR,81.1393,103.1843
Kabul FIR,82.2508,103.1843
Kabul FIR,83.3623,103.1843
Kabul FIR,84.4738,103.1843
Kabul FIR,85.5853,103.1843
Kabul FIR,86.6968,103.1843
Kabul FIR,87.8083,103.1843
Kabul FIR,88.9198,103.1843
Kabul FIR,90.0313,103.1843
Kabul FIR,91.1428,103.1843
Kabul FIR,92.2543,103.1843
Kabul FIR,93.3658,103.1843
Kabul FIR,94.4772,103.1843
Kabul FIR,95.5887,103.1833
Kabul FIR,96.7002,103.1628
Kabul FIR,97.8117,103.0308
Kabul FIR,98.9232,102.5207
Bahrain FIR,0.0,3.2052
Bahrain FIR,1.1112,78.9601
Bahrain FIR,2.2225,104.5088
Bahrain FIR,3.3337,117.9945
Bahrain FIR,4.445,124.3607
Bahrain FIR,5.5562,127.1905
Bahrain FIR,6.6674,128.3971
Bahrain FIR,7.7787,128.8501
Bahrain FIR,8.8899,128.9441
Bahrain FIR,10.0012,128.9489
Bahrain FIR,11.1124,128.9489
Bahrain FIR,12.2236,128.9489
Bahrain FIR,13.3349,128.9489
Bahrain FIR,14.4461,128.9489
Bahrain FIR,15.5574,128.9489
Bahrain FIR,16.6686,128.9489
Bahrain FIR,17.7798,128.9489
Bahrain FIR,18.8911,128.9489
Bahrain FIR,20.0023,128.9489
Bahrain FIR,21.1136,128.9489
Bahrain FIR,22.2248,128.9489
Bahrain FIR,23.336,128.9489
Bahrain FIR,24.4473,128.9489
Bahrain FIR,25.5585,128.9489
Bahrain FIR,26.6698,128.9489
Bahrain FIR,27.781,128.9489
Bahrain FIR,28.8922,128.9489
Bahrain FIR,30.0035,128.9489
Bahrain FIR,31.1147,128.9489
Bahrain FIR,32.226,128.9489
Bahrain FIR,33.3372,128.9489
Bahrain FIR,34.4484,128.9489
Bahrain FIR,35.5597,128.9489
Bahrain FIR,36.6709,128.9489
Bahrain FIR,37.7822,128.9489
Bahrain FIR,38.8934,128.9489
Bahrain FIR,40.0046,128.9489
Bahrain FIR,41.1159,128.9489
Bahrain FIR,42.2271,128.9489
Bahrain FIR,43.3383,128.9489
Bahrain FIR,44.4496,128.9489
Bahrain FIR,45.5608,128.9489
Bahrain FIR,46.6721,128.9489
Bahrain FIR,47.7833,128.9489
Bahrain FIR,48.8945,128.9489
Bahrain FIR,50.0058,128.9489
Bahrain FIR,51.117,128.9489
Bahrain FIR,52.2283,128.9489
Bahrain FIR,53.3395,128.9489
Bahrain FIR,54.4507,128.9489
Bahrain FIR,55.562,128.9489
Bahrain FIR,56.6732,128.9489
Bahrain FIR,57.7845,128.9489
Bahrain FIR,58.8957,128.9489
Bahrain FIR,60.0069,128.9489
Bahrain FIR,61.1182,128.9489
Bahrain FIR,62.2294,128.9489
Bahrain FIR,63.3407,128.9489
Bahrain FIR,64.4519,128.9489
Bahrain FIR,65.5631,128.9489
Bahrain FIR,66.6744,128.9489
Bahrain FIR,67.7856,128.9489
Bahrain FIR,68.8969,128.9489
Bahrain FIR,70.0081,128.9489
Bahrain FIR,71.1193,128.9489
Bahrain FIR,72.2306,128.9489
Bahrain FIR,73.3418,128.9489
Bahrain FIR,74.4531,128.9489
Bahrain FIR,75.5643,128.9489
Bahrain FIR,76.6755,128.9489
Bahrain FIR,77.7868,128.9489
Bahrain FIR,78.898,128.9489
Bahrain FIR,80.0093,128.9489
Bahrain FIR,81.1205,128.9489
Bahrain FIR,82.2317,128.9489
Bahrain FIR,83.343,128.9489
Bahrain FIR,84.4542,128.9489
Bahrain FIR,85.5655,128.9489
Bahrain FIR,86.6767,128.9489
Bahrain FIR,87.7879,128.9489
Bahrain FIR,88.8992,128.9489
Bahrain FIR,90.0104,128.9489
Bahrain FIR,91.1217,128.9489
Bahrain FIR,92.2329,128.9489
Bahrain FIR,93.3441,128.9489
Bahrain FIR,94.4554,128.9488
Bahrain FIR,95.5666,128.9371
Bahrain FIR,96.6779,128.7303
Bahrain FIR,97.7891,127.6447
Bahrain FIR,98.9003,123.4695
Jeddah FIR,0.0,1.2485
Jeddah FIR,1.1112,41.3301
Jeddah FIR,2.2225,58.8452
Jeddah FIR,3.3337,69.9462
Jeddah FIR,4.445,77.3655
Jeddah FIR,5.5562,82.8754
Jeddah FIR,6.6674,86.9276
Jeddah FIR,7.7787,90.0791
Jeddah FIR,8.8899,92.6724
Jeddah FIR,10.0012,94.778
Jeddah FIR,11.1124,96.5043
Jeddah FIR,12.2236,97.901
Jeddah FIR,13.3349,99.0295
Jeddah FIR,14.4461,99.9455
Jeddah FIR,15.5574,100.6847
Jeddah FIR,16.6686,101.2993
Jeddah FIR,17.7798,101.7876
Jeddah FIR,18.8911,102.1625
Jeddah FIR,20.0023,102.4497
Jeddah FIR,21.1136,102.6591
Jeddah FIR,22.2248,102.8083
Jeddah FIR,23.336,102.9096
Jeddah FIR,24.4473,102.9764
Jeddah FIR,25.5585,103.0188
Jeddah FIR,26.6698,103.0455
Jeddah FIR,27.781,103.0597
Jeddah FIR,28.8922,103.066
Jeddah FIR,30.0035,103.0679
Jeddah FIR,31.1147,103.0681
Jeddah FIR,32.226,103.0681
Jeddah FIR,33.3372,103.0681
Jeddah FIR,34.4484,103.0681
Jeddah FIR,35.5597,103.0681
Jeddah FIR,36.6709,103.0681
Jeddah FIR,37.7822,103.0681
Jeddah FIR,38.8934,103.0681
Jeddah FIR,40.0046,103.0681
Jeddah FIR,41.1159,103.0681
Jeddah FIR,42.2271,103.0681
Jeddah FIR,43.3383,103.0681
Jeddah FIR,44.4496,103.0681
Jeddah FIR,45.5608,103.0681
Jeddah FIR,46.6721,103.0681
Jeddah FIR,47.7833,103.0681
Jeddah FIR,48.8945,103.0681
Jeddah FIR,50.0058,103.0681
Jeddah FIR,51.117,103.0681
Jeddah FIR,52.2283,103.0681
Jeddah FIR,53.3395,103.0681
Jeddah FIR,54.4507,103.0681
Jeddah FIR,55.562,103.0681
Jeddah FIR,56.6732,103.0681
Jeddah FIR,57.7845,103.0681
Jeddah FIR,58.8957,103.0681
Jeddah FIR,60.0069,103.0681
Jeddah FIR,61.1182,103.0681
Jeddah FIR,62.2294,103.0681
Jeddah FIR,63.3407,103.0681
Jeddah FIR,64.4519,103.0681
Jeddah FIR,65.5631,103.0681
Jeddah FIR,66.6744,103.0681
Jeddah FIR,67.7856,103.0681
Jeddah FIR,68.8969,103.0681
Jeddah FIR,70.0081,103.0681
Jeddah FIR,71.1193,103.0681
Jeddah FIR,72.2306,103.0681
Jeddah FIR,73.3418,103.0681
Jeddah FIR,74.4531,103.0681
Jeddah FIR,75.5643,103.0681
Jeddah FIR,76.6755,103.0681
Jeddah FIR,77.7868,103.0681
Jeddah FIR,78.898,103.0681
Jeddah FIR,80.0093,103.0681
Jeddah FIR,81.1205,103.0681
Jeddah FIR,82.2317,103.0681
Jeddah FIR,83.343,103.0681
Jeddah FIR,84.4542,103.0681
Jeddah FIR,85.5655,103.0681
Jeddah FIR,86.6767,103.0681
Jeddah FIR,87.7879,103.0681
Jeddah FIR,88.8992,103.0681
Jeddah FIR,90.0104,103.0681
Jeddah FIR,91.1217,103.0681
Jeddah FIR,92.2329,103.0681
Jeddah FIR,93.3441,103.0681
Jeddah FIR,94.4554,103.0681
Jeddah FIR,95.5666,103.0677
Jeddah FIR,96.6779,103.0619
Jeddah FIR,97.7891,103.0202
Jeddah FIR,98.9003,102.7599
Tehran FIR,0.0,0.8962
Tehran FIR,1.1112,35.0637
Tehran FIR,2.2225,54.6199
Tehran FIR,3.3337,67.7655
Tehran FIR,4.445,77.9958
Tehran FIR,5.5562,85.9463
Tehran FIR,6.6674,92.233
Tehran FIR,7.7787,97.3421
Tehran FIR,8.8899,101.5772
Tehran FIR,10.0012,105.1281
Tehran FIR,11.1124,108.0877
Tehran FIR,12.2236,110.528
Tehran FIR,13.3349,112.5107
Tehran FIR,14.4461,114.1442
Tehran FIR,15.5574,115.5022
Tehran FIR,16.6686,116.6266
Tehran FIR,17.7798,117.5416
Tehran FIR,18.8911,118.2954
Tehran FIR,20.0023,118.8981
Tehran FIR,21.1136,119.3771
Tehran FIR,22.2248,119.7458
Tehran FIR,23.336,120.0329
Tehran FIR,24.4473,120.2474
Tehran FIR,25.5585,120.4071
Tehran FIR,26.6698,120.5162
Tehran FIR,27.781,120.5919
Tehran FIR,28.8922,120.6431
Tehran FIR,30.0035,120.6735
Tehran FIR,31.1147,120.6903
Tehran FIR,32.226,120.6984
Tehran FIR,33.3372,120.7013
Tehran FIR,34.4484,120.7019
Tehran FIR,35.5597,120.7019
Tehran FIR,36.6709,120.7019
Tehran FIR,37.7822,120.7019
Tehran FIR,38.8934,120.7019
Tehran FIR,40.0046,120.7019
Tehran FIR,41.1159,120.7019
Tehran FIR,42.2271,120.7019
Tehran FIR,43.3383,120.7019
Tehran FIR,44.4496,120.7019
Tehran FIR,45.5608,120.7019
Tehran FIR,46.6721,120.7019
Tehran FIR,47.7833,120.7019
Tehran FIR,48.8945,120.7019
Tehran FIR,50.0058,120.7019
Tehran FIR,51.117,120.7019
Tehran FIR,52.2283,120.7019
Tehran FIR,53.3395,120.7019
Tehran FIR,54.4507,120.7019
Tehran FIR,55.562,120.7019
Tehran FIR,56.6732,120.7019
Tehran FIR,57.7845,120.7019
Tehran FIR,58.8957,120.7019
Tehran FIR,60.0069,120.7019
Tehran FIR,61.1182,120.7019
Tehran FIR,62.2294,120.7019
Tehran FIR,63.3407,120.7019
Tehran FIR,64.4519,120.7019
Tehran FIR,65.5631,120.7019
Tehran FIR,66.6744,120.7019
Tehran FIR,67.7856,120.7019
Tehran FIR,68.8969,120.7019
Tehran FIR,70.0081,120.7019
Tehran FIR,71.1193,120.7019
Tehran FIR,72.2306,120.7019
Tehran FIR,73.3418,120.7019
Tehran FIR,74.4531,120.7019
Tehran FIR,75.5643,120.7019
Tehran FIR,76.6755,120.7019
Tehran FIR,77.7868,120.7019
Tehran FIR,78.898,120.7019
Tehran FIR,80.0093,120.7019
Tehran FIR,81.1205,120.7019
Tehran FIR,82.2317,120.7019
Tehran FIR,83.343,120.7019
Tehran FIR,84.4542,120.7019
Tehran FIR,85.5655,120.7019
Tehran FIR,86.6767,120.7012
Tehran FIR,87.7879,120.6957
Tehran FIR,88.8992,120.675
Tehran FIR,90.0104,120.6182
Tehran FIR,91.1217,120.5001
Tehran FIR,92.2329,120.2957
Tehran FIR,93.3441,119.9511
Tehran FIR,94.4554,119.3732
Tehran FIR,95.5666,118.4373
Tehran FIR,96.6779,116.9878
Tehran FIR,97.7891,114.5898
Tehran FIR,98.9003,110.5346
Amman FIR,0.0,4.5143
Amman FIR,1.1112,85.1716
Amman FIR,2.2225,102.7376
Amman FIR,3.3337,108.7764
Amman FIR,4.445,110.1224
Amman FIR,5.5562,110.2647
Amman FIR,6.6674,110.2656
Amman FIR,7.7787,110.2656
Amman FIR,8.8899,110.2656
Amman FIR,10.0012,110.2656
Amman FIR,11.1124,110.2656
Amman FIR,12.2236,110.2656
Amman FIR,13.3349,110.2656
Amman FIR,14.4461,110.2656
Amman FIR,15.5574,110.2656
Amman FIR,16.6686,110.2656
Amman FIR,17.7798,110.2656
Amman FIR,18.8911,110.2656
Amman FIR,20.0023,110.2656
Amman FIR,21.1136,110.2656
Amman FIR,22.2248,110.2656
Amman FIR,23.336,110.2656
Amman FIR,24.4473,110.2656
Amman FIR,25.5585,110.2656
Amman FIR,26.6698,110.2656
Amman FIR,27.781,110.2656
Amman FIR,28.8922,110.2656
Amman FIR,30.0035,110.2656
Amman FIR,31.1147,110.2656
Amman FIR,32.226,110.2656
Amman FIR,33.3372,110.2656
Amman FIR,34.4484,110.2656
Amman FIR,35.5597,110.2656
Amman FIR,36.6709,110.2656
Amman FIR,37.7822,110.2656
Amman FIR,38.8934,110.2656
Amman FIR,40.0046,110.2656
Amman FIR,41.1159,110.2656
Amman FIR,42.2271,110.2656
Amman FIR,43.3383,110.2656
Amman FIR,44.4496,110.2656
Amman FIR,45.5608,110.2656
Amman FIR,46.6721,110.2656
Amman FIR,47.7833,110.2656
Amman FIR,48.8945,110.2656
Amman FIR,50.0058,110.2656
Amman FIR,51.117,110.2656
Amman FIR,52.2283,110.2656
Amman FIR,53.3395,110.2656
Amman FIR,54.4507,110.2656
Amman FIR,55.562,110.2656
Amman FIR,56.6732,110.2656
Amman FIR,57.7845,110.2656
Amman FIR,58.8957,110.2656
Amman FIR,60.0069,110.2656
Amman FIR,61.1182,110.2656
Amman FIR,62.2294,110.2656
Amman FIR,63.3407,110.2656
Amman FIR,64.4519,110.2656
Amman FIR,65.5631,110.2656
Amman FIR,66.6744,110.2656
Amman FIR,67.7856,110.2656
Amman FIR,68.8969,110.2656
Amman FIR,70.0081,110.2656
Amman FIR,71.1193,110.2656
Amman FIR,72.2306,110.2656
Amman FIR,73.3418,110.2656
Amman FIR,74.4531,110.2656
Amman FIR,75.5643,110.2656
Amman FIR,76.6755,110.2656
Amman FIR,77.7868,110.2656
Amman FIR,78.898,110.2656
Amman FIR,80.0093,110.2656
Amman FIR,81.1205,110.2656
Amman FIR,82.2317,110.2656
Amman FIR,83.343,110.2656
Amman FIR,84.4542,110.2656
Amman FIR,85.5655,110.2656
Amman FIR,86.6767,110.2656
Amman FIR,87.7879,110.2656
Amman FIR,88.8992,110.2656
Amman FIR,90.0104,110.2656
Amman FIR,91.1217,110.2656
Amman FIR,92.2329,110.2656
Amman FIR,93.3441,110.2656
Amman FIR,94.4554,110.2656
Amman FIR,95.5666,110.2656
Amman FIR,96.6779,110.2656
Amman FIR,97.7891,110.2656
Amman FIR,98.9003,110.2298
Kuwait FIR,0.0,3.5623
Kuwait FIR,1.1112,91.6518
Kuwait FIR,2.2225,114.5488
Kuwait FIR,3.3337,123.4468
Kuwait FIR,4.445,127.0895
Kuwait FIR,5.5562,128.4549
Kuwait FIR,6.6674,128.7186
Kuwait FIR,7.7787,128.725
Kuwait FIR,8.8899,128.725
Kuwait FIR,10.0012,128.725
Kuwait FIR,11.1124,128.725
Kuwait FIR,12.2236,128.725
Kuwait FIR,13.3349,128.725
Kuwait FIR,14.4461,128.725
Kuwait FIR,15.5574,128.725
Kuwait FIR,16.6686,128.725
Kuwait FIR,17.7798,128.725
Kuwait FIR,18.8911,128.725
Kuwait FIR,20.0023,128.725
Kuwait FIR,21.1136,128.725
Kuwait FIR,22.2248,128.725
Kuwait FIR,23.336,128.725
Kuwait FIR,24.4473,128.725
Kuwait FIR,25.5585,128.725
Kuwait FIR,26.6698,128.725
Kuwait FIR,27.781,128.725
Kuwait FIR,28.8922,128.725
Kuwait FIR,30.0035,128.725
Kuwait FIR,31.1147,128.725
Kuwait FIR,32.226,128.725
Kuwait FIR,33.3372,128.725
Kuwait FIR,34.4484,128.725
Kuwait FIR,35.5597,128.725
Kuwait FIR,36.6709,128.725
Kuwait FIR,37.7822,128.725
Kuwait FIR,38.8934,128.725
Kuwait FIR,40.0046,128.725
Kuwait FIR,41.1159,128.725
Kuwait FIR,42.2271,128.725
Kuwait FIR,43.3383,128.725
Kuwait FIR,44.4496,128.725
Kuwait FIR,45.5608,128.725
Kuwait FIR,46.6721,128.725
Kuwait FIR,47.7833,128.725
Kuwait FIR,48.8945,128.725
Kuwait FIR,50.0058,128.725
Kuwait FIR,51.117,128.725
Kuwait FIR,52.2283,128.725
Kuwait FIR,53.3395,128.725
Kuwait FIR,54.4507,128.725
Kuwait FIR,55.562,128.725
Kuwait FIR,56.6732,128.725
Kuwait FIR,57.7845,128.725
Kuwait FIR,58.8957,128.725
Kuwait FIR,60.0069,128.725
Kuwait FIR,61.1182,128.725
Kuwait FIR,62.2294,128.725
Kuwait FIR,63.3407,128.725
Kuwait FIR,64.4519,128.725
Kuwait FIR,65.5631,128.725
Kuwait FIR,66.6744,128.725
Kuwait FIR,67.7856,128.725
Kuwait FIR,68.8969,128.725
Kuwait FIR,70.0081,128.725
Kuwait FIR,71.1193,128.725
Kuwait FIR,72.2306,128.725
Kuwait FIR,73.3418,128.725
Kuwait FIR,74.4531,128.725
Kuwait FIR,75.5643,128.725
Kuwait FIR,76.6755,128.725
Kuwait FIR,77.7868,128.725
Kuwait FIR,78.898,128.725
Kuwait FIR,80.0093,128.725
Kuwait FIR,81.1205,128.725
Kuwait FIR,82.2317,128.725
Kuwait FIR,83.343,128.725
Kuwait FIR,84.4542,128.725
Kuwait FIR,85.5655,128.725
Kuwait FIR,86.6767,128.725
Kuwait FIR,87.7879,128.725
Kuwait FIR,88.8992,128.725
Kuwait FIR,90.0104,128.725
Kuwait FIR,91.1217,128.725
Kuwait FIR,92.2329,128.725
Kuwait FIR,93.3441,128.725
Kuwait FIR,94.4554,128.725
Kuwait FIR,95.5666,128.725
Kuwait FIR,96.6779,128.7184
Kuwait FIR,97.7891,128.2311
Kuwait FIR,98.9003,125.0097
Beirut FIR,0.0,8.4635
Beirut FIR,1.1158,111.3676
Beirut FIR,2.2315,116.2097
Beirut FIR,3.3473,116.2225
Beirut FIR,4.463,116.2225
Beirut FIR,5.5788,116.2225
Beirut FIR,6.6946,116.2225
Beirut FIR,7.8103,116.2225
Beirut FIR,8.9261,116.2225
Beirut FIR,10.0418,116.2225
Beirut FIR,11.1576,116.2225
Beirut FIR,12.2734,116.2225
Beirut FIR,13.3891,116.2225
Beirut FIR,14.5049,116.2225
Beirut FIR,15.6206,116.2225
Beirut FIR,16.7364,116.2225
Beirut FIR,17.8522,116.2225
Beirut FIR,18.9679,116.2225
Beirut FIR,20.0837,116.2225
Beirut FIR,21.1994,116.2225
Beirut FIR,22.3152,116.2225
Beirut FIR,23.431,116.2225
Beirut FIR,24.5467,116.2225
Beirut FIR,25.6625,116.2225
Beirut FIR,26.7782,116.2225
Beirut FIR,27.894,116.2225
Beirut FIR,29.0098,116.2225
Beirut FIR,30.1255,116.2225
Beirut FIR,31.2413,116.2225
Beirut FIR,32.357,116.2225
Beirut FIR,33.4728,116.2225
Beirut FIR,34.5886,116.2225
Beirut FIR,35.7043,116.2225
Beirut FIR,36.8201,116.2225
Beirut FIR,37.9358,116.2225
Beirut FIR,39.0516,116.2225
Beirut FIR,40.1674,116.2225
Beirut FIR,41.2831,116.2225
Beirut FIR,42.3989,116.2225
Beirut FIR,43.5146,116.2225
Beirut FIR,44.6304,116.2225
Beirut FIR,45.7462,116.2225
Beirut FIR,46.8619,116.2225
Beirut FIR,47.9777,116.2225
Beirut FIR,49.0934,116.2225
Beirut FIR,50.2092,116.2225
Beirut FIR,51.325,116.2225
Beirut FIR,52.4407,116.2225
Beirut FIR,53.5565,116.2225
Beirut FIR,54.6722,116.2225
Beirut FIR,55.788,116.2225
Beirut FIR,56.9038,116.2225
Beirut FIR,58.0195,116.2225
Beirut FIR,59.1353,116.2225
Beirut FIR,60.251,116.2225
Beirut FIR,61.3668,116.2225
Beirut FIR,62.4826,116.2225
Beirut FIR,63.5983,116.2225
Beirut FIR,64.7141,116.2225
Beirut FIR,65.8298,116.2225
Beirut FIR,66.9456,116.2225
Beirut FIR,68.0614,116.2225
Beirut FIR,69.1771,116.2225
Beirut FIR,70.2929,116.2225
Beirut FIR,71.4086,116.2225
Beirut FIR,72.5244,116.2225
Beirut FIR,73.6402,116.2225
Beirut FIR,74.7559,116.2225
Beirut FIR,75.8717,116.2225
Beirut FIR,76.9874,116.2225
Beirut FIR,78.1032,116.2225
Beirut FIR,79.219,116.2225
Beirut FIR,80.3347,116.2225
Beirut FIR,81.4505,116.2225
Beirut FIR,82.5662,116.2225
Beirut FIR,83.682,116.2225
Beirut FIR,84.7978,116.2225
Beirut FIR,85.9135,116.2225
Beirut FIR,87.0293,116.2225
Beirut FIR,88.145,116.2225
Beirut FIR,89.2608,116.2225
Beirut FIR,90.3766,116.2225
Beirut FIR,91.4923,116.2225
Beirut FIR,92.6081,116.2225
Beirut FIR,93.7238,116.2225
Beirut FIR,94.8396,116.2225
Beirut FIR,95.9554,116.2225
Beirut FIR,97.0711,116.2225
Beirut FIR,98.1869,116.2225
Beirut FIR,99.3026,115.9786
Emirates FIR,0.0,2.3952
Emirates FIR,1.1112,65.664
Emirates FIR,2.2225,89.6839
