,time,file,region_id,area_km2,pt in mask,vol_km3,thickness_m,std_thickness,mean_FL,mean_lat,mean_lon,mean_forcing,max_forcing,std_forcing,min_lat,max_lat,min_lon,max_lon,min_FL,max_FL,area_by_FL
1867374,2024-10-19 18:00:00,20241019T18.nc,638,186.94986,1,56.98231721191407,304.8,0.0,280.0,76.0,-17.249998,547076400.0,547076400.0,0.0,76.0,76.0,-17.25,-17.25,280,280,{280: 186.94985961914062}
652279,2024-04-29 20:00:00,20240429T20.nc,62,1217.9014,2,371.21633671875,304.8,0.0,320.0,38.0,75.12499,563956300.0,582849600.0,18893312.0,38.0,38.0,75.0,75.25,320,320,{320: 1217.9013671875}
1306345,2024-09-01 17:00:00,20240901T17.nc,249,1481.737,5,451.6334560546875,304.8,0.0,330.0,67.44853,-18.649681,753177100.0,999472260.0,175199100.0,67.25,67.75,-18.75,-18.5,330,330,{330: 1481.737060546875}
1446738,2024-09-16 09:00:00,20240916T09.nc,290,459.66086,1,140.1046295654297,304.8,0.0,360.0,53.5,13.249999,1306132900.0,1306132900.0,0.0,53.5,53.5,13.25,13.25,360,360,{360: 459.6608581542969}
1041411,2024-07-09 02:00:00,20240709T02.nc,172,425.7921,3,129.7814364257813,304.8,0.0,330.0,79.41537,76.58268,510968860.0,515847400.0,3682890.0,79.25,79.5,76.5,76.75,330,330,{330: 425.7921142578125}
2122400,2024-11-12 05:00:00,20241112T05.nc,346,659.27856,2,401.8962128906257,609.600000000001,152.40000000000057,285.0,64.75,38.749996,672629300.0,815671400.0,143042130.0,64.75,64.75,38.75,38.75,280,290,"{280: 329.6392822265625, 290: 329.6392822265625}"
692017,2024-05-06 15:00:00,20240506T15.nc,126,1209.5514,2,368.6712641601562,304.8,0.0,380.0,38.5,-25.875,544680700.0,587569000.0,42888320.0,38.5,38.5,-26.0,-25.75,380,380,{380: 1209.5513916015625}
75465,2024-01-15 06:00:00,20240115T06.nc,93,4435792.5,11200,14872325.09400001,3352.800000000002,963.8622308193222,330.0,57.630444,-61.12577,978402100.0,3895803600.0,438645800.0,37.25,68.5,-87.75,-41.25,280,380,"{280: 31658.75390625, 290: 139700.546875, 300: 309504.5, 310: 453157.375, 320: 889522.3125, 330: 1184878.5, 340: 603489.9375, 350: 453718.25, 360: 303766.8125, 370: 61130.515625, 380: 5265.0517578125}"
2489240,2024-12-13 15:00:00,20241213T15.nc,544,261.13174,1,79.59295568847656,304.8,0.0,300.0,70.25,-36.75,994873100.0,994873100.0,0.0,70.25,70.25,-36.75,-36.75,300,300,{300: 261.1317443847656}
640039,2024-04-27 17:00:00,20240427T17.nc,270,5583.611,18,1701.884583984375,304.8,0.0,280.0,66.33278,-4.4627523,1039355300.0,1241726800.0,178499360.0,66.25,66.5,-6.5,-2.5,280,280,{280: 5583.61083984375}
2553853,2024-12-19 04:00:00,20241219T04.nc,116,1269.8873,2,387.0616579101562,304.8,0.0,340.0,34.75,-64.625,535476000.0,539225340.0,3749344.0,34.75,34.75,-64.75,-64.5,340,340,{340: 1269.8873291015625}
1863519,2024-10-19 13:00:00,20241019T13.nc,205,600.5547,1,183.04906875,304.8,0.0,380.0,39.0,-34.75,1108903700.0,1108903700.0,0.0,39.0,39.0,-34.75,-34.75,380,380,{380: 600.5546875}
1374782,2024-09-11 05:00:00,20240911T05.nc,348,501.87363,1,152.97108142089843,304.8,0.0,380.0,49.5,-17.75,509075100.0,509075100.0,0.0,49.5,49.5,-17.75,-17.75,380,380,{380: 501.8736267089844}
2545904,2024-12-18 12:00:00,20241218T12.nc,449,761.0598,2,231.9710314453125,304.8,0.0,290.0,60.499996,-50.374996,519700320.0,538184200.0,18483872.0,60.5,60.5,-50.5,-50.25,290,290,{290: 761.059814453125}
1007307,2024-07-02 04:00:00,20240702T04.nc,172,496.7972,2,151.42378981933595,304.8,0.0,300.0,71.25,-72.125,522287500.0,523155140.0,867632.0,71.25,71.25,-72.25,-72.0,300,300,{300: 496.7972106933594}
1674359,2024-10-04 01:00:00,20241004T01.nc,228,29767.125,61,9073.0197,304.8,0.0,300.0,50.838005,-32.733486,661206800.0,1004995460.0,117698210.0,50.25,51.25,-35.25,-29.25,300,300,{300: 29767.125}
1221186,2024-08-15 10:00:00,20240815T10.nc,117,133042.94,443,283860.4114500002,2133.6000000000013,609.6000000000004,350.0,67.0592,19.927544,952660600.0,2030270200.0,370713060.0,64.25,69.25,17.75,22.75,320,380,"{320: 2368.8984375, 330: 14368.0537109375, 340: 35801.296875, 350: 19802.15625, 360: 50599.09375, 370: 3697.528564453125, 380: 6405.9306640625}"
2143049,2024-11-14 02:00:00,20241114T02.nc,369,451.49033,1,137.61425134277343,304.8,0.0,330.0,54.25,-48.249996,600890560.0,600890560.0,0.0,54.25,54.25,-48.25,-48.25,330,330,{330: 451.4903259277344}
1045097,2024-07-09 20:00:00,20240709T20.nc,19,2135.325,3,650.8470451171876,304.8,0.0,390.0,22.916565,-86.333275,702474000.0,829757950.0,94543660.0,22.75,23.0,-86.5,-86.25,390,390,{390: 2135.324951171875}
1761782,2024-10-11 11:00:00,20241011T11.nc,294,1638.0217,4,998.5380457031238,609.5999999999992,152.39999999999964,295.0,58.0,66.25,780488100.0,950556800.0,156403470.0,58.0,58.0,66.0,66.5,290,300,"{290: 819.0108642578125, 300: 819.0108642578125}"
683217,2024-05-05 03:00:00,20240505T03.nc,126,1120132.0,2480,2731329.8688000008,2438.4000000000005,698.3845359112701,315.0,54.156796,-69.212105,814023700.0,2737067500.0,299901820.0,50.75,57.75,-79.25,-61.75,280,350,"{280: 6205.33251953125, 290: 49593.359375, 300: 136301.21875, 310: 204977.28125, 320: 310154.90625, 330: 298042.9375, 340: 102426.75, 350: 12430.3505859375}"
2599151,2024-12-23 13:00:00,20241223T13.nc,257,506.9824,1,154.52823288574217,304.8,0.0,400.0,49.0,-30.0,644853700.0,644853700.0,0.0,49.0,49.0,-30.0,-30.0,400,400,{400: 506.9823913574219}
2251305,2024-11-23 08:00:00,20241123T08.nc,159,560.5471,1,170.85476191406252,304.8,0.0,380.0,43.5,37.25,960366600.0,960366600.0,0.0,43.5,43.5,37.25,37.25,380,380,{380: 560.547119140625}
2206287,2024-11-19 10:00:00,20241119T10.nc,266,42537.703,86,64827.45956250003,1524.000000000001,431.0522938113196,340.0,50.19311,-5.650198,896610100.0,1572510100.0,313737900.0,49.25,51.25,-8.0,-3.0,320,360,"{320: 993.4532470703125, 330: 13791.0546875, 340: 17713.20703125, 350: 4504.01904296875, 360: 5535.96484375}"
1982329,2024-10-30 08:00:00,20241030T08.nc,337,2536.0269,8,772.980985546875,304.8,0.0,330.0,65.77856,-73.1856,700235800.0,1318840300.0,250200460.0,65.5,66.25,-73.5,-72.75,330,330,{330: 2536.02685546875}
1513674,2024-09-21 09:00:00,20240921T09.nc,215,623.19574,1,189.95006147460936,304.8,0.0,400.0,36.25,-61.749996,502590850.0,502590850.0,0.0,36.25,36.25,-61.75,-61.75,400,400,{400: 623.1957397460938}
2080372,2024-11-08 11:00:00,20241108T11.nc,77,2017.7529,3,1230.0221859375022,609.600000000001,152.40000000000057,425.0,29.5,-85.91666,580085950.0,650704900.0,52475810.0,29.5,29.5,-86.0,-85.75,420,430,"{420: 1345.1685791015625, 430: 672.5842895507812}"
2447763,2024-12-09 20:00:00,20241209T20.nc,200,568951.2,972,1213914.2536499996,2133.5999999999995,609.6,300.0,40.73865,60.517708,872643900.0,1806293400.0,295518080.0,38.75,42.5,54.5,66.0,270,330,"{270: 53706.734375, 280: 110995.0546875, 290: 197545.8125, 300: 161038.171875, 310: 31527.6171875, 320: 9425.9228515625, 330: 4711.869140625}"
305696,2024-02-27 23:00:00,20240227T23.nc,62,615.12604,1,187.4904162597656,304.8,0.0,310.0,37.25,-77.0,536219000.0,536219000.0,0.0,37.25,37.25,-77.0,-77.0,310,310,{310: 615.1260375976562}
2689147,2024-12-31 05:00:00,20241231T05.nc,116,621.1961,1,189.34057309570312,304.8,0.0,300.0,36.5,45.25,562937860.0,562937860.0,0.0,36.5,36.5,45.25,45.25,300,300,{300: 621.1961059570312}
2005371,2024-11-01 18:00:00,20241101T18.nc,166,621.1961,1,189.34057309570312,304.8,0.0,290.0,36.5,-34.499996,501129100.0,501129100.0,0.0,36.5,36.5,-34.5,-34.5,290,290,{290: 621.1961059570312}
930495,2024-06-16 19:00:00,20240616T19.nc,13,723.83167,1,220.62389150390624,304.8,0.0,390.0,20.5,-71.24999,2131162500.0,2131162500.0,0.0,20.5,20.5,-71.25,-71.25,390,390,{390: 723.8316650390625}
1363020,2024-09-10 09:00:00,20240910T09.nc,62,6355.005,9,5811.016464843752,914.4000000000004,248.86815786677104,410.0,23.972176,-40.24994,592750800.0,681122940.0,67167660.0,23.75,24.0,-40.75,-40.0,400,420,"{400: 705.9600219726562, 410: 2117.880126953125, 420: 3531.164794921875}"
1647010,2024-10-01 09:00:00,20241001T09.nc,399,503.17822,2,153.368722265625,304.8,0.0,300.0,71.0,-25.874998,728995840.0,830406500.0,101410690.0,71.0,71.0,-26.0,-25.75,300,300,{300: 503.17822265625}
1502833,2024-09-20 15:00:00,20240920T15.nc,572,386.3847,1,117.77005795898438,304.8,0.0,300.0,60.0,-39.499996,537481660.0,537481660.0,0.0,60.0,60.0,-39.5,-39.5,300,300,{300: 386.38470458984375}
2140843,2024-11-13 22:00:00,20241113T22.nc,282,2108.1099,4,1285.1037726562522,609.600000000001,152.40000000000057,285.0,47.0,22.687498,563328640.0,604114560.0,30867346.0,47.0,47.0,22.5,23.0,280,290,"{280: 1581.0823974609375, 290: 527.0274658203125}"
130094,2024-01-25 17:00:00,20240125T17.nc,54,2190930.8,3712,6010161.233400003,2743.2000000000016,786.9902159493473,370.0,40.0082,-78.39397,956710340.0,2471559700.0,359933150.0,33.0,44.75,-87.0,-63.75,330,410,"{330: 4229.1513671875, 340: 141405.75, 350: 380171.625, 360: 432427.9375, 370: 533888.5, 380: 516416.75, 390: 112349.3125, 400: 36418.71484375, 410: 33623.03125}"
1654223,2024-10-02 03:00:00,20241002T03.nc,48,1383.1559,2,843.1718267578115,609.5999999999992,152.39999999999964,415.0,26.500002,88.24999,617532540.0,706628100.0,89095550.0,26.5,26.5,88.25,88.25,410,420,"{410: 691.5779418945312, 420: 691.5779418945312}"
234475,2024-02-14 08:00:00,20240214T08.nc,145,1443.181,3,439.8815780273438,304.8,0.0,360.0,51.5,73.74999,513270270.0,522731200.0,8400861.0,51.5,51.5,73.5,74.0,360,360,{360: 1443.1810302734375}
1750217,2024-10-10 14:00:00,20241010T14.nc,157,634.94366,1,193.5308289550781,304.8,0.0,430.0,34.75,-63.5,953956740.0,953956740.0,0.0,34.75,34.75,-63.5,-63.5,430,430,{430: 634.9436645507812}
861589,2024-06-05 13:00:00,20240605T13.nc,63,3921.316,6,1195.217091796875,304.8,0.0,370.0,32.249996,-47.375,649203140.0,697752260.0,41343476.0,32.25,32.25,-48.0,-46.75,370,370,{370: 3921.31591796875}
2276076,2024-11-25 07:00:00,20241125T07.nc,588,209.76096,1,63.93513933105469,304.8,0.0,320.0,74.25,-29.249996,516541060.0,516541060.0,0.0,74.25,74.25,-29.25,-29.25,320,320,{320: 209.76095581054688}
1909071,2024-10-23 05:00:00,20241023T05.nc,171,2994.2512,5,912.6477720703124,304.8,0.0,330.0,39.1995,69.54961,687536830.0,985986000.0,169358130.0,39.0,39.5,69.25,69.75,330,330,{330: 2994.251220703125}
2658414,2024-12-28 16:00:00,20241228T16.nc,563,371.69342,1,113.29215454101562,304.8,0.0,270.0,61.25,-10.999999,570424900.0,570424900.0,0.0,61.25,61.25,-11.0,-11.0,270,270,{270: 371.69342041015625}
1565804,2024-09-25 09:00:00,20240925T09.nc,575,3408.0225,12,1038.76524609375,304.8,0.0,290.0,68.43423,-81.54316,622832200.0,710021760.0,59141076.0,68.0,68.75,-82.0,-81.0,290,290,{290: 3408.0224609375}
2080123,2024-11-08 10:00:00,20241108T10.nc,308,83673.92,176,51007.62277499994,609.5999999999992,152.39999999999964,275.0,52.027477,87.166824,847691140.0,1543908600.0,270829950.0,51.25,52.75,83.25,90.0,270,280,"{270: 52755.0390625, 280: 30918.880859375}"
11444,2024-01-03 07:00:00,20240103T07.nc,202,206.51366,1,62.9453625366211,304.8,0.0,270.0,74.5,-59.249996,511579420.0,511579420.0,0.0,74.5,74.5,-59.25,-59.25,270,270,{270: 206.51365661621094}
835206,2024-05-31 22:00:00,20240531T22.nc,5,13697.465,19,12524.961853125003,914.4000000000004,248.86815786677104,400.0,21.104452,44.21036,664868860.0,916695700.0,118394970.0,20.5,21.75,44.0,44.5,390,410,"{390: 5767.8115234375, 400: 7208.2109375, 410: 721.4424438476562}"
1204201,2024-08-11 10:00:00,20240811T10.nc,160,28657.16,90,26204.10724687501,914.4000000000004,248.86815786677104,290.0,65.63523,-41.04065,640919940.0,927019650.0,113216090.0,63.25,66.75,-42.75,-39.5,280,300,"{280: 3777.9013671875, 290: 11083.796875, 300: 13795.4619140625}"
306902,2024-02-28 04:00:00,20240228T04.nc,232,177.11903,1,53.98588150634766,304.8,0.0,300.0,76.75,40.25,989486460.0,989486460.0,0.0,76.75,76.75,40.25,40.25,300,300,{300: 177.11903381347656}
767697,2024-05-19 16:00:00,20240519T16.nc,236,1658078.8,3861,4043059.224000001,2438.4000000000005,698.3845359112701,335.0,55.936253,-7.34915,1133385500.0,3380577300.0,503766140.0,48.25,63.0,-22.0,12.75,300,370,"{300: 28673.68359375, 310: 100572.71875, 320: 119850.8359375, 330: 267066.53125, 340: 390716.75, 350: 278106.3125, 360: 318601.0, 370: 154490.984375}"
616840,2024-04-23 23:00:00,20240423T23.nc,38,636.85956,1,194.11479331054687,304.8,0.0,390.0,34.5,54.999996,2006233000.0,2006233000.0,0.0,34.5,34.5,55.0,55.0,390,390,{390: 636.8595581054688}
248295,2024-02-16 16:00:00,20240216T16.nc,93,627.1596,1,191.15824819335936,304.8,0.0,330.0,35.75,-37.499996,691584700.0,691584700.0,0.0,35.75,35.75,-37.5,-37.5,330,330,{330: 627.1596069335938}
1172190,2024-08-04 19:00:00,20240804T19.nc,204,344.808,1,105.09748264160156,304.8,0.0,330.0,63.5,72.0,515515400.0,515515400.0,0.0,63.5,63.5,72.0,72.0,330,330,{330: 344.8080139160156}
269264,2024-02-20 07:00:00,20240220T07.nc,157,1694.8171,4,516.5802638671876,304.8,0.0,290.0,56.75,80.87499,594408960.0,668751900.0,55097604.0,56.75,56.75,80.5,81.25,290,290,{290: 1694.817138671875}
584434,2024-04-18 04:00:00,20240418T04.nc,148,972.63916,2,296.460416015625,304.8,0.0,340.0,51.0,-86.37499,630959740.0,645254900.0,14295168.0,51.0,51.0,-86.5,-86.25,340,340,{340: 972.63916015625}
429526,2024-03-20 20:00:00,20240320T20.nc,78,608.9507,1,185.608168359375,304.8,0.0,400.0,38.0,78.49999,1359752200.0,1359752200.0,0.0,38.0,38.0,78.5,78.5,400,400,{400: 608.95068359375}
1847688,2024-10-18 10:00:00,20241018T10.nc,163,1139.4908,2,694.6336189453116,609.5999999999992,152.39999999999964,345.0,42.5,48.749996,641004700.0,660774000.0,19769376.0,42.5,42.5,48.75,48.75,340,350,"{340: 569.7454223632812, 350: 569.7454223632812}"
1173925,2024-08-05 04:00:00,20240805T04.nc,76,198341.31,396,241817.72820000027,1219.2000000000014,340.77675977096834,345.0,49.49533,-64.57077,890687600.0,1966920200.0,353322340.0,45.5,52.25,-71.5,-57.75,330,360,"{330: 15066.646484375, 340: 142173.6875, 350: 30081.66015625, 360: 11019.33203125}"
2120173,2024-11-12,20241112T00.nc,394,862.19543,3,262.79716845703126,304.8,0.0,300.0,68.16606,9.166969,637320400.0,708757760.0,58910710.0,68.0,68.25,9.0,9.25,300,300,{300: 862.1954345703125}
121395,2024-01-24 02:00:00,20240124T02.nc,134,448.7495,1,136.778851171875,304.8,0.0,270.0,54.5,36.499996,670093760.0,670093760.0,0.0,54.5,54.5,36.5,36.5,270,270,{270: 448.74951171875}
1340396,2024-09-07 23:00:00,20240907T23.nc,144,491.5418,1,149.82194340820314,304.8,0.0,320.0,50.5,-87.24999,515544130.0,515544130.0,0.0,50.5,50.5,-87.25,-87.25,320,320,{320: 491.54180908203125}
689004,2024-05-06 03:00:00,20240506T03.nc,210,626465.0,2497,1145679.192,1828.8,520.5450989107476,335.0,70.96454,-8.92581,743711400.0,1634834700.0,202487860.0,67.5,75.0,-18.75,1.25,310,360,"{310: 270.6295471191406, 320: 56569.109375, 330: 179664.28125, 340: 207292.765625, 350: 114768.421875, 360: 67899.7734375}"
579496,2024-04-17 09:00:00,20240417T09.nc,66,578.77014,1,176.40913916015626,304.8,0.0,310.0,41.5,80.24999,755615360.0,755615360.0,0.0,41.5,41.5,80.25,80.25,310,310,{310: 578.7701416015625}
1435294,2024-09-15 13:00:00,20240915T13.nc,129,658.8943,1,200.83097871093756,304.8,0.0,440.0,31.5,-60.749992,984206460.0,984206460.0,0.0,31.5,31.5,-60.75,-60.75,440,440,{440: 658.894287109375}
1553332,2024-09-24 11:00:00,20240924T11.nc,191,24863.953,45,22735.598737500008,914.4000000000004,248.86815786677104,350.0,44.35359,55.325794,681056960.0,1021368960.0,140001180.0,43.5,45.0,53.75,57.25,340,360,"{340: 10467.5439453125, 350: 12177.564453125, 360: 2218.84033203125}"
2282907,2024-11-25 21:00:00,20241125T21.nc,196,1615.2731,3,492.3352321289063,304.8,0.0,280.0,45.833084,-83.666534,569495550.0,573553150.0,2888065.2,45.75,46.0,-83.75,-83.5,280,280,{280: 1615.2730712890625}
1702532,2024-10-06 14:00:00,20241006T14.nc,175,602.6709,1,183.69408984375,304.8,0.0,340.0,38.75,67.99999,575391000.0,575391000.0,0.0,38.75,38.75,68.0,68.0,340,340,{340: 602.6708984375}
2155742,2024-11-15 02:00:00,20241115T02.nc,349,392.21017,1,119.54566120605467,304.8,0.0,300.0,59.5,-18.0,638495400.0,638495400.0,0.0,59.5,59.5,-18.0,-18.0,300,300,{300: 392.2101745605469}
1937120,2024-10-25 13:00:00,20241025T13.nc,207,574.2796,1,175.04042270507813,304.8,0.0,380.0,42.0,-51.749996,506617730.0,506617730.0,0.0,42.0,42.0,-51.75,-51.75,380,380,{380: 574.2796020507812}
888989,2024-06-09 17:00:00,20240609T17.nc,237,2733.8354,7,833.273044921875,304.8,0.0,370.0,59.642403,-23.321198,999004200.0,1649029000.0,346315550.0,59.5,59.75,-23.75,-23.0,370,370,{370: 2733.83544921875}
951100,2024-06-20 13:00:00,20240620T13.nc,100,555.88385,1,169.43339750976563,304.8,0.0,350.0,44.0,11.75,935464600.0,935464600.0,0.0,44.0,44.0,11.75,11.75,350,350,{350: 555.8838500976562}
1662628,2024-10-03,20241003T00.nc,168,1588.4656,3,968.3286152343736,609.5999999999992,152.39999999999964,315.0,46.75,46.333332,619162430.0,668764000.0,40063356.0,46.75,46.75,46.25,46.5,310,320,"{310: 529.488525390625, 320: 1058.97705078125}"
1460712,2024-09-17 10:00:00,20240917T10.nc,405,280.08105,1,85.36870546875001,304.8,0.0,320.0,68.75,10.999999,682606100.0,682606100.0,0.0,68.75,68.75,11.0,11.0,320,320,{320: 280.0810546875}
1610374,2024-09-28 07:00:00,20240928T07.nc,144,1271.8032,2,387.645622265625,304.8,0.0,440.0,34.62481,-59.749992,577861060.0,583223550.0,5362496.0,34.5,34.75,-59.75,-59.75,440,440,{440: 1271.80322265625}
2038522,2024-11-04 23:00:00,20241104T23.nc,278,562.86285,1,171.56059790039063,304.8,0.0,350.0,43.25,-23.249998,878410750.0,878410750.0,0.0,43.25,43.25,-23.25,-23.25,350,350,{350: 562.8628540039062}
1958620,2024-10-27 16:00:00,20241027T16.nc,131,1803.7803,3,549.79222734375,304.8,0.0,340.0,38.916473,-46.416763,773132600.0,1276916900.0,356560540.0,38.75,39.0,-46.5,-46.25,340,340,{340: 1803.7802734375}
2233930,2024-11-21 18:00:00,20241121T18.nc,144,583.21655,1,177.7644052734375,304.8,0.0,300.0,41.0,-44.749996,504453540.0,504453540.0,0.0,41.0,41.0,-44.75,-44.75,300,300,{300: 583.216552734375}
944066,2024-06-19 07:00:00,20240619T07.nc,203,163.96446,1,49.97636810302734,304.8,0.0,310.0,77.75,-42.0,509717950.0,509717950.0,0.0,77.75,77.75,-42.0,-42.0,310,310,{310: 163.96446228027344}
1168825,2024-08-04 06:00:00,20240804T06.nc,40,2829.299,4,2587.1110716796884,914.4000000000004,248.86815786677104,430.0,23.75,-83.93749,1511776100.0,1940363800.0,379674180.0,23.75,23.75,-84.0,-83.75,420,440,"{420: 707.3247680664062, 430: 707.3247680664062, 440: 1414.6495361328125}"
2514005,2024-12-15 19:00:00,20241215T19.nc,296,517.0837,1,157.60710541992188,304.8,0.0,290.0,48.0,45.5,864851800.0,864851800.0,0.0,48.0,48.0,45.5,45.5,290,290,{290: 517.0836791992188}
1678352,2024-10-04 10:00:00,20241004T10.nc,99,1725.0896,3,525.8073099609375,304.8,0.0,320.0,41.91645,66.91676,563673340.0,633024700.0,53820652.0,41.75,42.0,66.75,67.0,320,320,{320: 1725.089599609375}
58214,2024-01-12 04:00:00,20240112T04.nc,88,1660.6089,3,506.153588671875,304.8,0.0,340.0,44.25,-16.75,546109700.0,570318660.0,31488506.0,44.25,44.25,-17.0,-16.5,340,340,{340: 1660.60888671875}
1965044,2024-10-28 10:00:00,20241028T10.nc,421,600.02246,3,182.88684609375,304.8,0.0,300.0,74.99999,49.75,507966180.0,510247460.0,1912182.0,75.0,75.0,49.5,50.0,300,300,{300: 600.0224609375}
1564957,2024-09-25 08:00:00,20240925T08.nc,292,544.0411,1,165.82372016601565,304.8,0.0,350.0,45.25,71.24999,506559140.0,506559140.0,0.0,45.25,45.25,71.25,71.25,350,350,{350: 544.0410766601562}
739346,2024-05-14 16:00:00,20240514T16.nc,233,377.59158,1,115.08991457519532,304.8,0.0,300.0,60.750004,22.249998,509945400.0,509945400.0,0.0,60.75,60.75,22.25,22.25,300,300,{300: 377.5915832519531}
1519672,2024-09-21 19:00:00,20240921T19.nc,427,1141.5897,3,347.9565471679688,304.8,0.0,290.0,60.499996,60.249996,695096770.0,785559360.0,86633060.0,60.5,60.5,60.0,60.5,290,290,{290: 1141.5897216796875}
168405,2024-02-02,20240202T00.nc,205,522.2635,2,159.18591137695313,304.8,0.0,290.0,70.25,50.124996,552127360.0,576747600.0,24620192.0,70.25,70.25,50.0,50.25,290,290,{290: 522.2634887695312}
1192886,2024-08-09 01:00:00,20240809T01.nc,66,2315.0806,4,705.636556640625,304.8,0.0,360.0,41.5,-53.625,589950460.0,647568000.0,44669424.0,41.5,41.5,-54.0,-53.25,360,360,{360: 2315.08056640625}
1110495,2024-07-23 23:00:00,20240723T23.nc,124,475600.44,938,724815.0667500003,1524.000000000001,431.0522938113196,370.0,48.97512,-8.209583,1160184800.0,2726546700.0,447126140.0,47.5,51.0,-17.0,-2.0,350,390,"{350: 75837.75, 360: 153611.671875, 370: 119529.84375, 380: 107075.375, 390: 19545.78515625}"
2460861,2024-12-10 21:00:00,20241210T21.nc,286,459.66086,1,140.1046295654297,304.8,0.0,270.0,53.5,-62.499996,544668700.0,544668700.0,0.0,53.5,53.5,-62.5,-62.5,270,270,{270: 459.6608581542969}
272693,2024-02-21 05:00:00,20240221T05.nc,40,1826.852,3,1113.649010156252,609.600000000001,152.40000000000057,285.0,38.0,65.08333,795328700.0,937375550.0,102077490.0,38.0,38.0,65.0,65.25,280,290,"{280: 608.95068359375, 290: 1217.9013671875}"
2295093,2024-11-26 21:00:00,20241126T21.nc,161,591.97577,1,180.43421440429688,304.8,0.0,280.0,40.0,-86.74999,532574820.0,532574820.0,0.0,40.0,40.0,-86.75,-86.75,280,280,{280: 591.9757690429688}
1483628,2024-09-19 07:00:00,20240919T07.nc,215,1345.1686,2,410.00738291015625,304.8,0.0,380.0,29.5,-44.124996,608487000.0,620165900.0,11678912.0,29.5,29.5,-44.25,-44.0,380,380,{380: 1345.1685791015625}
795171,2024-05-24 12:00:00,20240524T12.nc,216,728.56036,2,222.06519887695316,304.8,0.0,290.0,61.87449,62.999996,964059500.0,1058514240.0,94454720.0,61.75,62.0,63.0,63.0,290,290,{290: 728.5603637695312}
2097840,2024-11-10,20241110T00.nc,16,80797.54,115,98508.35962499995,1219.1999999999996,340.77675977096794,425.0,24.60298,-78.30744,1221754000.0,2698113500.0,525645100.0,23.75,25.5,-79.75,-76.5,410,440,"{410: 2098.237548828125, 420: 21781.427734375, 430: 33717.08984375, 440: 23200.78515625}"
1174030,2024-08-05 04:00:00,20240805T04.nc,191,4516.371,26,1376.589909375,304.8,0.0,350.0,77.00291,47.234592,560535700.0,641555140.0,35359644.0,76.5,77.5,45.5,49.25,350,350,{350: 4516.37109375}
309371,2024-02-28 16:00:00,20240228T16.nc,133,908.445,2,276.8940382324219,304.8,0.0,330.0,54.0,-11.624999,558370500.0,586886660.0,28516176.0,54.0,54.0,-11.75,-11.5,330,330,{330: 908.4450073242188}
729724,2024-05-12 23:00:00,20240512T23.nc,136,980424.94,2475,2390668.1676000003,2438.4000000000005,698.3845359112701,305.0,58.552284,-12.082462,852231300.0,2525070300.0,267703600.0,52.0,67.75,-18.0,-3.25,270,340,"{270: 949.095703125, 280: 178960.71875, 290: 317990.0625, 300: 338950.21875, 310: 55332.12890625, 320: 47359.65625, 330: 27970.279296875, 340: 12912.810546875}"
1871995,2024-10-20 02:00:00,20241020T02.nc,304,47943.07,108,43839.143493750016,914.4000000000004,248.86815786677104,290.0,54.908497,-74.21135,655940740.0,1337169700.0,146875580.0,53.25,56.75,-76.0,-71.75,280,300,"{280: 6855.17236328125, 290: 37987.984375, 300: 3099.921875}"
1416964,2024-09-14 01:00:00,20240914T01.nc,488,603.8903,2,184.0657694824219,304.8,0.0,270.0,67.0,-80.87499,549446460.0,570222660.0,20776192.0,67.0,67.0,-81.0,-80.75,270,270,{270: 603.8903198242188}
2243345,2024-11-22 14:00:00,20241122T14.nc,381,353.831,1,107.84768686523438,304.8,0.0,290.0,62.75,61.0,576422660.0,576422660.0,0.0,62.75,62.75,61.0,61.0,290,290,{290: 353.83099365234375}
1900891,2024-10-22 13:00:00,20241022T13.nc,600,400.01495,2,121.92455786132813,304.8,0.0,280.0,75.0,8.125,712640100.0,733891800.0,21251648.0,75.0,75.0,8.0,8.25,280,280,{280: 400.01495361328125}
2637864,2024-12-27,20241227T00.nc,385,478.4169,1,145.82147131347656,304.8,0.0,360.0,51.75,-12.25,1905982200.0,1905982200.0,0.0,51.75,51.75,-12.25,-12.25,360,360,{360: 478.4169006347656}
347766,2024-03-06 13:00:00,20240306T13.nc,16,40744.32,61,37256.60649375001,914.4000000000004,248.86815786677104,330.0,30.18617,-18.023994,838460300.0,1692003000.0,268659650.0,29.25,31.0,-20.25,-15.5,320,340,"{320: 1997.509521484375, 330: 5335.1875, 340: 33411.61328125}"
1980556,2024-10-30 04:00:00,20241030T04.nc,125,1706.9529,3,520.2792380859375,304.8,0.0,330.0,42.583107,-36.33344,626321340.0,671106800.0,31947956.0,42.5,42.75,-36.5,-36.25,330,330,{330: 1706.952880859375}
2593916,2024-12-23 01:00:00,20241223T01.nc,146,1170.8462,2,356.873919140625,304.8,0.0,360.0,40.75,-47.124996,642223740.0,726671200.0,84447460.0,40.75,40.75,-47.25,-47.0,360,360,{360: 1170.84619140625}
1897173,2024-10-22 06:00:00,20241022T06.nc,82,40618.867,65,37141.89215625002,914.4000000000004,248.86815786677104,360.0,36.026237,-28.410757,716930800.0,1090318600.0,139845060.0,35.0,37.0,-29.0,-28.0,350,370,"{350: 8136.80322265625, 360: 18127.341796875, 370: 14354.728515625}"
