week,region,+80th-percentile,+95th-percentile,Negative,Non-zero,Positive
36,Bordeaux FIR,0.0058,0.0001,0.0116,0.0588,0.0471
36,Bratislava  FIR,0.0104,0.0015,0.0157,0.0519,0.0362
36,Bremen FIR,0.0271,0.0056,0.0328,0.0912,0.0584
36,Brest FIR,0.002,0.0001,0.0032,0.0142,0.011
36,Brindisi FIR,0.0066,0.0009,0.0166,0.0412,0.0246
36,Brussels FIR,0.0294,0.006,0.0175,0.1003,0.0829
36,Bucarest FIR,0.0036,0.0002,0.0074,0.0218,0.0144
36,Budapest FIR,0.0079,0.0015,0.0158,0.0475,0.0317
36,Canarias FIR,0.0004,0.0002,0.0003,0.0016,0.0013
36,Chisinau FIR,0.0053,0.0001,0.0055,0.0287,0.0231
36,Copenhagen FIR,0.0257,0.004,0.0357,0.1035,0.0678
36,Helsinki FIR,0.0168,0.0032,0.0216,0.0601,0.0385
36,Langen FIR,0.0264,0.006,0.0279,0.1083,0.0803
36,Lisboa FIR,0.0008,0.0,0.0051,0.0094,0.0043
36,Ljubljana FIR,0.0066,0.0008,0.0179,0.0477,0.0298
36,London FIR,0.0101,0.0008,0.0109,0.0515,0.0405
36,Madrid FIR,0.0033,0.0003,0.0071,0.0189,0.0118
36,Malta FIR,0.0023,0.0004,0.0061,0.0167,0.0106
36,Marseille FIR,0.0055,0.0003,0.0111,0.0402,0.0291
36,Milano FIR,0.0048,0.0003,0.0205,0.058,0.0375
36,Munchen FIR,0.0126,0.0014,0.0245,0.0712,0.0467
36,Paris FIR,0.0117,0.0009,0.0137,0.0746,0.0609
36,Polaris FIR,0.0162,0.0022,0.0209,0.0705,0.0496
36,Praha FIR,0.0101,0.0007,0.0281,0.0637,0.0356
36,Reims FIR,0.0172,0.0037,0.0195,0.0815,0.062
36,Reykjavik FIR,0.0059,0.0003,0.0061,0.0297,0.0236
36,Riga FIR,0.0084,0.001,0.0271,0.0525,0.0255
36,Roma FIR,0.0048,0.0005,0.0155,0.0364,0.0209
36,Santa Maria FIR,0.0053,0.0016,0.0082,0.0248,0.0166
36,Sarajevo FIR,0.0069,0.0005,0.0199,0.0555,0.0356
36,Scottish FIR,0.011,0.0007,0.0138,0.0483,0.0345
36,Shannon FIR,0.0058,0.0006,0.0079,0.0324,0.0245
36,Skopje FIR,0.0075,0.0008,0.017,0.0435,0.0265
36,Sofia FIR,0.0023,0.0001,0.0084,0.0201,0.0117
36,Sweden FIR,0.0197,0.0052,0.0288,0.0698,0.0409
36,Switzerland FIR,0.0089,0.0018,0.0183,0.0685,0.0502
36,Tallinn FIR,0.0074,0.0006,0.0202,0.0448,0.0246
36,Tirana FIR,0.0066,0.0008,0.0103,0.0348,0.0245
36,Vilnius FIR,0.008,0.0011,0.03,0.0532,0.0232
36,Warszawa FIR,0.0105,0.0011,0.0256,0.0561,0.0305
36,Wien FIR,0.0081,0.0004,0.0149,0.0532,0.0382
36,Zagreb FIR,0.0081,0.0006,0.0196,0.0518,0.0322
37,Global,0.0272,0.0072,0.0187,0.0874,0.0687
37,Europe,0.0085,0.0011,0.0162,0.0547,0.0385
37,European Airspace,0.0117,0.002,0.0162,0.0537,0.0375
37,Africa Middle East,0.013,0.0044,0.0064,0.0364,0.0299
37,East Asia,0.0225,0.0065,0.0184,0.0753,0.0569
37,Southeast Asia,0.0849,0.0312,0.0496,0.2223,0.1727
37,India,0.0624,0.022,0.0281,0.1496,0.1215
37,China,0.0214,0.0053,0.014,0.0681,0.0541
37,Latin America,0.0257,0.0085,0.0183,0.0781,0.0597
37,USA,0.0144,0.004,0.017,0.0571,0.0402
37,North Atlantic,0.0178,0.0027,0.0217,0.0806,0.0589
37,North Pacific,0.0157,0.0024,0.0177,0.071,0.0534
37,Amsterdam FIR,0.0066,0.001,0.0109,0.0383,0.0275
37,Athinai FIR,0.0011,0.0001,0.0046,0.0096,0.005
37,Barcelona FIR,0.0002,0.0,0.0075,0.012,0.0045
37,Beograd FIR,0.0045,0.0002,0.0185,0.0618,0.0433
37,Bordeaux FIR,0.0044,0.0002,0.0089,0.0402,0.0313
37,Bratislava  FIR,0.0085,0.0006,0.0226,0.0945,0.0718
37,Bremen FIR,0.0084,0.0005,0.0231,0.0711,0.048
37,Brest FIR,0.0175,0.0022,0.0198,0.079,0.0592
37,Brindisi FIR,0.0016,0.0,0.0098,0.0272,0.0173
37,Brussels FIR,0.005,0.0004,0.0098,0.0408,0.031
37,Bucarest FIR,0.0095,0.0011,0.0199,0.0672,0.0473
37,Budapest FIR,0.0074,0.0005,0.0217,0.0838,0.0621
37,Canarias FIR,0.001,0.0002,0.0023,0.0076,0.0053
37,Chisinau FIR,0.0139,0.0017,0.0177,0.0672,0.0495
37,Copenhagen FIR,0.0094,0.0005,0.0201,0.0597,0.0396
37,Helsinki FIR,0.0302,0.0036,0.0377,0.1493,0.1116
37,Langen FIR,0.0047,0.0003,0.0097,0.0432,0.0335
37,Lisboa FIR,0.009,0.0022,0.0117,0.0372,0.0255
37,Ljubljana FIR,0.0077,0.0007,0.0203,0.0954,0.075
37,London FIR,0.0184,0.0036,0.0245,0.0737,0.0492
37,Madrid FIR,0.0064,0.0011,0.018,0.0488,0.0308
37,Malta FIR,0.0012,0.0002,0.0047,0.0118,0.007
37,Marseille FIR,0.0014,0.0001,0.0064,0.0168,0.0104
37,Milano FIR,0.005,0.0002,0.0242,0.0666,0.0424
37,Munchen FIR,0.0096,0.0003,0.0288,0.1118,0.0831
37,Paris FIR,0.0115,0.0005,0.0122,0.0617,0.0495
37,Polaris FIR,0.0122,0.0013,0.0199,0.0716,0.0517
37,Praha FIR,0.0094,0.0001,0.0224,0.1384,0.116
37,Reims FIR,0.004,0.0003,0.0134,0.0413,0.0279
37,Reykjavik FIR,0.0084,0.0003,0.015,0.0627,0.0477
37,Riga FIR,0.0341,0.0045,0.039,0.1425,0.1034
37,Roma FIR,0.0007,0.0,0.0045,0.0127,0.0082
37,Santa Maria FIR,0.0125,0.0031,0.0204,0.059,0.0386
37,Sarajevo FIR,0.0051,0.0003,0.016,0.0642,0.0481
37,Scottish FIR,0.0083,0.0013,0.0163,0.0519,0.0356
37,Shannon FIR,0.0413,0.0075,0.0273,0.128,0.1007
37,Skopje FIR,0.0016,0.0001,0.0122,0.039,0.0269
37,Sofia FIR,0.0062,0.0015,0.0104,0.0343,0.0239
37,Sweden FIR,0.0126,0.0011,0.0281,0.0885,0.0604
37,Switzerland FIR,0.0044,0.0005,0.0242,0.0695,0.0453
37,Tallinn FIR,0.0408,0.005,0.0386,0.1605,0.1219
37,Tirana FIR,0.0045,0.0002,0.0115,0.0371,0.0256
37,Vilnius FIR,0.0354,0.0039,0.0352,0.1359,0.1007
37,Warszawa FIR,0.019,0.0029,0.0254,0.116,0.0906
37,Wien FIR,0.0066,0.0001,0.0239,0.1131,0.0892
37,Zagreb FIR,0.0044,0.0004,0.0165,0.0651,0.0486
38,Global,0.0266,0.0069,0.0188,0.0869,0.0681
38,Europe,0.012,0.0024,0.0209,0.059,0.0381
38,European Airspace,0.0156,0.003,0.0202,0.0661,0.0459
38,Africa Middle East,0.0142,0.0045,0.0079,0.0431,0.0352
38,East Asia,0.0237,0.0058,0.0177,0.0816,0.0639
38,Southeast Asia,0.1058,0.0401,0.0522,0.2568,0.2046
38,India,0.0391,0.0133,0.0187,0.1015,0.0828
38,China,0.0173,0.0039,0.0109,0.0556,0.0447
38,Latin America,0.0239,0.0072,0.021,0.0811,0.06
38,USA,0.0085,0.0023,0.0126,0.0387,0.0262
38,North Atlantic,0.0186,0.0032,0.0218,0.0839,0.0621
38,North Pacific,0.0245,0.0043,0.024,0.0956,0.0716
38,Amsterdam FIR,0.0125,0.0009,0.0192,0.0626,0.0434
38,Athinai FIR,0.0031,0.0002,0.0116,0.0287,0.0171
38,Barcelona FIR,0.0047,0.0006,0.0179,0.0366,0.0187
38,Beograd FIR,0.008,0.0005,0.0256,0.07,0.0444
38,Bordeaux FIR,0.0055,0.0001,0.0199,0.0492,0.0293
38,Bratislava  FIR,0.0026,0.0,0.0147,0.0367,0.022
38,Bremen FIR,0.0095,0.0011,0.0133,0.0474,0.0341
38,Brest FIR,0.0095,0.0029,0.0245,0.0577,0.0332
38,Brindisi FIR,0.0043,0.0002,0.0225,0.0559,0.0334
38,Brussels FIR,0.0126,0.0018,0.0152,0.0582,0.043
38,Bucarest FIR,0.0141,0.0012,0.0212,0.0632,0.0421
38,Budapest FIR,0.0042,0.0002,0.0128,0.033,0.0202
38,Canarias FIR,0.0092,0.0022,0.0136,0.0422,0.0285
38,Chisinau FIR,0.0333,0.0035,0.032,0.11,0.078
38,Copenhagen FIR,0.0189,0.0028,0.0236,0.069,0.0454
38,Helsinki FIR,0.0426,0.0081,0.0424,0.138,0.0957
38,Langen FIR,0.0089,0.0005,0.0148,0.047,0.0321
38,Lisboa FIR,0.0037,0.0011,0.0086,0.0202,0.0116
38,Ljubljana FIR,0.0127,0.0023,0.0257,0.0634,0.0377
38,London FIR,0.0261,0.0064,0.0326,0.1003,0.0676
38,Madrid FIR,0.0021,0.0005,0.0119,0.0269,0.015
38,Malta FIR,0.0125,0.0016,0.0277,0.0757,0.048
38,Marseille FIR,0.0086,0.001,0.0162,0.0475,0.0313
38,Milano FIR,0.011,0.0009,0.0299,0.0929,0.063
38,Munchen FIR,0.0092,0.0007,0.0145,0.0541,0.0395
38,Paris FIR,0.0125,0.0014,0.0238,0.0701,0.0463
38,Polaris FIR,0.0264,0.0044,0.0297,0.0989,0.0693
38,Praha FIR,0.0051,0.0004,0.0086,0.0388,0.0302
38,Reims FIR,0.0086,0.0006,0.018,0.0548,0.0368
38,Reykjavik FIR,0.0229,0.0028,0.0218,0.0949,0.0731
38,Riga FIR,0.0175,0.0027,0.0317,0.0811,0.0495
38,Roma FIR,0.0109,0.001,0.0226,0.059,0.0364
38,Santa Maria FIR,0.0195,0.0056,0.0276,0.0893,0.0617
38,Sarajevo FIR,0.0111,0.0005,0.0308,0.0993,0.0685
38,Scottish FIR,0.028,0.0093,0.0243,0.0775,0.0532
38,Shannon FIR,0.0055,0.0014,0.0071,0.0253,0.0183
38,Skopje FIR,0.0072,0.0005,0.0171,0.0491,0.0319
38,Sofia FIR,0.0199,0.0021,0.0382,0.0974,0.0592
38,Sweden FIR,0.0343,0.0066,0.051,0.1359,0.0849
38,Switzerland FIR,0.0089,0.0001,0.0207,0.0575,0.0368
38,Tallinn FIR,0.0264,0.0045,0.0292,0.1036,0.0744
38,Tirana FIR,0.0046,0.0002,0.0152,0.0422,0.027
38,Vilnius FIR,0.0154,0.0008,0.0296,0.0778,0.0483
38,Warszawa FIR,0.012,0.0011,0.0178,0.0545,0.0367
38,Wien FIR,0.0069,0.0008,0.0133,0.0395,0.0262
38,Zagreb FIR,0.0101,0.0013,0.0327,0.0914,0.0586
39,Global,0.0304,0.0086,0.0211,0.0967,0.0756
39,Europe,0.0182,0.0026,0.031,0.097,0.066
39,European Airspace,0.0195,0.0037,0.0244,0.0843,0.0599
39,Africa Middle East,0.0202,0.0072,0.0111,0.0561,0.0451
39,East Asia,0.0262,0.0084,0.0225,0.0924,0.07
39,Southeast Asia,0.0678,0.028,0.0357,0.169,0.1333
39,India,0.0539,0.0172,0.0266,0.1427,0.1161
39,China,0.0258,0.0069,0.0194,0.0872,0.0677
39,Latin America,0.0321,0.0109,0.0231,0.0965,0.0735
39,USA,0.0156,0.0052,0.0129,0.0506,0.0377
39,North Atlantic,0.0236,0.0044,0.0255,0.0952,0.0696
39,North Pacific,0.0201,0.0035,0.022,0.0811,0.0591
39,Amsterdam FIR,0.0143,0.001,0.0267,0.0854,0.0586
39,Athinai FIR,0.0041,0.0005,0.0044,0.0187,0.0143
39,Barcelona FIR,0.0106,0.0019,0.0413,0.0847,0.0434
39,Beograd FIR,0.0097,0.0013,0.0367,0.075,0.0383
39,Bordeaux FIR,0.0078,0.0005,0.0261,0.0908,0.0648
39,Bratislava  FIR,0.0143,0.0018,0.0476,0.1082,0.0605
39,Bremen FIR,0.0198,0.0023,0.0398,0.1134,0.0736
39,Brest FIR,0.0192,0.0008,0.025,0.104,0.0791
39,Brindisi FIR,0.0074,0.0006,0.0182,0.0453,0.0271
39,Brussels FIR,0.0122,0.0005,0.0204,0.0669,0.0465
39,Bucarest FIR,0.0216,0.0046,0.0302,0.0892,0.059
39,Budapest FIR,0.0106,0.0012,0.0385,0.0926,0.054
39,Canarias FIR,0.002,0.0006,0.0044,0.0126,0.0082
39,Chisinau FIR,0.0391,0.0043,0.023,0.0942,0.0712
39,Copenhagen FIR,0.0226,0.0016,0.0323,0.1216,0.0892
39,Helsinki FIR,0.0482,0.005,0.0417,0.2109,0.1692
39,Langen FIR,0.0164,0.0009,0.0312,0.104,0.0729
39,Lisboa FIR,0.0422,0.0111,0.0409,0.1361,0.0952
39,Ljubljana FIR,0.0156,0.0022,0.0188,0.0705,0.0517
39,London FIR,0.0161,0.0006,0.0277,0.1098,0.0821
39,Madrid FIR,0.0283,0.0063,0.0344,0.1172,0.0828
39,Malta FIR,0.001,0.0,0.0158,0.033,0.0172
39,Marseille FIR,0.0057,0.0008,0.0256,0.0627,0.0371
39,Milano FIR,0.0088,0.0008,0.0186,0.0634,0.0448
39,Munchen FIR,0.0227,0.0048,0.0321,0.104,0.072
39,Paris FIR,0.0124,0.0005,0.0255,0.0869,0.0614
39,Polaris FIR,0.0267,0.0023,0.0234,0.123,0.0995
39,Praha FIR,0.025,0.0065,0.0329,0.1012,0.0683
39,Reims FIR,0.013,0.0013,0.0326,0.0994,0.0668
39,Reykjavik FIR,0.0248,0.0017,0.0222,0.1047,0.0825
39,Riga FIR,0.0369,0.013,0.0429,0.1268,0.084
39,Roma FIR,0.0032,0.0003,0.0215,0.0445,0.023
39,Santa Maria FIR,0.0353,0.0128,0.0335,0.117,0.0835
39,Sarajevo FIR,0.0116,0.001,0.0316,0.0862,0.0546
39,Scottish FIR,0.0298,0.0026,0.0426,0.1358,0.0932
39,Shannon FIR,0.0145,0.0006,0.0248,0.0993,0.0746
39,Skopje FIR,0.0084,0.0021,0.0251,0.0528,0.0278
39,Sofia FIR,0.012,0.0043,0.0103,0.0372,0.0269
39,Sweden FIR,0.0352,0.0033,0.0266,0.1528,0.1262
39,Switzerland FIR,0.0141,0.002,0.0311,0.0939,0.0628
39,Tallinn FIR,0.0432,0.0101,0.0546,0.1598,0.1052
39,Tirana FIR,0.0057,0.0005,0.0207,0.0511,0.0304
39,Vilnius FIR,0.0304,0.0108,0.0308,0.1129,0.0822
39,Warszawa FIR,0.0267,0.0051,0.0432,0.117,0.0739
39,Wien FIR,0.0205,0.0031,0.0251,0.0934,0.0682
39,Zagreb FIR,0.0113,0.002,0.0213,0.0716,0.0503
40,Global,0.0285,0.0084,0.0203,0.0916,0.0713
40,Europe,0.0148,0.002,0.0203,0.0725,0.0523
40,European Airspace,0.0169,0.0026,0.0191,0.0734,0.0543
40,Africa Middle East,0.0223,0.0082,0.0098,0.057,0.0472
40,East Asia,0.0287,0.0101,0.0217,0.0932,0.0714
40,Southeast Asia,0.1038,0.0436,0.0504,0.2449,0.1945
40,India,0.0555,0.0223,0.0268,0.1328,0.1059
40,China,0.0192,0.0059,0.0171,0.0698,0.0527
40,Latin America,0.0299,0.0096,0.0257,0.1014,0.0757
40,USA,0.0071,0.0019,0.0091,0.0314,0.0223
40,North Atlantic,0.0148,0.0019,0.0153,0.0666,0.0512
40,North Pacific,0.0167,0.0032,0.0192,0.0733,0.0541
40,Amsterdam FIR,0.0025,0.0002,0.0102,0.0259,0.0157
40,Athinai FIR,0.0004,0.0,0.003,0.0077,0.0047
40,Barcelona FIR,0.0127,0.0031,0.0281,0.0605,0.0325
40,Beograd FIR,0.0129,0.002,0.0346,0.0954,0.0608
40,Bordeaux FIR,0.0166,0.0017,0.0176,0.0943,0.0767
40,Bratislava  FIR,0.0103,0.0002,0.0115,0.0689,0.0574
40,Bremen FIR,0.0029,0.0002,0.011,0.0294,0.0184
40,Brest FIR,0.0131,0.001,0.0132,0.0638,0.0506
40,Brindisi FIR,0.0035,0.0003,0.0127,0.0431,0.0304
40,Brussels FIR,0.0002,0.0,0.0014,0.0058,0.0044
40,Bucarest FIR,0.0272,0.0048,0.0406,0.1308,0.0902
40,Budapest FIR,0.0245,0.0026,0.0196,0.1013,0.0817
40,Canarias FIR,0.0037,0.0006,0.0075,0.0211,0.0136
40,Chisinau FIR,0.0495,0.0078,0.0419,0.1874,0.1456
40,Copenhagen FIR,0.022,0.002,0.0346,0.0981,0.0635
40,Helsinki FIR,0.0343,0.0037,0.0385,0.153,0.1145
40,Langen FIR,0.0007,0.0001,0.0068,0.0156,0.0088
40,Lisboa FIR,0.0317,0.0045,0.0342,0.1193,0.0851
40,Ljubljana FIR,0.0182,0.0037,0.022,0.0962,0.0742
40,London FIR,0.0094,0.0007,0.0118,0.0488,0.037
40,Madrid FIR,0.0198,0.003,0.0295,0.0964,0.0668
40,Malta FIR,0.0004,0.0,0.0032,0.0073,0.0042
40,Marseille FIR,0.0169,0.0033,0.0198,0.0789,0.059
40,Milano FIR,0.0172,0.0037,0.0171,0.0854,0.0683
40,Munchen FIR,0.0018,0.0004,0.0091,0.0259,0.0168
40,Paris FIR,0.005,0.0003,0.0065,0.0381,0.0316
40,Polaris FIR,0.0422,0.0032,0.0489,0.2013,0.1524
40,Praha FIR,0.0032,0.0007,0.0037,0.0323,0.0285
40,Reims FIR,0.008,0.0007,0.0168,0.0604,0.0436
40,Reykjavik FIR,0.0243,0.0011,0.0168,0.1118,0.095
40,Riga FIR,0.0131,0.0007,0.03,0.0951,0.0651
40,Roma FIR,0.0046,0.0007,0.013,0.0401,0.0271
40,Santa Maria FIR,0.0318,0.0114,0.0274,0.1001,0.0727
40,Sarajevo FIR,0.0159,0.0009,0.0299,0.0978,0.0679
40,Scottish FIR,0.0332,0.003,0.0358,0.1516,0.1157
40,Shannon FIR,0.0135,0.001,0.0131,0.0568,0.0437
40,Skopje FIR,0.0057,0.0008,0.0224,0.0577,0.0352
40,Sofia FIR,0.004,0.0006,0.0151,0.0403,0.0252
40,Sweden FIR,0.0352,0.004,0.0493,0.1542,0.1049
40,Switzerland FIR,0.0093,0.0013,0.016,0.0642,0.0482
40,Tallinn FIR,0.0217,0.0022,0.0233,0.0976,0.0743
40,Tirana FIR,0.0034,0.0003,0.0192,0.0524,0.0333
40,Vilnius FIR,0.0107,0.0003,0.0238,0.0893,0.0655
40,Warszawa FIR,0.0088,0.0009,0.0101,0.0434,0.0333
40,Wien FIR,0.0122,0.0037,0.0227,0.075,0.0523
40,Zagreb FIR,0.0144,0.002,0.023,0.0898,0.0668
41,Global,0.0286,0.008,0.0205,0.0929,0.0724
41,Europe,0.0207,0.0034,0.0247,0.0965,0.0718
41,European Airspace,0.0192,0.0039,0.0174,0.0763,0.0589
41,Africa Middle East,0.0193,0.0071,0.0107,0.0542,0.0435
41,East Asia,0.0099,0.0029,0.0091,0.0352,0.0261
41,Southeast Asia,0.063,0.023,0.036,0.1683,0.1323
41,India,0.0308,0.0099,0.0206,0.0921,0.0716
41,China,0.0104,0.0021,0.0155,0.0515,0.036
41,Latin America,0.0348,0.012,0.0268,0.1101,0.0833
41,USA,0.0118,0.0032,0.0143,0.0473,0.033
41,North Atlantic,0.0149,0.0016,0.0181,0.0789,0.0608
41,North Pacific,0.0198,0.0031,0.0191,0.0812,0.0621
41,Amsterdam FIR,0.014,0.0002,0.027,0.0908,0.0638
41,Athinai FIR,0.0068,0.002,0.0153,0.0367,0.0214
41,Barcelona FIR,0.0246,0.0056,0.0348,0.1104,0.0756
41,Beograd FIR,0.0216,0.0035,0.0302,0.0893,0.0592
41,Bordeaux FIR,0.0226,0.0024,0.0212,0.1069,0.0857
41,Bratislava  FIR,0.0146,0.0022,0.0187,0.0817,0.063
41,Bremen FIR,0.0256,0.0016,0.0204,0.1139,0.0935
41,Brest FIR,0.0133,0.0012,0.0233,0.0859,0.0626
41,Brindisi FIR,0.0215,0.0058,0.0325,0.092,0.0595
41,Brussels FIR,0.022,0.0008,0.0357,0.1357,0.1
41,Bucarest FIR,0.0257,0.0068,0.0268,0.0794,0.0527
41,Budapest FIR,0.018,0.0038,0.0247,0.0793,0.0546
41,Canarias FIR,0.0241,0.0111,0.0183,0.0695,0.0512
41,Chisinau FIR,0.021,0.0043,0.02,0.0748,0.0548
41,Copenhagen FIR,0.0156,0.0002,0.0172,0.0869,0.0696
41,Helsinki FIR,0.0532,0.0051,0.0328,0.2,0.1673
41,Langen FIR,0.0261,0.0023,0.0336,0.1415,0.1078
41,Lisboa FIR,0.0123,0.0049,0.007,0.0355,0.0286
41,Ljubljana FIR,0.0273,0.0055,0.0329,0.1106,0.0776
41,London FIR,0.0169,0.0012,0.0194,0.0754,0.056
41,Madrid FIR,0.0139,0.002,0.0212,0.0758,0.0546
41,Malta FIR,0.0078,0.0019,0.0107,0.0384,0.0277
41,Marseille FIR,0.0245,0.0067,0.032,0.116,0.084
41,Milano FIR,0.0248,0.0052,0.0368,0.1216,0.0848
41,Munchen FIR,0.027,0.0041,0.034,0.127,0.093
41,Paris FIR,0.0237,0.0012,0.0251,0.1215,0.0964
41,Polaris FIR,0.0194,0.001,0.0096,0.0957,0.086
41,Praha FIR,0.0239,0.005,0.0214,0.1054,0.084
41,Reims FIR,0.0186,0.0022,0.0324,0.1351,0.1027
41,Reykjavik FIR,0.0114,0.0005,0.0116,0.0498,0.0382
41,Riga FIR,0.0363,0.0037,0.0298,0.1588,0.129
41,Roma FIR,0.0232,0.0071,0.0342,0.0981,0.0639
41,Santa Maria FIR,0.0231,0.0087,0.0196,0.0761,0.0565
41,Sarajevo FIR,0.021,0.0046,0.031,0.0937,0.0627
41,Scottish FIR,0.0175,0.0006,0.0172,0.0938,0.0767
41,Shannon FIR,0.0193,0.0032,0.0136,0.0607,0.0471
41,Skopje FIR,0.018,0.0031,0.0306,0.0928,0.0622
41,Sofia FIR,0.0288,0.0088,0.0196,0.0734,0.0538
41,Sweden FIR,0.0318,0.0021,0.0189,0.1435,0.1246
41,Switzerland FIR,0.0197,0.003,0.0423,0.1313,0.089
41,Tallinn FIR,0.044,0.0048,0.0202,0.1732,0.1531
41,Tirana FIR,0.012,0.0015,0.033,0.0812,0.0482
41,Vilnius FIR,0.0287,0.003,0.0394,0.1305,0.0911
41,Warszawa FIR,0.0246,0.0039,0.0186,0.0951,0.0765
41,Wien FIR,0.0251,0.0055,0.0346,0.1164,0.0818
41,Zagreb FIR,0.0228,0.0056,0.0304,0.0958,0.0654
42,Global,0.0295,0.0083,0.0205,0.0944,0.0739
42,Europe,0.0306,0.0068,0.0314,0.1246,0.0932
42,European Airspace,0.0211,0.0042,0.017,0.0826,0.0655
42,Africa Middle East,0.0225,0.0086,0.0119,0.0606,0.0487
42,East Asia,0.0218,0.0069,0.0199,0.0775,0.0577
42,Southeast Asia,0.0751,0.0274,0.043,0.201,0.1581
42,India,0.0376,0.013,0.0218,0.1043,0.0825
42,China,0.0143,0.0035,0.0178,0.0674,0.0497
42,Latin America,0.0318,0.0097,0.0275,0.1051,0.0777
42,USA,0.0064,0.0015,0.0109,0.0363,0.0254
42,North Atlantic,0.0147,0.0017,0.0152,0.074,0.0588
42,North Pacific,0.0199,0.0031,0.0169,0.0826,0.0656
42,Amsterdam FIR,0.0428,0.0063,0.0473,0.157,0.1098
42,Athinai FIR,0.0099,0.0028,0.0185,0.0526,0.034
42,Barcelona FIR,0.0128,0.0038,0.0218,0.0723,0.0505
42,Beograd FIR,0.0096,0.0014,0.0286,0.0751,0.0465
42,Bordeaux FIR,0.038,0.0122,0.0434,0.1607,0.1173
42,Bratislava  FIR,0.0081,0.0009,0.0199,0.047,0.0271
42,Bremen FIR,0.0549,0.0151,0.0405,0.1659,0.1254
42,Brest FIR,0.048,0.0087,0.0399,0.1747,0.1348
42,Brindisi FIR,0.0206,0.006,0.0323,0.119,0.0867
42,Brussels FIR,0.0515,0.0028,0.0533,0.1966,0.1433
42,Bucarest FIR,0.0027,0.0004,0.0095,0.018,0.0085
42,Budapest FIR,0.0103,0.0019,0.0166,0.0516,0.035
42,Canarias FIR,0.0196,0.0074,0.0134,0.0535,0.0402
42,Chisinau FIR,0.0011,0.0002,0.0103,0.0136,0.0033
42,Copenhagen FIR,0.0426,0.0089,0.0431,0.1584,0.1153
42,Helsinki FIR,0.0812,0.0205,0.0404,0.2318,0.1914
42,Langen FIR,0.0374,0.0032,0.0526,0.1947,0.1421
42,Lisboa FIR,0.0223,0.0063,0.0236,0.0763,0.0527
42,Ljubljana FIR,0.033,0.0129,0.0219,0.1099,0.0879
42,London FIR,0.0498,0.0093,0.0286,0.1644,0.1358
42,Madrid FIR,0.0211,0.0033,0.034,0.1187,0.0847
42,Malta FIR,0.0014,0.0001,0.0059,0.0179,0.012
42,Marseille FIR,0.0195,0.0056,0.03,0.0982,0.0681
42,Milano FIR,0.0301,0.0094,0.0423,0.1548,0.1125
42,Munchen FIR,0.0517,0.0153,0.0471,0.1877,0.1406
42,Paris FIR,0.0559,0.0125,0.0407,0.1822,0.1415
42,Polaris FIR,0.0511,0.0087,0.0271,0.1913,0.1642
42,Praha FIR,0.0377,0.0109,0.038,0.1368,0.0988
42,Reims FIR,0.0425,0.0062,0.0496,0.1903,0.1407
42,Reykjavik FIR,0.0277,0.0024,0.0078,0.1128,0.105
42,Riga FIR,0.0243,0.006,0.0244,0.0879,0.0636
42,Roma FIR,0.0154,0.0038,0.0263,0.0928,0.0665
42,Santa Maria FIR,0.0128,0.0041,0.013,0.0471,0.0341
42,Sarajevo FIR,0.0204,0.0042,0.0257,0.1015,0.0758
42,Scottish FIR,0.041,0.0092,0.0254,0.1504,0.125
42,Shannon FIR,0.0136,0.0016,0.0193,0.0819,0.0626
42,Skopje FIR,0.0069,0.0009,0.0389,0.089,0.0501
42,Sofia FIR,0.0065,0.0009,0.0193,0.0371,0.0179
42,Sweden FIR,0.0546,0.0128,0.037,0.179,0.142
42,Switzerland FIR,0.0272,0.0053,0.0561,0.1786,0.1225
42,Tallinn FIR,0.0457,0.0186,0.0376,0.1352,0.0975
42,Tirana FIR,0.0109,0.0025,0.03,0.0946,0.0646
42,Vilnius FIR,0.0159,0.0019,0.0131,0.0646,0.0515
42,Warszawa FIR,0.0286,0.008,0.023,0.089,0.066
42,Wien FIR,0.0317,0.0109,0.0407,0.1413,0.1005
42,Zagreb FIR,0.028,0.0075,0.0297,0.1207,0.0909
43,Global,0.0271,0.0074,0.0192,0.0885,0.0693
43,Europe,0.017,0.0023,0.0207,0.0781,0.0574
43,European Airspace,0.0146,0.0024,0.0144,0.0644,0.05
43,Africa Middle East,0.021,0.008,0.0112,0.0565,0.0453
43,East Asia,0.0208,0.0054,0.0181,0.0749,0.0569
43,Southeast Asia,0.079,0.0337,0.0452,0.1953,0.15
43,India,0.0247,0.0094,0.0162,0.0712,0.0549
43,China,0.0159,0.0034,0.0163,0.0684,0.0521
43,Latin America,0.033,0.0117,0.0219,0.0982,0.0762
43,USA,0.0087,0.0018,0.0164,0.0458,0.0294
43,North Atlantic,0.0223,0.0041,0.0192,0.0962,0.077
43,North Pacific,0.0279,0.006,0.0212,0.1084,0.0872
43,Amsterdam FIR,0.021,0.0024,0.0046,0.0559,0.0513
43,Athinai FIR,0.0046,0.0003,0.009,0.0278,0.0188
43,Barcelona FIR,0.0095,0.0007,0.026,0.0698,0.0438
43,Beograd FIR,0.0169,0.0013,0.0384,0.0877,0.0492
43,Bordeaux FIR,0.0107,0.0008,0.0177,0.0839,0.0662
43,Bratislava  FIR,0.0164,0.001,0.0325,0.0941,0.0616
43,Bremen FIR,0.0134,0.0011,0.0096,0.0532,0.0436
43,Brest FIR,0.0032,0.0001,0.0051,0.0219,0.0168
