Hour,Region,FL270-290,FL300-320,FL330-350,FL360-380,FL390-410,FL420-440
01-02 07,Canarias FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 07,China,0.004297,0.008428,0.008269,0.009618,0.000812,0.0
01-02 07,Chisinau FIR,0.0,0.273973,0.290989,0.010076,0.0,0.0
01-02 07,Continental Europe,0.015767,0.007584,0.003224,0.00242,0.0,0.0
01-02 07,Copenhagen FIR,0.035243,0.03022,0.001067,0.0,0.0,0.0
01-02 07,Dnipro FIR,0.043056,0.698589,0.658043,0.499344,0.157904,0.0
01-02 07,East Asia,0.007858,0.011027,0.000566,0.000502,0.002297,0.0008
01-02 07,European Airspace,0.024594,0.026783,0.029318,0.024747,0.007065,0.0
01-02 07,Global,0.020157,0.020694,0.020633,0.018842,0.023969,0.023705
01-02 07,Helsinki FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 07,India,0.0,0.0,0.000228,0.000432,0.000194,0.0
01-02 07,Istanbul FIR,0.0,0.017831,0.065675,0.013382,0.0,0.0
01-02 07,Kiev FIR,0.045508,0.107064,0.098447,0.0,0.0,0.0
01-02 07,Langen FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 07,Latin America,5.4e-05,0.005862,0.005867,0.018405,0.062018,0.053965
01-02 07,Lisboa FIR,0.0,0.0,0.012023,0.016813,0.0,0.0
01-02 07,Ljubljana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 07,London FIR,0.019669,0.038444,0.007438,0.0,0.0,0.0
01-02 07,Lvov FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 07,Madrid FIR,0.0,0.000312,0.008336,0.000618,0.0,0.0
01-02 07,Malta FIR,0.0,0.0,0.008509,0.04337,0.0,0.0
01-02 07,Marseille FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 07,Milano FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 07,Munchen FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 07,Nicosia FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 07,North Atlantic,0.057901,0.011878,0.001643,0.001694,0.0,0.0
01-02 07,North Pacific,0.051574,0.037236,0.026969,0.017839,0.004314,0.0
01-02 07,Odessa FIR,0.034065,0.320281,0.731383,0.313736,0.0,0.0
01-02 07,Paris FIR,0.0,0.0,0.010339,0.0,0.0,0.0
01-02 07,Polaris FIR,0.026027,0.021566,0.012049,0.008121,0.0,0.0
01-02 07,Praha FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 07,Reims FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 07,Reykjavik FIR,0.051557,0.015857,0.000307,0.000106,0.0,0.0
01-02 07,Riga FIR,0.00295,0.0,0.0,0.0,0.0,0.0
01-02 07,Roma FIR,0.0,0.0,0.00048,0.011088,0.0,0.0
01-02 07,Santa Maria FIR,0.002266,0.000516,0.006304,0.010464,0.005132,0.0
01-02 07,Sarajevo FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 07,Scottish FIR,0.155235,0.038609,0.0,0.0,0.0,0.0
01-02 07,Shannon FIR,0.002066,0.004172,0.0,0.0,0.0,0.0
01-02 07,Shanwick FIR,0.041816,0.007384,0.0,0.0,0.0,0.0
01-02 07,Simferopol FIR,0.053904,0.368811,0.659283,0.719898,0.223022,0.0
01-02 07,Skopje FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 07,Sofia FIR,0.0,0.002605,0.412642,0.259512,0.01843,0.0
01-02 07,Southeast Asia,0.0,0.0,0.0,0.005078,0.071669,0.135999
01-02 07,Sweden FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 07,Switzerland FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 07,Tallinn FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 07,Tibilisi FIR,0.0,0.0,0.042734,0.05954,0.0,0.0
01-02 07,Tirana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 07,USA,0.017566,0.031804,0.040794,0.02028,0.012334,0.0
01-02 07,Vilnius FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 07,Warszawa FIR,0.037433,0.000923,0.0,0.0,0.0,0.0
01-02 07,Wien FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 07,Yerevan FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 07,Zagreb FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,Africa & Middle East,0.0,0.000417,0.001501,0.002459,0.009306,0.0259
01-02 08,Amsterdam FIR,0.025215,0.080965,0.020394,0.0,0.0,0.0
01-02 08,Ankara FIR,0.0,0.015568,0.024898,0.000762,0.001255,0.0
01-02 08,Arctic,0.228526,0.190217,0.097686,0.034796,0.0,0.0
01-02 08,Athinai FIR,0.0,0.0,0.033646,0.008262,0.0,0.0
01-02 08,Barcelona FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,Beograd FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,Bodo Oceanic FIR,0.135439,0.322432,0.178062,0.062298,0.0,0.0
01-02 08,Bordeaux FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,Bratislava  FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,Bremen FIR,0.0,0.010342,0.0,0.0,0.0,0.0
01-02 08,Brest FIR,0.0,0.0,0.039745,0.007412,0.0,0.0
01-02 08,Brindisi FIR,0.0,0.0,0.002622,0.009166,0.0,0.0
01-02 08,Brussels FIR,0.0,0.0,0.009224,0.0,0.0,0.0
01-02 08,Bucarest FIR,0.0,0.033037,0.151745,0.036205,0.0,0.0
01-02 08,Budapest FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,Canarias FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,China,0.006311,0.012438,0.014297,0.012947,0.000973,0.0
01-02 08,Chisinau FIR,0.049892,0.26406,0.190863,0.0,0.0,0.0
01-02 08,Continental Europe,0.009633,0.00938,0.007357,0.004453,9.2e-05,0.0
01-02 08,Copenhagen FIR,0.0,0.15041,0.019106,0.0,0.0,0.0
01-02 08,Dnipro FIR,0.089535,0.833579,0.784654,0.534116,0.142798,0.0
01-02 08,East Asia,0.007678,0.009703,0.000547,0.000396,0.001684,0.000493
01-02 08,European Airspace,0.022638,0.032966,0.036553,0.028435,0.007329,0.0
01-02 08,Global,0.020284,0.021474,0.021797,0.019743,0.02432,0.024374
01-02 08,Helsinki FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,India,0.0,0.0,0.000617,0.000889,0.000442,0.0
01-02 08,Istanbul FIR,0.0,0.049413,0.181814,0.050223,0.000823,0.0
01-02 08,Kiev FIR,0.045531,0.096742,0.077961,0.0,0.0,0.0
01-02 08,Langen FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,Latin America,0.0,0.002978,0.004356,0.01588,0.045746,0.04101
01-02 08,Lisboa FIR,0.0,0.0,0.0218,0.039904,0.000604,0.0
01-02 08,Ljubljana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,London FIR,0.01397,0.031349,0.024766,0.0,0.0,0.0
01-02 08,Lvov FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,Madrid FIR,0.0,0.002176,0.011438,0.000308,0.0,0.0
01-02 08,Malta FIR,0.0,0.0,0.013742,0.028453,0.0,0.0
01-02 08,Marseille FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,Milano FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,Munchen FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,Nicosia FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,North Atlantic,0.048565,0.008874,0.002362,0.002457,0.0,0.0
01-02 08,North Pacific,0.050872,0.042587,0.033106,0.020157,0.004675,0.0
01-02 08,Odessa FIR,0.040525,0.313376,0.718519,0.206067,0.0,0.0
01-02 08,Paris FIR,0.0,0.0,0.018665,0.0,0.0,0.0
01-02 08,Polaris FIR,0.027023,0.033778,0.009102,0.004731,0.0,0.0
01-02 08,Praha FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,Reims FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,Reykjavik FIR,0.047629,0.016373,0.000308,0.000212,0.0,0.0
01-02 08,Riga FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,Roma FIR,0.0,0.0,0.015835,0.027936,0.0,0.0
01-02 08,Santa Maria FIR,0.000394,0.0,0.00349,0.010513,0.006051,0.0
01-02 08,Sarajevo FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,Scottish FIR,0.08962,0.023971,0.0,0.0,0.0,0.0
01-02 08,Shannon FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,Shanwick FIR,0.035462,0.007057,0.0,0.0,0.0,0.0
01-02 08,Simferopol FIR,0.066484,0.509519,0.732936,0.704232,0.204329,0.0
01-02 08,Skopje FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,Sofia FIR,0.004013,0.043119,0.537466,0.233034,0.0,0.0
01-02 08,Southeast Asia,0.0,0.0,0.0,0.007214,0.098197,0.164242
01-02 08,Sweden FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,Switzerland FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,Tallinn FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,Tibilisi FIR,0.0,0.004281,0.138793,0.117008,0.0,0.0
01-02 08,Tirana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,USA,0.016234,0.0319,0.036837,0.017753,0.011111,0.0
01-02 08,Vilnius FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,Warszawa FIR,0.024209,0.00543,0.0,0.0,0.0,0.0
01-02 08,Wien FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,Yerevan FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 08,Zagreb FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 09,Africa & Middle East,2e-05,0.000702,0.002689,0.003464,0.010863,0.026022
01-02 09,Amsterdam FIR,0.0,0.081685,0.0234,0.0,0.0,0.0
01-02 09,Ankara FIR,0.001864,0.042454,0.079772,0.006102,0.001507,0.0
01-02 09,Arctic,0.231496,0.189539,0.098212,0.034222,0.0,0.0
01-02 09,Athinai FIR,0.0,0.002529,0.029683,0.008138,0.0,0.0
01-02 09,Barcelona FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 09,Beograd FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 09,Bodo Oceanic FIR,0.124318,0.274108,0.173485,0.063456,0.0,0.0
01-02 09,Bordeaux FIR,0.0,0.0,0.0,0.004262,0.001062,0.0
01-02 09,Bratislava  FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 09,Bremen FIR,0.0,0.064381,0.003496,0.0,0.0,0.0
01-02 09,Brest FIR,0.0,0.0,0.093809,0.047023,0.0,0.0
01-02 09,Brindisi FIR,0.0,0.0,0.01835,0.015795,0.0,0.0
01-02 09,Brussels FIR,0.0,0.0,0.046527,0.0,0.0,0.0
01-02 09,Bucarest FIR,0.0,0.074876,0.12224,0.026114,0.0,0.0
01-02 09,Budapest FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 09,Canarias FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 09,China,0.00765,0.017964,0.018813,0.015002,0.001176,0.0
01-02 09,Chisinau FIR,0.014951,0.145728,0.131103,0.0,0.0,0.0
01-02 09,Continental Europe,0.004354,0.011521,0.017232,0.008065,0.000178,0.0
01-02 09,Copenhagen FIR,0.03686,0.212434,0.025558,0.0,0.0,0.0
01-02 09,Dnipro FIR,0.146513,0.890543,0.7926,0.516146,0.122769,0.0
01-02 09,East Asia,0.006066,0.00854,0.000569,0.000335,0.001666,0.000492
01-02 09,European Airspace,0.022628,0.038946,0.04541,0.031856,0.007295,0.0
01-02 09,Global,0.020095,0.02236,0.022135,0.019976,0.024126,0.025112
01-02 09,Helsinki FIR,0.000427,0.0,0.0,0.0,0.0,0.0
01-02 09,India,0.0,0.0,0.000938,0.001617,0.00152,0.000442
01-02 09,Istanbul FIR,0.0,0.055793,0.33749,0.105473,0.0,0.0
01-02 09,Kiev FIR,0.055797,0.100475,0.058575,0.0,0.0,0.0
01-02 09,Langen FIR,0.0,0.0,0.012994,0.0,0.0,0.0
01-02 09,Latin America,1.6e-05,0.002484,0.003759,0.009726,0.030392,0.033985
01-02 09,Lisboa FIR,0.0,0.002628,0.021673,0.054607,0.007609,0.0
01-02 09,Ljubljana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 09,London FIR,0.001191,0.023124,0.047668,0.0,0.0,0.0
01-02 09,Lvov FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 09,Madrid FIR,0.0,0.002802,0.037152,0.003686,0.0,0.0
01-02 09,Malta FIR,0.0,0.0,0.013708,0.002105,0.0,0.0
01-02 09,Marseille FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 09,Milano FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 09,Munchen FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 09,Nicosia FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 09,North Atlantic,0.032804,0.006965,0.004059,0.003266,0.0,0.0
01-02 09,North Pacific,0.048593,0.048582,0.038199,0.021548,0.004974,0.0
01-02 09,Odessa FIR,0.051271,0.33217,0.606409,0.098877,0.0,0.0
01-02 09,Paris FIR,0.0,0.0,0.099975,0.003132,0.0,0.0
01-02 09,Polaris FIR,0.03957,0.059492,0.014115,0.002043,0.0,0.0
01-02 09,Praha FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 09,Reims FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 09,Reykjavik FIR,0.038833,0.020549,0.003768,0.000264,0.0,0.0
01-02 09,Riga FIR,0.00585,0.0,0.0,0.0,0.0,0.0
01-02 09,Roma FIR,0.0,0.0,0.017314,0.031343,0.0,0.0
01-02 09,Santa Maria FIR,0.0,0.0,0.005051,0.011521,0.006813,0.0
01-02 09,Sarajevo FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 09,Scottish FIR,0.032916,0.01533,0.0,0.0,0.0,0.0
01-02 09,Shannon FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 09,Shanwick FIR,0.031916,0.006146,0.0,0.0,0.0,0.0
01-02 09,Simferopol FIR,0.08365,0.60762,0.775609,0.649101,0.145534,0.0
01-02 09,Skopje FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 09,Sofia FIR,0.001339,0.062969,0.458285,0.131567,0.0,0.0
01-02 09,Southeast Asia,0.0,0.0,0.0,0.009194,0.116181,0.18337
01-02 09,Sweden FIR,0.001889,0.00238,0.000957,0.0,0.0,0.0
01-02 09,Switzerland FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 09,Tallinn FIR,0.001789,0.0,0.0,0.0,0.0,0.0
01-02 09,Tibilisi FIR,0.0,0.070226,0.251975,0.153268,0.0,0.0
01-02 09,Tirana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 09,USA,0.013617,0.027513,0.029213,0.015091,0.008621,8.6e-05
01-02 09,Vilnius FIR,0.022786,0.001973,0.0,0.0,0.0,0.0
01-02 09,Warszawa FIR,0.021425,0.010788,0.0,0.0,0.0,0.0
01-02 09,Wien FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 09,Yerevan FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 09,Zagreb FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 10,Africa & Middle East,6.3e-05,0.001145,0.005131,0.004501,0.011386,0.027449
01-02 10,Amsterdam FIR,0.0,0.056409,0.081465,0.0,0.0,0.0
01-02 10,Ankara FIR,0.007875,0.113776,0.193865,0.027213,0.0,0.0
01-02 10,Arctic,0.236883,0.186031,0.095718,0.032794,8e-05,0.0
01-02 10,Athinai FIR,0.0,0.003252,0.044157,0.015659,0.0,0.0
01-02 10,Barcelona FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 10,Beograd FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 10,Bodo Oceanic FIR,0.128307,0.258642,0.172582,0.066259,0.001147,0.0
01-02 10,Bordeaux FIR,0.0,0.0,0.022935,0.033912,0.0,0.0
01-02 10,Bratislava  FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 10,Bremen FIR,0.000865,0.044396,0.034982,0.0,0.0,0.0
01-02 10,Brest FIR,0.0,0.0,0.06634,0.129276,0.002331,0.0
01-02 10,Brindisi FIR,0.0,0.0,0.015791,0.011867,0.0,0.0
01-02 10,Brussels FIR,0.0,0.0,0.214736,0.009344,0.0,0.0
01-02 10,Bucarest FIR,0.0,0.075021,0.090471,0.010911,0.0,0.0
01-02 10,Budapest FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 10,Canarias FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 10,China,0.008595,0.020533,0.020661,0.014574,0.001044,0.0
01-02 10,Chisinau FIR,0.0,0.045527,0.025167,0.0,0.0,0.0
01-02 10,Continental Europe,0.005919,0.01342,0.030147,0.021772,0.001421,0.0
01-02 10,Copenhagen FIR,0.057531,0.161011,0.003209,0.0,0.0,0.0
01-02 10,Dnipro FIR,0.230371,0.852954,0.833177,0.507761,0.079187,0.0
01-02 10,East Asia,0.005589,0.00677,0.000407,7.6e-05,0.00215,0.000523
01-02 10,European Airspace,0.025923,0.045295,0.056516,0.037371,0.007379,0.0
01-02 10,Global,0.020206,0.022668,0.022133,0.020709,0.026035,0.027103
01-02 10,Helsinki FIR,0.005618,0.00799,0.000432,0.0,0.0,0.0
01-02 10,India,0.0,0.0,0.001258,0.002848,0.003785,0.002042
01-02 10,Istanbul FIR,0.0,0.060603,0.43337,0.093292,0.0,0.0
01-02 10,Kiev FIR,0.074358,0.091116,0.040991,0.0,0.0,0.0
01-02 10,Langen FIR,0.0,0.0,0.043822,0.011593,0.0,0.0
01-02 10,Latin America,0.0,0.001606,0.003429,0.005581,0.024624,0.03316
01-02 10,Lisboa FIR,0.0,0.010809,0.047003,0.086628,0.032768,0.0
01-02 10,Ljubljana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 10,London FIR,0.003608,0.014869,0.046727,0.0,0.0,0.0
01-02 10,Lvov FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 10,Madrid FIR,0.0,0.008729,0.06072,0.044343,0.001847,0.0
01-02 10,Malta FIR,0.0,0.0,0.005262,0.0,0.0,0.0
01-02 10,Marseille FIR,0.0,0.0,0.0,0.000592,0.0,0.0
01-02 10,Milano FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 10,Munchen FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 10,Nicosia FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 10,North Atlantic,0.020815,0.007146,0.005608,0.006543,0.000492,0.0
01-02 10,North Pacific,0.047384,0.052314,0.042097,0.023457,0.005186,0.0
01-02 10,Odessa FIR,0.038392,0.381443,0.557602,0.041808,0.0,0.0
01-02 10,Paris FIR,0.0,0.0,0.367026,0.087779,0.0,0.0
01-02 10,Polaris FIR,0.038051,0.076105,0.020733,0.00108,0.0,0.0
01-02 10,Praha FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 10,Reims FIR,0.0,0.0,0.00925,0.0,0.0,0.0
01-02 10,Reykjavik FIR,0.034676,0.023383,0.006465,0.000157,0.0,0.0
01-02 10,Riga FIR,0.02504,0.0,0.0,0.0,0.0,0.0
01-02 10,Roma FIR,0.0,0.0,0.010107,0.012035,0.0,0.0
01-02 10,Santa Maria FIR,0.0,0.0,0.005638,0.013454,0.006294,0.0
01-02 10,Sarajevo FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 10,Scottish FIR,0.024224,0.014752,0.0,0.0,0.0,0.0
01-02 10,Shannon FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 10,Shanwick FIR,0.03736,0.006988,0.0,0.0,0.0,0.0
01-02 10,Simferopol FIR,0.120888,0.640179,0.82575,0.595944,0.064431,0.0
01-02 10,Skopje FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 10,Sofia FIR,0.001324,0.116012,0.314716,0.065794,0.0,0.0
01-02 10,Southeast Asia,0.0,0.0,0.0,0.013915,0.131312,0.198309
01-02 10,Sweden FIR,0.012272,0.019062,0.005464,0.0,0.0,0.0
01-02 10,Switzerland FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 10,Tallinn FIR,0.054749,0.0,0.0,0.0,0.0,0.0
01-02 10,Tibilisi FIR,0.006396,0.112968,0.391774,0.147251,0.0,0.0
01-02 10,Tirana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 10,USA,0.009676,0.02413,0.023996,0.009101,0.006126,0.0
01-02 10,Vilnius FIR,0.069451,0.027474,0.0,0.0,0.0,0.0
01-02 10,Warszawa FIR,0.023892,0.032628,0.0,0.0,0.0,0.0
01-02 10,Wien FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 10,Yerevan FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 10,Zagreb FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 11,Africa & Middle East,0.000207,0.002715,0.008371,0.006596,0.012735,0.027397
01-02 11,Amsterdam FIR,0.0,0.030125,0.192462,0.0,0.0,0.0
01-02 11,Ankara FIR,0.031192,0.200319,0.23233,0.052996,0.0,0.0
01-02 11,Arctic,0.239822,0.179873,0.091322,0.027166,0.00024,0.0
01-02 11,Athinai FIR,0.0,0.005814,0.089621,0.027907,0.0,0.0
01-02 11,Barcelona FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 11,Beograd FIR,0.004985,0.0,0.0,0.0,0.0,0.0
01-02 11,Bodo Oceanic FIR,0.140576,0.243361,0.163112,0.062555,0.00164,0.0
01-02 11,Bordeaux FIR,0.0,0.0,0.073025,0.200296,0.009661,0.0
01-02 11,Bratislava  FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 11,Bremen FIR,0.0,0.089532,0.072589,0.0,0.0,0.0
01-02 11,Brest FIR,0.0,0.0,0.041905,0.134174,0.01876,0.0
01-02 11,Brindisi FIR,0.0,0.003932,0.01448,0.002643,0.0,0.0
01-02 11,Brussels FIR,0.0,0.0,0.649362,0.068949,0.0,0.0
01-02 11,Bucarest FIR,0.002124,0.039704,0.045014,0.001461,0.0,0.0
01-02 11,Budapest FIR,0.003786,0.009412,0.014944,0.0,0.0,0.0
01-02 11,Canarias FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 11,China,0.009561,0.021453,0.021072,0.012583,0.000695,0.0
01-02 11,Chisinau FIR,0.040047,0.005038,0.0,0.0,0.0,0.0
01-02 11,Continental Europe,0.010782,0.016777,0.04522,0.035306,0.004767,0.000153
01-02 11,Copenhagen FIR,0.100384,0.115467,0.0,0.0,0.0,0.0
01-02 11,Dnipro FIR,0.286096,0.851402,0.828051,0.430795,0.020576,0.0
01-02 11,East Asia,0.006449,0.00507,2.5e-05,0.0,0.003026,0.00101
01-02 11,European Airspace,0.032111,0.053104,0.067786,0.044007,0.007461,3.6e-05
01-02 11,Global,0.02042,0.023008,0.022376,0.021276,0.027664,0.028087
01-02 11,Helsinki FIR,0.009616,0.023125,0.0,0.0,0.0,0.0
01-02 11,India,0.0,0.0,0.001327,0.003684,0.005662,0.003283
01-02 11,Istanbul FIR,0.0,0.116438,0.490463,0.063322,0.0,0.0
01-02 11,Kiev FIR,0.081611,0.054971,0.013077,0.0,0.0,0.0
01-02 11,Langen FIR,0.0,0.001445,0.093965,0.010251,0.0,0.0
01-02 11,Latin America,0.0,0.00131,0.003814,0.005436,0.028243,0.037049
01-02 11,Lisboa FIR,0.0,0.011386,0.059151,0.090498,0.050938,0.001534
01-02 11,Ljubljana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 11,London FIR,0.009904,0.028948,0.018002,0.0,0.0,0.0
01-02 11,Lvov FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 11,Madrid FIR,0.0,0.010902,0.087592,0.113226,0.01725,0.0
01-02 11,Malta FIR,0.0,0.0,0.011821,0.0,0.0,0.0
01-02 11,Marseille FIR,0.0,0.0,0.004163,0.015439,0.0,0.0
01-02 11,Milano FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 11,Munchen FIR,0.0,0.003121,0.069761,0.004934,0.0,0.0
01-02 11,Nicosia FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 11,North Atlantic,0.020361,0.007682,0.007207,0.009302,0.001083,0.0
01-02 11,North Pacific,0.048431,0.055611,0.045408,0.02581,0.005537,1.7e-05
01-02 11,Odessa FIR,0.090089,0.451092,0.363291,0.011008,0.0,0.0
01-02 11,Paris FIR,0.0,0.0,0.583324,0.222903,0.0,0.0
01-02 11,Polaris FIR,0.029307,0.06422,0.018015,0.00024,0.0,0.0
01-02 11,Praha FIR,0.0,0.026978,0.0,0.0,0.0,0.0
01-02 11,Reims FIR,0.0,0.0,0.034072,0.0,0.0,0.0
01-02 11,Reykjavik FIR,0.042484,0.034349,0.010452,0.0,0.0,0.0
01-02 11,Riga FIR,0.02787,0.0,0.0,0.0,0.0,0.0
01-02 11,Roma FIR,0.0,0.0,0.000483,0.0,0.0,0.0
01-02 11,Santa Maria FIR,0.0,8e-05,0.010423,0.021463,0.0072,0.0
01-02 11,Sarajevo FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 11,Scottish FIR,0.037016,0.021466,0.0,0.0,0.0,0.0
01-02 11,Shannon FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 11,Shanwick FIR,0.042434,0.007455,0.000994,0.0,0.0,0.0
01-02 11,Simferopol FIR,0.16141,0.701484,0.887819,0.532016,0.009811,0.0
01-02 11,Skopje FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 11,Sofia FIR,0.002642,0.146228,0.21191,0.030237,0.0,0.0
01-02 11,Southeast Asia,0.0,0.0,0.0,0.015339,0.138689,0.204832
01-02 11,Sweden FIR,0.027242,0.02559,0.003822,0.0,0.0,0.0
01-02 11,Switzerland FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 11,Tallinn FIR,0.102661,0.0,0.0,0.0,0.0,0.0
01-02 11,Tibilisi FIR,0.056009,0.247552,0.494031,0.134758,0.0,0.0
01-02 11,Tirana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 11,USA,0.005789,0.019752,0.016686,0.003672,0.002618,0.0
01-02 11,Vilnius FIR,0.122202,0.050765,0.0,0.0,0.0,0.0
01-02 11,Warszawa FIR,0.029638,0.039695,0.000873,0.0,0.0,0.0
01-02 11,Wien FIR,0.0,0.0,0.002061,0.0,0.0,0.0
01-02 11,Yerevan FIR,0.059474,0.152277,0.41328,0.053768,0.0,0.0
01-02 11,Zagreb FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 12,Africa & Middle East,0.000482,0.004486,0.011998,0.009121,0.017783,0.030771
01-02 12,Amsterdam FIR,0.0,0.028572,0.335128,0.003545,0.0,0.0
01-02 12,Ankara FIR,0.048026,0.232738,0.266367,0.073246,0.0,0.0
01-02 12,Arctic,0.237409,0.175858,0.084841,0.023961,0.000182,0.0
01-02 12,Athinai FIR,0.0,0.00786,0.129374,0.022264,0.0,0.0
01-02 12,Barcelona FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-02 12,Beograd FIR,0.031863,0.048425,0.014954,0.0,0.0,0.0
