Hour,Region,Very warming,Extremely warming,Cooling,Persistent contrails,Warming
01-06 22,Chisinau FIR,0.020319,0.0,0.0,0.026142,0.026142
01-06 22,Continental Europe,0.026373,0.001113,0.0,0.07891,0.07891
01-06 22,Copenhagen FIR,0.0,0.0,0.0,0.000919,0.000919
01-06 22,Dnipro FIR,0.125342,0.001174,0.0,0.297165,0.297165
01-06 22,East Asia,0.000215,0.0,0.001539,0.008546,0.007007
01-06 22,European Airspace,0.029549,0.004186,9e-06,0.090223,0.090214
01-06 22,Global,0.018682,0.003633,0.020864,0.077992,0.057128
01-06 22,Helsinki FIR,0.011233,0.002083,0.0,0.048568,0.048568
01-06 22,India,0.009172,0.001717,0.000303,0.027312,0.027009
01-06 22,Istanbul FIR,0.001172,0.000291,0.0,0.011953,0.011953
01-06 22,Kiev FIR,0.131423,0.010814,0.0,0.236871,0.236871
01-06 22,Langen FIR,0.094473,0.0,0.0,0.14835,0.14835
01-06 22,Latin America,0.020558,0.007867,0.005041,0.050199,0.045158
01-06 22,Lisboa FIR,0.029099,0.006013,0.0,0.093821,0.093821
01-06 22,Ljubljana FIR,0.169718,0.014702,0.0,0.310559,0.310559
01-06 22,London FIR,0.0,0.0,0.0,0.0,0.0
01-06 22,Lvov FIR,0.187421,0.0,0.0,0.317021,0.317021
01-06 22,Madrid FIR,0.026202,0.0,0.0,0.13342,0.13342
01-06 22,Malta FIR,0.0,0.0,0.0,0.0,0.0
01-06 22,Marseille FIR,0.033568,9.9e-05,0.0,0.053471,0.053471
01-06 22,Milano FIR,0.088515,0.002438,0.0,0.254148,0.254148
01-06 22,Munchen FIR,0.110556,0.0,0.0,0.253946,0.253946
01-06 22,Nicosia FIR,0.0,0.0,0.0,0.0,0.0
01-06 22,North Atlantic,0.048892,0.011929,0.0,0.129486,0.129486
01-06 22,North Pacific,0.036139,0.004867,0.011574,0.117703,0.106129
01-06 22,Odessa FIR,0.065072,0.004347,0.0,0.22228,0.22228
01-06 22,Paris FIR,0.000359,0.0,0.0,0.000712,0.000712
01-06 22,Polaris FIR,0.005781,0.001386,0.0,0.036739,0.036739
01-06 22,Praha FIR,0.130727,0.0,0.0,0.325628,0.325628
01-06 22,Reims FIR,0.122508,0.001565,0.0,0.132975,0.132975
01-06 22,Reykjavik FIR,0.05689,0.016385,0.0,0.183941,0.183941
01-06 22,Riga FIR,0.0,0.0,0.0,0.0,0.0
01-06 22,Roma FIR,0.032555,0.00037,0.0,0.074611,0.074611
01-06 22,Santa Maria FIR,0.019295,0.001573,0.0,0.088422,0.088422
01-06 22,Sarajevo FIR,0.084769,0.010609,0.0,0.217952,0.217952
01-06 22,Scottish FIR,0.0,0.0,0.0,0.019473,0.019473
01-06 22,Shannon FIR,0.024006,0.006661,0.0,0.12141,0.12141
01-06 22,Shanwick FIR,0.116645,0.029826,0.0,0.236903,0.236903
01-06 22,Simferopol FIR,0.099859,0.0,0.001159,0.365043,0.363884
01-06 22,Skopje FIR,0.007576,0.0,0.0,0.147566,0.147566
01-06 22,Sofia FIR,0.005759,0.0,0.0,0.021405,0.021405
01-06 22,Southeast Asia,0.017406,0.000717,0.053133,0.160234,0.1071
01-06 22,Sweden FIR,0.002047,0.000641,0.0,0.012021,0.012021
01-06 22,Switzerland FIR,0.133118,0.000678,0.0,0.212825,0.212825
01-06 22,Tallinn FIR,0.0,0.0,0.0,0.0,0.0
01-06 22,Tibilisi FIR,0.0,0.0,0.0,0.06925,0.06925
01-06 22,Tirana FIR,0.000879,0.0,0.0,0.059216,0.059216
01-06 22,USA,0.020966,0.00275,0.02159,0.086887,0.065297
01-06 22,Vilnius FIR,0.0,0.0,0.0,0.0,0.0
01-06 22,Warszawa FIR,0.057214,0.005669,0.0,0.228921,0.228921
01-06 22,Wien FIR,0.082624,0.008301,0.0,0.324362,0.324362
01-06 22,Yerevan FIR,0.0,0.0,0.0,0.0,0.0
01-06 22,Zagreb FIR,0.06076,0.001576,0.0,0.213684,0.213684
01-06 23,Africa & Middle East,0.014942,0.003651,0.000326,0.046639,0.046312
01-06 23,Amsterdam FIR,0.0,0.0,0.0,0.0,0.0
01-06 23,Ankara FIR,0.008057,0.0,0.0,0.071123,0.071123
01-06 23,Arctic,0.026327,0.005186,3e-06,0.088302,0.088299
01-06 23,Athinai FIR,0.024105,0.001735,0.0,0.074633,0.074633
01-06 23,Barcelona FIR,0.0,0.0,0.0,0.011725,0.011725
01-06 23,Beograd FIR,0.023117,0.001411,0.0,0.157743,0.157743
01-06 23,Bodo Oceanic FIR,0.004795,0.00117,0.0,0.022985,0.022985
01-06 23,Bordeaux FIR,0.0,0.0,0.0,0.0,0.0
01-06 23,Bratislava  FIR,0.220657,0.003544,0.0,0.36888,0.36888
01-06 23,Bremen FIR,0.006812,0.0,0.0,0.05339,0.05339
01-06 23,Brest FIR,0.0,0.0,0.0,0.0,0.0
01-06 23,Brindisi FIR,0.016192,0.0,0.0,0.073562,0.073562
01-06 23,Brussels FIR,0.003885,0.0,0.0,0.005435,0.005435
01-06 23,Bucarest FIR,0.005117,0.0,0.0,0.036606,0.036606
01-06 23,Budapest FIR,0.103778,0.003414,0.0,0.215237,0.215237
01-06 23,Canarias FIR,0.034917,0.000477,0.0,0.07551,0.07551
01-06 23,China,0.004203,8e-05,0.023096,0.062277,0.039181
01-06 23,Chisinau FIR,0.0,0.0,0.0,0.0,0.0
01-06 23,Continental Europe,0.026098,0.001404,0.0,0.076186,0.076186
01-06 23,Copenhagen FIR,0.0,0.0,0.0,0.000185,0.000185
01-06 23,Dnipro FIR,0.104981,0.0,0.00069,0.283813,0.283123
01-06 23,East Asia,7.6e-05,0.0,0.003186,0.008623,0.005437
01-06 23,European Airspace,0.029457,0.004383,2.3e-05,0.08978,0.089757
01-06 23,Global,0.018917,0.003861,0.021615,0.078361,0.056745
01-06 23,Helsinki FIR,0.010215,0.00246,0.0,0.048396,0.048396
01-06 23,India,0.006424,0.000786,0.001828,0.026711,0.024883
01-06 23,Istanbul FIR,0.013726,0.001149,0.0,0.057233,0.057233
01-06 23,Kiev FIR,0.150874,0.008584,0.0,0.268278,0.268278
01-06 23,Langen FIR,0.107499,0.0,0.0,0.154716,0.154716
01-06 23,Latin America,0.022589,0.00825,0.002356,0.050742,0.048386
01-06 23,Lisboa FIR,0.025221,0.008038,0.0,0.07839,0.07839
01-06 23,Ljubljana FIR,0.140241,0.0,0.0,0.330023,0.330023
01-06 23,London FIR,0.0,0.0,0.0,0.0,0.0
01-06 23,Lvov FIR,0.17328,0.003067,0.0,0.310744,0.310744
01-06 23,Madrid FIR,0.021064,0.0,0.0,0.118238,0.118238
01-06 23,Malta FIR,0.0,0.0,0.0,0.0,0.0
01-06 23,Marseille FIR,0.036744,0.000289,0.0,0.055518,0.055518
01-06 23,Milano FIR,0.078642,0.002451,0.0,0.246742,0.246742
01-06 23,Munchen FIR,0.112742,0.0,0.0,0.263192,0.263192
01-06 23,Nicosia FIR,0.0,0.0,0.0,0.005003,0.005003
01-06 23,North Atlantic,0.048496,0.011983,0.0,0.124661,0.124661
01-06 23,North Pacific,0.034194,0.004691,0.013977,0.117237,0.10326
01-06 23,Odessa FIR,0.022281,0.004703,0.0,0.118733,0.118733
01-06 23,Paris FIR,0.000359,0.0,0.0,0.000888,0.000888
01-06 23,Polaris FIR,0.004223,0.001201,0.0,0.034594,0.034594
01-06 23,Praha FIR,0.117157,0.0,0.0,0.343736,0.343736
01-06 23,Reims FIR,0.133609,0.000537,0.0,0.157297,0.157297
01-06 23,Reykjavik FIR,0.066873,0.016888,0.0,0.200088,0.200088
01-06 23,Riga FIR,0.0,0.0,0.0,0.0,0.0
01-06 23,Roma FIR,0.030553,0.000295,0.0,0.074579,0.074579
01-06 23,Santa Maria FIR,0.021751,0.001884,0.0,0.093925,0.093925
01-06 23,Sarajevo FIR,0.109443,0.019208,0.0,0.22836,0.22836
01-06 23,Scottish FIR,0.0,0.0,0.0,0.020217,0.020217
01-06 23,Shannon FIR,0.029955,0.012567,0.0,0.106226,0.106226
01-06 23,Shanwick FIR,0.114294,0.030816,0.0,0.226747,0.226747
01-06 23,Simferopol FIR,0.046914,0.001283,0.002459,0.293591,0.291132
01-06 23,Skopje FIR,0.016426,0.0,0.0,0.137485,0.137485
01-06 23,Sofia FIR,0.007455,0.0,0.0,0.036948,0.036948
01-06 23,Southeast Asia,0.015759,0.000633,0.07741,0.162664,0.085254
01-06 23,Sweden FIR,0.000429,5.7e-05,2.9e-05,0.011054,0.011025
01-06 23,Switzerland FIR,0.135694,0.002039,0.0,0.218855,0.218855
01-06 23,Tallinn FIR,0.0,0.0,0.0,0.0,0.0
01-06 23,Tibilisi FIR,0.0,0.0,0.0,0.082496,0.082496
01-06 23,Tirana FIR,0.003484,0.0,0.0,0.054822,0.054822
01-06 23,USA,0.022911,0.003161,0.01373,0.086659,0.072929
01-06 23,Vilnius FIR,0.0,0.0,0.0,0.0,0.0
01-06 23,Warszawa FIR,0.059652,0.010391,0.0,0.218873,0.218873
01-06 23,Wien FIR,0.097322,0.006586,0.0,0.328565,0.328565
01-06 23,Yerevan FIR,0.0,0.0,0.0,0.0,0.0
01-06 23,Zagreb FIR,0.069756,0.005225,0.0,0.231726,0.231726
01-07 00,Africa & Middle East,0.013127,0.003092,0.000837,0.045809,0.044972
01-07 00,Amsterdam FIR,0.0,0.0,0.0,0.0,0.0
01-07 00,Ankara FIR,0.007306,0.0,0.0,0.081732,0.081732
01-07 00,Arctic,0.027663,0.005547,0.0,0.090786,0.090786
01-07 00,Athinai FIR,0.026606,0.002909,0.0,0.079307,0.079307
01-07 00,Barcelona FIR,0.0,0.0,0.0,0.014115,0.014115
01-07 00,Beograd FIR,0.022559,0.001684,0.0,0.160532,0.160532
01-07 00,Bodo Oceanic FIR,0.003981,0.000871,0.0,0.018434,0.018434
01-07 00,Bordeaux FIR,0.0,0.0,0.0,0.0,0.0
01-07 00,Bratislava  FIR,0.221013,0.0,0.0,0.344855,0.344855
01-07 00,Bremen FIR,0.006366,0.0,0.0,0.058525,0.058525
01-07 00,Brest FIR,0.0,0.0,0.0,0.0,0.0
01-07 00,Brindisi FIR,0.018831,0.0,0.0,0.067988,0.067988
01-07 00,Brussels FIR,0.005435,0.0,0.0,0.006209,0.006209
01-07 00,Bucarest FIR,0.003911,0.0,0.0,0.044146,0.044146
01-07 00,Budapest FIR,0.120565,0.002806,0.0,0.237162,0.237162
01-07 00,Canarias FIR,0.026739,0.00026,0.0,0.06484,0.06484
01-07 00,China,0.002181,6e-06,0.03366,0.062646,0.028986
01-07 00,Chisinau FIR,0.0,0.0,0.0,0.0,0.0
01-07 00,Continental Europe,0.025013,0.000977,0.0,0.074635,0.074635
01-07 00,Copenhagen FIR,0.0,0.0,0.0,0.000369,0.000369
01-07 00,Dnipro FIR,0.086509,0.0,0.005684,0.325234,0.31955
01-07 00,East Asia,2.1e-05,0.0,0.005458,0.00903,0.003572
01-07 00,European Airspace,0.028374,0.004313,0.000133,0.09115,0.091017
01-07 00,Global,0.01922,0.004145,0.022267,0.078799,0.056532
01-07 00,Helsinki FIR,0.008212,0.001837,0.0,0.040988,0.040988
01-07 00,India,0.004864,0.000477,0.006473,0.027693,0.02122
01-07 00,Istanbul FIR,0.018218,0.001731,0.0,0.052109,0.052109
01-07 00,Kiev FIR,0.157873,0.004676,0.0,0.279777,0.279777
01-07 00,Langen FIR,0.130506,0.0,0.0,0.168751,0.168751
01-07 00,Latin America,0.023679,0.007911,0.0009,0.051719,0.05082
01-07 00,Lisboa FIR,0.019666,0.005532,0.0,0.05869,0.05869
01-07 00,Ljubljana FIR,0.097839,0.0,0.0,0.33654,0.33654
01-07 00,London FIR,0.0,0.0,0.0,0.0,0.0
01-07 00,Lvov FIR,0.155801,0.003428,0.0,0.297876,0.297876
01-07 00,Madrid FIR,0.015766,0.000337,0.0,0.103935,0.103935
01-07 00,Malta FIR,0.0,0.0,0.0,0.0,0.0
01-07 00,Marseille FIR,0.03542,0.000102,0.0,0.063125,0.063125
01-07 00,Milano FIR,0.070095,0.001882,0.0,0.243539,0.243539
01-07 00,Munchen FIR,0.135423,0.0,0.0,0.28267,0.28267
01-07 00,Nicosia FIR,0.008501,0.000825,0.0,0.036533,0.036533
01-07 00,North Atlantic,0.046984,0.012125,0.0,0.121771,0.121771
01-07 00,North Pacific,0.032308,0.004611,0.017024,0.117376,0.100351
01-07 00,Odessa FIR,0.008227,0.0,0.0,0.052876,0.052876
01-07 00,Paris FIR,0.000538,0.0,0.0,0.00126,0.00126
01-07 00,Polaris FIR,0.003135,0.001034,0.0,0.033225,0.033225
01-07 00,Praha FIR,0.10653,0.0,0.0,0.375993,0.375993
01-07 00,Reims FIR,0.119072,0.002659,0.0,0.176307,0.176307
01-07 00,Reykjavik FIR,0.072772,0.017439,0.0,0.228033,0.228033
01-07 00,Riga FIR,0.0,0.0,0.0,0.0,0.0
01-07 00,Roma FIR,0.024899,0.0,0.0,0.075732,0.075732
01-07 00,Santa Maria FIR,0.022579,0.002014,0.0,0.096285,0.096285
01-07 00,Sarajevo FIR,0.085576,0.008036,0.0,0.222082,0.222082
01-07 00,Scottish FIR,4.3e-05,0.0,0.0,0.018106,0.018106
01-07 00,Shannon FIR,0.035844,0.016759,0.0,0.099273,0.099273
01-07 00,Shanwick FIR,0.110855,0.030728,0.0,0.230578,0.230578
01-07 00,Simferopol FIR,0.023653,0.000855,0.009969,0.209515,0.199547
01-07 00,Skopje FIR,0.026502,0.0,0.0,0.168995,0.168995
01-07 00,Sofia FIR,0.010751,0.0,0.0,0.052427,0.052427
01-07 00,Southeast Asia,0.01624,0.000735,0.09107,0.163401,0.072331
01-07 00,Sweden FIR,0.0,0.0,0.0,0.012022,0.012022
01-07 00,Switzerland FIR,0.118552,0.0,0.0,0.223573,0.223573
01-07 00,Tallinn FIR,0.0,0.0,0.0,0.0,0.0
01-07 00,Tibilisi FIR,0.000702,0.0,0.0,0.076938,0.076938
01-07 00,Tirana FIR,0.013031,0.0,0.0,0.045151,0.045151
01-07 00,USA,0.022707,0.003409,0.005687,0.086768,0.081081
01-07 00,Vilnius FIR,0.0,0.0,0.0,0.001967,0.001967
01-07 00,Warszawa FIR,0.064359,0.010745,0.0,0.20858,0.20858
01-07 00,Wien FIR,0.111426,0.001734,0.0,0.321047,0.321047
01-07 00,Yerevan FIR,0.0,0.0,0.0,0.0,0.0
01-07 00,Zagreb FIR,0.077155,0.0055,0.0,0.234097,0.234097
01-07 01,Africa & Middle East,0.010909,0.002384,0.001982,0.043903,0.041921
01-07 01,Amsterdam FIR,0.0,0.0,0.0,0.0,0.0
01-07 01,Ankara FIR,0.004236,0.000486,8.6e-05,0.090503,0.090417
01-07 01,Arctic,0.029358,0.005972,3.1e-05,0.092476,0.092446
01-07 01,Athinai FIR,0.021374,0.0011,0.001229,0.070354,0.069125
01-07 01,Barcelona FIR,0.0,0.0,0.0,0.017375,0.017375
01-07 01,Beograd FIR,0.026471,0.00028,0.0,0.156186,0.156186
01-07 01,Bodo Oceanic FIR,0.004006,0.000855,0.0,0.013457,0.013457
01-07 01,Bordeaux FIR,0.0,0.0,0.0,0.0,0.0
01-07 01,Bratislava  FIR,0.202327,0.0,0.0,0.335271,0.335271
01-07 01,Bremen FIR,0.014928,0.0,0.0,0.068985,0.068985
01-07 01,Brest FIR,0.0,0.0,0.0,0.0,0.0
01-07 01,Brindisi FIR,0.020634,0.0,0.0,0.063766,0.063766
01-07 01,Brussels FIR,0.005435,0.0,0.0,0.005435,0.005435
01-07 01,Bucarest FIR,0.013295,0.0,0.0,0.063184,0.063184
01-07 01,Budapest FIR,0.145058,0.013443,0.0,0.278219,0.278219
01-07 01,Canarias FIR,0.019075,8.7e-05,0.0,0.053026,0.053026
01-07 01,China,0.001592,1.5e-05,0.042069,0.062045,0.019976
01-07 01,Chisinau FIR,0.0,0.0,0.0,0.0,0.0
01-07 01,Continental Europe,0.025136,0.000743,1.4e-05,0.073948,0.073934
01-07 01,Copenhagen FIR,0.0,0.0,0.0,0.0,0.0
01-07 01,Dnipro FIR,0.087314,0.0,0.014354,0.380865,0.366511
01-07 01,East Asia,1e-05,0.0,0.006909,0.009577,0.002669
01-07 01,European Airspace,0.027205,0.004118,0.000529,0.092029,0.0915
01-07 01,Global,0.01958,0.004411,0.022442,0.078841,0.056399
01-07 01,Helsinki FIR,0.006921,0.001211,8.7e-05,0.02867,0.028584
01-07 01,India,0.004847,0.000305,0.011534,0.029352,0.017817
01-07 01,Istanbul FIR,0.031907,0.011063,0.0,0.062517,0.062517
01-07 01,Kiev FIR,0.156297,0.000897,0.0,0.277128,0.277128
01-07 01,Langen FIR,0.137103,0.0,0.0,0.177016,0.177016
01-07 01,Latin America,0.023206,0.007391,0.000163,0.052761,0.052598
01-07 01,Lisboa FIR,0.014073,0.001449,0.0,0.03979,0.03979
01-07 01,Ljubljana FIR,0.068331,0.0,0.0,0.32506,0.32506
01-07 01,London FIR,0.0,0.0,0.0,0.0,0.0
01-07 01,Lvov FIR,0.137981,0.000798,0.0,0.282864,0.282864
01-07 01,Madrid FIR,0.015179,0.001627,0.0,0.10468,0.10468
01-07 01,Malta FIR,0.0,0.0,0.0,0.0,0.0
01-07 01,Marseille FIR,0.031996,0.000192,0.0,0.067525,0.067525
01-07 01,Milano FIR,0.07256,0.0,0.0,0.247849,0.247849
01-07 01,Munchen FIR,0.158778,0.0,0.0,0.293066,0.293066
01-07 01,Nicosia FIR,0.017668,0.002477,0.0,0.074823,0.074823
01-07 01,North Atlantic,0.044869,0.011086,0.0,0.118322,0.118322
01-07 01,North Pacific,0.030833,0.004474,0.020877,0.116898,0.096021
01-07 01,Odessa FIR,0.0,0.0,0.0,0.006207,0.006207
01-07 01,Paris FIR,0.001429,0.0,0.0,0.003432,0.003432
01-07 01,Polaris FIR,0.00326,0.000797,0.0,0.030243,0.030243
01-07 01,Praha FIR,0.122198,0.0,0.0,0.373728,0.373728
01-07 01,Reims FIR,0.122718,0.005864,0.0,0.195646,0.195646
01-07 01,Reykjavik FIR,0.077286,0.017578,0.0,0.247055,0.247055
01-07 01,Riga FIR,0.0,0.0,0.0,0.0,0.0
01-07 01,Roma FIR,0.020158,0.0,0.0,0.072769,0.072769
01-07 01,Santa Maria FIR,0.02316,0.001739,7e-06,0.096969,0.096962
01-07 01,Sarajevo FIR,0.051358,0.0,0.0,0.21008,0.21008
01-07 01,Scottish FIR,8.5e-05,0.0,0.0,0.011814,0.011814
01-07 01,Shannon FIR,0.045383,0.018442,0.0,0.089123,0.089123
01-07 01,Shanwick FIR,0.105271,0.028135,0.0,0.23273,0.23273
01-07 01,Simferopol FIR,0.006403,0.0,0.013706,0.119611,0.105905
01-07 01,Skopje FIR,0.02143,0.0,0.0,0.144837,0.144837
01-07 01,Sofia FIR,0.010267,0.0,0.0,0.077221,0.077221
01-07 01,Southeast Asia,0.015693,0.001109,0.087214,0.160998,0.073784
01-07 01,Sweden FIR,0.0,0.0,0.0,0.012986,0.012986
01-07 01,Switzerland FIR,0.121143,0.0,0.0,0.228332,0.228332
01-07 01,Tallinn FIR,0.0,0.0,0.0,0.0,0.0
01-07 01,Tibilisi FIR,0.000705,0.0,0.0,0.103211,0.103211
01-07 01,Tirana FIR,0.014743,0.000862,0.0,0.027753,0.027753
01-07 01,USA,0.021803,0.003511,0.001244,0.088119,0.086876
01-07 01,Vilnius FIR,0.0,0.0,0.0,0.000327,0.000327
01-07 01,Warszawa FIR,0.06749,0.007012,0.0,0.214325,0.214325
01-07 01,Wien FIR,0.121584,0.0,0.0,0.312397,0.312397
01-07 01,Yerevan FIR,0.0,0.0,0.0,0.0,0.0
01-07 01,Zagreb FIR,0.081712,0.009954,0.000798,0.237156,0.236358
01-07 02,Africa & Middle East,0.008622,0.001555,0.004293,0.041698,0.037405
01-07 02,Amsterdam FIR,0.0,0.0,0.0,0.0,0.0
01-07 02,Ankara FIR,0.011602,0.002093,0.000346,0.095595,0.095249
01-07 02,Arctic,0.031041,0.00602,0.000186,0.093876,0.09369
01-07 02,Athinai FIR,0.01685,0.0,0.002578,0.065317,0.062738
01-07 02,Barcelona FIR,0.0,0.0,0.0,0.014333,0.014333
01-07 02,Beograd FIR,0.035324,0.000291,0.0,0.161739,0.161739
01-07 02,Bodo Oceanic FIR,0.002983,0.000774,0.0,0.011653,0.011653
01-07 02,Bordeaux FIR,0.0,0.0,0.0,0.0,0.0
01-07 02,Bratislava  FIR,0.166961,0.0,0.0,0.364798,0.364798
01-07 02,Bremen FIR,0.031905,0.0,0.0,0.080397,0.080397
01-07 02,Brest FIR,0.0,0.0,0.0,0.0,0.0
01-07 02,Brindisi FIR,0.02187,0.0,0.0,0.063226,0.063226
01-07 02,Brussels FIR,0.011644,0.0,0.0,0.013189,0.013189
01-07 02,Bucarest FIR,0.02547,0.000361,0.0,0.089494,0.089494
01-07 02,Budapest FIR,0.137453,0.012423,0.000305,0.300171,0.299865
01-07 02,Canarias FIR,0.014172,0.000145,0.0,0.042079,0.042079
01-07 02,China,0.002187,7.3e-05,0.045978,0.060867,0.01489
01-07 02,Chisinau FIR,0.0,0.0,0.0,0.0,0.0
01-07 02,Continental Europe,0.02527,0.000341,2.7e-05,0.074046,0.07402
01-07 02,Copenhagen FIR,0.0,0.0,0.0,0.0,0.0
01-07 02,Dnipro FIR,0.073675,0.0,0.040249,0.389832,0.349583
01-07 02,East Asia,0.0,0.0,0.007529,0.010558,0.003029
01-07 02,European Airspace,0.026961,0.003866,0.001415,0.093013,0.091598
01-07 02,Global,0.019881,0.004517,0.022371,0.078581,0.056211
01-07 02,Helsinki FIR,0.005309,0.0,0.000132,0.025057,0.024926
01-07 02,India,0.005007,0.000206,0.01311,0.029866,0.016756
01-07 02,Istanbul FIR,0.032538,0.011966,0.000145,0.076321,0.076176
01-07 02,Kiev FIR,0.137972,0.0,0.0,0.261391,0.261391
01-07 02,Langen FIR,0.142615,0.0,0.0,0.185668,0.185668
01-07 02,Latin America,0.0219,0.00673,0.000376,0.052931,0.052555
01-07 02,Lisboa FIR,0.011269,0.000414,0.0,0.026917,0.026917
01-07 02,Ljubljana FIR,0.032529,0.0,0.0,0.315247,0.315247
01-07 02,London FIR,0.0,0.0,0.0,0.0,0.0
01-07 02,Lvov FIR,0.116032,0.000396,0.0,0.269961,0.269961
01-07 02,Madrid FIR,0.015635,5.6e-05,0.0,0.106721,0.106721
01-07 02,Malta FIR,0.0,0.0,0.0,0.0,0.0
01-07 02,Marseille FIR,0.025172,0.0,0.0,0.071905,0.071905
01-07 02,Milano FIR,0.072035,0.0,0.0,0.251896,0.251896
01-07 02,Munchen FIR,0.158323,0.0,0.000275,0.304904,0.304629
01-07 02,Nicosia FIR,0.018463,0.001235,0.001668,0.099124,0.097456
01-07 02,North Atlantic,0.043047,0.009147,2e-06,0.115739,0.115737
01-07 02,North Pacific,0.029883,0.004052,0.023869,0.115794,0.091925
01-07 02,Odessa FIR,0.0,0.0,0.0,0.0,0.0
01-07 02,Paris FIR,0.003049,0.000178,0.0,0.005589,0.005589
01-07 02,Polaris FIR,0.003352,0.000497,0.0,0.025669,0.025669
01-07 02,Praha FIR,0.12741,0.0,0.0,0.363503,0.363503
01-07 02,Reims FIR,0.14232,0.004244,0.0,0.203428,0.203428
01-07 02,Reykjavik FIR,0.085915,0.019096,1.2e-05,0.261965,0.261953
01-07 02,Riga FIR,0.0,0.0,0.0,0.0,0.0
01-07 02,Roma FIR,0.019995,0.0,0.0,0.073134,0.073134
01-07 02,Santa Maria FIR,0.024029,0.001462,4.4e-05,0.099367,0.099323
01-07 02,Sarajevo FIR,0.032823,0.0,0.0,0.186362,0.186362
01-07 02,Scottish FIR,0.000435,0.0,0.0,0.008456,0.008456
01-07 02,Shannon FIR,0.056133,0.019869,0.0,0.105122,0.105122
01-07 02,Shanwick FIR,0.102303,0.024242,0.0,0.226647,0.226647
01-07 02,Simferopol FIR,0.0,0.0,0.006487,0.047794,0.041307
01-07 02,Skopje FIR,0.001255,0.0,0.0,0.082895,0.082895
01-07 02,Sofia FIR,0.007815,0.0,0.00022,0.093987,0.093768
01-07 02,Southeast Asia,0.014297,0.001638,0.081782,0.158529,0.076747
01-07 02,Sweden FIR,0.0,0.0,0.0,0.011965,0.011965
01-07 02,Switzerland FIR,0.110896,0.0,0.0,0.23102,0.23102
01-07 02,Tallinn FIR,0.0,0.0,0.0,0.0,0.0
01-07 02,Tibilisi FIR,0.0,0.0,0.007419,0.147841,0.140422
01-07 02,Tirana FIR,0.0208,0.0,0.0,0.02774,0.02774
01-07 02,USA,0.021658,0.003426,0.0,0.086588,0.086588
01-07 02,Vilnius FIR,0.0,0.0,0.0,0.007534,0.007534
01-07 02,Warszawa FIR,0.078722,0.004912,7.9e-05,0.232165,0.232085
01-07 02,Wien FIR,0.130314,0.0,0.0,0.326363,0.326363
01-07 02,Yerevan FIR,0.0,0.0,0.0,0.0,0.0
01-07 02,Zagreb FIR,0.075575,0.004184,0.001057,0.232672,0.231615
01-07 03,Africa & Middle East,0.006467,0.000802,0.008756,0.039842,0.031086
01-07 03,Amsterdam FIR,0.0,0.0,0.0,0.0,0.0
01-07 03,Ankara FIR,0.018972,0.003178,0.005524,0.118567,0.113043
01-07 03,Arctic,0.032467,0.005744,0.000273,0.095545,0.095272
01-07 03,Athinai FIR,0.0117,0.0,0.00484,0.062202,0.057362
01-07 03,Barcelona FIR,0.0,0.0,0.0,0.010258,0.010258
01-07 03,Beograd FIR,0.031903,0.0,0.000293,0.163541,0.163248
01-07 03,Bodo Oceanic FIR,0.002883,0.000553,0.0,0.010539,0.010539
01-07 03,Bordeaux FIR,0.0,0.0,0.0,0.0,0.0
01-07 03,Bratislava  FIR,0.100269,0.0,0.0,0.385353,0.385353
01-07 03,Bremen FIR,0.032555,0.0,0.0,0.093237,0.093237
01-07 03,Brest FIR,0.0,0.0,0.0,0.0,0.0
01-07 03,Brindisi FIR,0.023675,0.0,0.0,0.065639,0.065639
01-07 03,Brussels FIR,0.014742,0.0,0.0,0.01628,0.01628
01-07 03,Bucarest FIR,0.039288,0.000118,0.000699,0.116192,0.115493
01-07 03,Budapest FIR,0.119771,0.008981,0.000608,0.303211,0.302604
01-07 03,Canarias FIR,0.013544,0.000291,0.0,0.032943,0.032943
01-07 03,China,0.003611,0.000173,0.045817,0.06006,0.014243
01-07 03,Chisinau FIR,0.0,0.0,0.0,0.0,0.0
01-07 03,Continental Europe,0.022112,0.000155,8.5e-05,0.072299,0.072214
01-07 03,Copenhagen FIR,0.0,0.0,0.0,0.0,0.0
01-07 03,Dnipro FIR,0.059107,0.0,0.040992,0.362775,0.321782
01-07 03,East Asia,5e-05,0.0,0.009167,0.01204,0.002874
01-07 03,European Airspace,0.025942,0.003592,0.003503,0.094222,0.090718
01-07 03,Global,0.020042,0.004524,0.022071,0.078533,0.056463
01-07 03,Helsinki FIR,0.003609,0.0,0.000706,0.021769,0.021063
01-07 03,India,0.004672,0.000238,0.011367,0.02915,0.017782
01-07 03,Istanbul FIR,0.010365,0.002421,0.004026,0.066766,0.06274
01-07 03,Kiev FIR,0.095099,0.0,0.0,0.231718,0.231718
01-07 03,Langen FIR,0.134224,0.0,0.0,0.191266,0.191266
01-07 03,Latin America,0.019924,0.005891,0.001044,0.052139,0.051095
01-07 03,Lisboa FIR,0.007325,0.0,0.0,0.019066,0.019066
01-07 03,Ljubljana FIR,0.019523,0.0,0.003303,0.325046,0.321742
01-07 03,London FIR,0.0,0.0,0.0,0.0,0.0
01-07 03,Lvov FIR,0.092612,0.0,0.0,0.270956,0.270956
01-07 03,Madrid FIR,0.01507,0.0,0.0,0.098675,0.098675
01-07 03,Malta FIR,0.0,0.0,0.0,0.0,0.0
01-07 03,Marseille FIR,0.012955,0.0,0.0,0.07136,0.07136
