week,region,FL270-290,FL300-320,FL330-350,FL360-380,FL390-410,FL420-440
32,Sweden FIR,0.0007,0.0153,0.0653,0.0122,0.0,0.0
32,Switzerland FIR,0.0,0.0,0.0073,0.0335,0.0148,0.0
32,Tallinn FIR,0.002,0.02,0.035,0.0024,0.0,0.0
32,Tirana FIR,0.0,0.0,0.0,0.0,0.0,0.0
32,Vilnius FIR,0.0,0.0055,0.0184,0.0007,0.0,0.0
32,Warszawa FIR,0.0,0.0028,0.0235,0.0048,0.0,0.0
32,Wien FIR,0.0,0.0,0.0276,0.0321,0.0045,0.0
32,Zagreb FIR,0.0,0.0,0.0057,0.0027,0.0,0.0
33,Global,0.0082,0.0164,0.0196,0.0184,0.027,0.0312
33,Europe,0.0,0.0016,0.0185,0.0187,0.0011,0.0001
33,European Airspace,0.001,0.0051,0.014,0.0105,0.0021,0.0005
33,Africa Middle East,0.0,0.0003,0.0008,0.013,0.0296,0.0354
33,East Asia,0.0,0.0,0.0001,0.0032,0.0402,0.0799
33,Southeast Asia,0.0,0.0,0.0,0.0119,0.0874,0.1662
33,India,0.0,0.0,0.0,0.0018,0.0635,0.1685
33,China,0.0,0.0002,0.0024,0.0031,0.0221,0.0608
33,Latin America,0.006,0.007,0.0108,0.0117,0.0164,0.0159
33,USA,0.0,0.0006,0.0042,0.0058,0.0045,0.0036
33,North Atlantic,0.0009,0.0038,0.0134,0.022,0.0135,0.0044
33,North Pacific,0.0004,0.0062,0.0302,0.0628,0.0616,0.009
33,Amsterdam FIR,0.0,0.0,0.0396,0.0609,0.0,0.0
33,Athinai FIR,0.0,0.0,0.0001,0.0001,0.0,0.0
33,Barcelona FIR,0.0,0.0,0.0029,0.006,0.0001,0.0
33,Beograd FIR,0.0,0.0,0.009,0.0118,0.0,0.0
33,Bordeaux FIR,0.0,0.0003,0.0206,0.0095,0.0,0.0
33,Bratislava  FIR,0.0,0.0,0.0082,0.012,0.0004,0.0
33,Bremen FIR,0.0,0.0,0.0441,0.0644,0.0015,0.0
33,Brest FIR,0.0,0.0005,0.0193,0.01,0.0006,0.0
33,Brindisi FIR,0.0,0.0,0.0075,0.0046,0.0,0.0
33,Brussels FIR,0.0,0.0,0.0294,0.0324,0.0,0.0
33,Bucarest FIR,0.0,0.0,0.0016,0.0023,0.0001,0.0
33,Budapest FIR,0.0,0.0,0.01,0.0201,0.0007,0.0
33,Canarias FIR,0.0,0.0,0.0,0.0,0.0,0.0
33,Chisinau FIR,0.0,0.0,0.0041,0.0016,0.0,0.0
33,Copenhagen FIR,0.0,0.0017,0.0515,0.0586,0.0019,0.0
33,Helsinki FIR,0.0007,0.0143,0.0482,0.0195,0.0004,0.0
33,Langen FIR,0.0,0.0,0.0237,0.0292,0.0,0.0
33,Lisboa FIR,0.0,0.0,0.0,0.0026,0.0029,0.0011
33,Ljubljana FIR,0.0,0.0,0.0041,0.009,0.0001,0.0
33,London FIR,0.0,0.0011,0.035,0.0329,0.0002,0.0
33,Madrid FIR,0.0,0.0,0.0016,0.0077,0.0029,0.0003
33,Malta FIR,0.0,0.0,0.0,0.0,0.0,0.0
33,Marseille FIR,0.0,0.0001,0.0068,0.0045,0.0,0.0
33,Milano FIR,0.0,0.0,0.0133,0.0152,0.0,0.0
33,Munchen FIR,0.0,0.0,0.0181,0.0531,0.0019,0.0
33,Paris FIR,0.0,0.0006,0.0477,0.026,0.0001,0.0
33,Polaris FIR,0.0008,0.0161,0.0729,0.0417,0.0006,0.0
33,Praha FIR,0.0,0.0,0.0093,0.0369,0.0003,0.0
33,Reims FIR,0.0,0.0001,0.0379,0.0187,0.0,0.0
33,Reykjavik FIR,0.0124,0.0212,0.0179,0.0062,0.0,0.0
33,Riga FIR,0.0,0.0024,0.0357,0.0713,0.0062,0.0
33,Roma FIR,0.0,0.0,0.0038,0.0016,0.0,0.0
33,Santa Maria FIR,0.0,0.0,0.0001,0.0036,0.006,0.004
33,Sarajevo FIR,0.0,0.0,0.011,0.0129,0.0,0.0
33,Scottish FIR,0.0004,0.0103,0.0402,0.0174,0.0001,0.0
33,Shannon FIR,0.0,0.005,0.0266,0.028,0.0048,0.0006
33,Skopje FIR,0.0,0.0,0.0008,0.0034,0.0,0.0
33,Sofia FIR,0.0,0.0,0.0011,0.0002,0.0,0.0
33,Sweden FIR,0.0003,0.0085,0.0484,0.0388,0.0019,0.0
33,Switzerland FIR,0.0,0.0001,0.0267,0.0246,0.0,0.0
33,Tallinn FIR,0.0003,0.0037,0.0359,0.0469,0.0048,0.0
33,Tirana FIR,0.0,0.0,0.0038,0.0099,0.0,0.0
33,Vilnius FIR,0.0,0.0001,0.023,0.0668,0.0078,0.0
33,Warszawa FIR,0.0,0.0,0.013,0.038,0.0023,0.0
33,Wien FIR,0.0,0.0,0.0138,0.0325,0.0003,0.0
33,Zagreb FIR,0.0,0.0,0.0075,0.0095,0.0,0.0
34,Global,0.0108,0.0179,0.0194,0.0182,0.0264,0.0299
34,Europe,0.0003,0.0012,0.0098,0.02,0.0054,0.0
34,European Airspace,0.0016,0.0031,0.0104,0.0141,0.0026,0.0
34,Africa Middle East,0.0,0.0001,0.001,0.0162,0.0384,0.0419
34,East Asia,0.0,0.0,0.0002,0.006,0.0481,0.0787
34,Southeast Asia,0.0,0.0,0.0,0.0201,0.1015,0.1719
34,India,0.0,0.0,0.0,0.0075,0.0797,0.1703
34,China,0.0001,0.0003,0.0031,0.0046,0.0275,0.066
34,Latin America,0.0041,0.0087,0.0093,0.0081,0.015,0.019
34,USA,0.0,0.0004,0.0037,0.0083,0.0081,0.0033
34,North Atlantic,0.0013,0.0037,0.016,0.028,0.007,0.0019
34,North Pacific,0.0007,0.003,0.017,0.0448,0.0439,0.0161
34,Amsterdam FIR,0.0,0.0046,0.0151,0.0441,0.0427,0.0
34,Athinai FIR,0.0,0.0,0.0007,0.0002,0.0,0.0
34,Barcelona FIR,0.0,0.0,0.0031,0.0061,0.0004,0.0
34,Beograd FIR,0.0,0.0,0.0511,0.0743,0.0147,0.0
34,Bordeaux FIR,0.0,0.0,0.0002,0.0005,0.0,0.0
34,Bratislava  FIR,0.0,0.0034,0.0337,0.1152,0.0403,0.0
34,Bremen FIR,0.0,0.0003,0.0294,0.0466,0.0187,0.0
34,Brest FIR,0.0,0.0,0.0041,0.0237,0.0039,0.0003
34,Brindisi FIR,0.0,0.0,0.0119,0.0156,0.0003,0.0
34,Brussels FIR,0.0,0.0009,0.0236,0.0732,0.0453,0.0003
34,Bucarest FIR,0.0,0.0,0.031,0.0566,0.0086,0.0
34,Budapest FIR,0.0,0.0003,0.0341,0.1115,0.0298,0.0001
34,Canarias FIR,0.0,0.0,0.0,0.0,0.0,0.0
34,Chisinau FIR,0.0,0.0,0.0047,0.0116,0.0003,0.0
34,Copenhagen FIR,0.0003,0.0012,0.0106,0.0198,0.0113,0.0
34,Helsinki FIR,0.0,0.0028,0.0219,0.0131,0.0,0.0
34,Langen FIR,0.0,0.0006,0.0372,0.0708,0.0171,0.0
34,Lisboa FIR,0.0,0.0,0.0012,0.0036,0.0003,0.0
34,Ljubljana FIR,0.0,0.0,0.0144,0.0264,0.0035,0.0
34,London FIR,0.0,0.0028,0.0122,0.0208,0.0088,0.0001
34,Madrid FIR,0.0,0.0,0.0013,0.0082,0.0011,0.0
34,Malta FIR,0.0,0.0,0.0,0.0,0.0,0.0
34,Marseille FIR,0.0,0.0,0.0062,0.0077,0.0005,0.0
34,Milano FIR,0.0,0.0,0.0102,0.0268,0.0003,0.0
34,Munchen FIR,0.0,0.0026,0.0384,0.0531,0.0073,0.0
34,Paris FIR,0.0,0.0002,0.0105,0.0473,0.0214,0.0007
34,Polaris FIR,0.0037,0.0111,0.0229,0.008,0.0015,0.0
34,Praha FIR,0.0,0.0053,0.0346,0.0636,0.022,0.0
34,Reims FIR,0.0,0.0,0.0055,0.0387,0.0053,0.0
34,Reykjavik FIR,0.0191,0.0222,0.0085,0.0001,0.0,0.0
34,Riga FIR,0.0,0.0003,0.0305,0.0266,0.001,0.0
34,Roma FIR,0.0,0.0,0.0017,0.0016,0.0,0.0
34,Santa Maria FIR,0.0,0.0,0.0011,0.0087,0.0045,0.0027
34,Sarajevo FIR,0.0,0.0,0.04,0.0691,0.0191,0.0
34,Scottish FIR,0.0025,0.0064,0.0107,0.0037,0.0011,0.0
34,Shannon FIR,0.0001,0.0033,0.0074,0.0159,0.0037,0.0001
34,Skopje FIR,0.0,0.0,0.031,0.0148,0.0,0.0
34,Sofia FIR,0.0,0.0,0.0115,0.0056,0.0001,0.0
34,Sweden FIR,0.0,0.0043,0.0254,0.0138,0.0009,0.0
34,Switzerland FIR,0.0,0.0,0.0084,0.0084,0.0,0.0
34,Tallinn FIR,0.0,0.001,0.011,0.0045,0.0,0.0
34,Tirana FIR,0.0,0.0,0.0395,0.0288,0.0007,0.0
34,Vilnius FIR,0.0,0.0,0.0406,0.0574,0.0044,0.0
34,Warszawa FIR,0.0,0.0005,0.0313,0.0855,0.0131,0.0
34,Wien FIR,0.0,0.0015,0.017,0.0455,0.0063,0.0
34,Zagreb FIR,0.0,0.0,0.0228,0.0526,0.0107,0.0
35,Global,0.0087,0.0188,0.0232,0.0208,0.027,0.0273
35,Europe,0.0,0.0029,0.0355,0.035,0.0031,0.0
35,European Airspace,0.0006,0.0057,0.029,0.0241,0.0035,0.0008
35,Africa Middle East,0.0,0.0,0.0005,0.0149,0.0399,0.0401
35,East Asia,0.0,0.0,0.0012,0.0047,0.0381,0.0662
35,Southeast Asia,0.0,0.0,0.0,0.0303,0.1178,0.1721
35,India,0.0,0.0,0.0,0.0076,0.0585,0.1115
35,China,0.0,0.0005,0.0039,0.0014,0.0205,0.0489
35,Latin America,0.0101,0.0196,0.024,0.0187,0.0172,0.0132
35,USA,0.0,0.0003,0.0017,0.0132,0.0168,0.0125
35,North Atlantic,0.0005,0.0061,0.0301,0.0437,0.0199,0.0045
35,North Pacific,0.001,0.0102,0.0337,0.0548,0.0476,0.021
35,Amsterdam FIR,0.0,0.0042,0.0724,0.0461,0.001,0.0
35,Athinai FIR,0.0,0.0,0.0013,0.0003,0.0,0.0
35,Barcelona FIR,0.0,0.0,0.0148,0.0382,0.0061,0.0
35,Beograd FIR,0.0,0.0001,0.024,0.0153,0.0,0.0
35,Bordeaux FIR,0.0,0.0,0.0286,0.058,0.0079,0.0
35,Bratislava  FIR,0.0,0.0,0.0688,0.0974,0.0016,0.0
35,Bremen FIR,0.0,0.006,0.0643,0.0369,0.0004,0.0
35,Brest FIR,0.0,0.0035,0.0378,0.0425,0.0032,0.0
35,Brindisi FIR,0.0,0.0,0.0103,0.0064,0.0,0.0
35,Brussels FIR,0.0,0.0001,0.0572,0.052,0.0008,0.0
35,Bucarest FIR,0.0,0.0006,0.0498,0.0242,0.0,0.0
35,Budapest FIR,0.0,0.0001,0.0485,0.0719,0.0012,0.0
35,Canarias FIR,0.0,0.0,0.0,0.0,0.0009,0.0019
35,Chisinau FIR,0.0,0.0035,0.0716,0.0239,0.0001,0.0
35,Copenhagen FIR,0.0001,0.0078,0.0765,0.0467,0.0028,0.0
35,Helsinki FIR,0.0013,0.0079,0.046,0.0381,0.0038,0.0
35,Langen FIR,0.0,0.0005,0.0644,0.0531,0.0031,0.0
35,Lisboa FIR,0.0,0.0002,0.0114,0.0355,0.0075,0.0
35,Ljubljana FIR,0.0,0.0,0.0527,0.0542,0.0002,0.0
35,London FIR,0.0,0.0032,0.0514,0.0535,0.0055,0.0
35,Madrid FIR,0.0,0.0003,0.0177,0.0335,0.0039,0.0
35,Malta FIR,0.0,0.0,0.0041,0.0014,0.0,0.0
35,Marseille FIR,0.0,0.0,0.0156,0.0406,0.0054,0.0
35,Milano FIR,0.0,0.0001,0.0317,0.0516,0.0068,0.0
35,Munchen FIR,0.0,0.0005,0.0431,0.0399,0.002,0.0
35,Paris FIR,0.0,0.0,0.0351,0.0471,0.0036,0.0
35,Polaris FIR,0.0025,0.0111,0.0607,0.0397,0.0027,0.0
35,Praha FIR,0.0,0.0006,0.0379,0.0331,0.0,0.0
35,Reims FIR,0.0,0.0,0.0437,0.0496,0.0063,0.0
35,Reykjavik FIR,0.0055,0.0355,0.0509,0.0109,0.0,0.0
35,Riga FIR,0.0,0.0054,0.0518,0.0628,0.0038,0.0
35,Roma FIR,0.0,0.0,0.0182,0.0142,0.0001,0.0
35,Santa Maria FIR,0.0,0.0,0.0032,0.0193,0.0209,0.008
35,Sarajevo FIR,0.0,0.0,0.0285,0.0198,0.0,0.0
35,Scottish FIR,0.0001,0.0094,0.0555,0.0248,0.0008,0.0
35,Shannon FIR,0.0,0.0104,0.0293,0.0291,0.0029,0.0
35,Skopje FIR,0.0,0.0,0.0071,0.0,0.0,0.0
35,Sofia FIR,0.0,0.0,0.0089,0.0057,0.0,0.0
35,Sweden FIR,0.0008,0.0107,0.0715,0.0589,0.0052,0.0
35,Switzerland FIR,0.0,0.0,0.0265,0.0292,0.0017,0.0
35,Tallinn FIR,0.0,0.0038,0.0487,0.0642,0.0022,0.0
35,Tirana FIR,0.0,0.0,0.0104,0.0007,0.0,0.0
35,Vilnius FIR,0.0,0.0032,0.0192,0.0106,0.0004,0.0
35,Warszawa FIR,0.0,0.008,0.0642,0.026,0.0006,0.0
35,Wien FIR,0.0,0.0002,0.0531,0.0384,0.0005,0.0
35,Zagreb FIR,0.0,0.0001,0.0348,0.0295,0.0006,0.0
36,Global,0.0103,0.0176,0.0209,0.0182,0.0242,0.0278
36,Europe,0.0,0.003,0.0264,0.019,0.0018,0.0001
36,European Airspace,0.0,0.0029,0.0197,0.016,0.0053,0.0006
36,Africa Middle East,0.0,0.0003,0.0007,0.0084,0.0222,0.0204
36,East Asia,0.0,0.0,0.0,0.0025,0.0369,0.0717
36,Southeast Asia,0.0,0.0,0.0,0.0113,0.0883,0.1663
36,India,0.0,0.0,0.0,0.0073,0.0724,0.135
36,China,0.0003,0.0027,0.0061,0.0012,0.0211,0.0549
36,Latin America,0.0057,0.0132,0.0198,0.0182,0.0221,0.0243
36,USA,0.0,0.0004,0.0058,0.011,0.0146,0.0147
36,North Atlantic,0.0002,0.0031,0.0261,0.0556,0.0312,0.0031
36,North Pacific,0.0027,0.0057,0.0192,0.0416,0.0227,0.0059
36,Amsterdam FIR,0.0002,0.0028,0.0724,0.0555,0.0021,0.0
36,Athinai FIR,0.0,0.0001,0.0048,0.0021,0.0002,0.0
36,Barcelona FIR,0.0,0.0,0.0056,0.0076,0.0002,0.0
36,Beograd FIR,0.0,0.0011,0.0163,0.0058,0.0,0.0
36,Bordeaux FIR,0.0,0.0047,0.0228,0.0073,0.0,0.0
36,Bratislava  FIR,0.0,0.0075,0.0454,0.0096,0.0,0.0
36,Bremen FIR,0.0,0.0064,0.0953,0.0596,0.0014,0.0
36,Brest FIR,0.0,0.0026,0.0087,0.0009,0.0,0.0
36,Brindisi FIR,0.0,0.0,0.0115,0.0253,0.002,0.0005
36,Brussels FIR,0.0,0.001,0.0865,0.0798,0.009,0.0
36,Bucarest FIR,0.0,0.0035,0.0152,0.003,0.0,0.0
36,Budapest FIR,0.0,0.006,0.0302,0.0109,0.0,0.0
36,Canarias FIR,0.0,0.0,0.0,0.0,0.0007,0.0015
36,Chisinau FIR,0.0,0.0064,0.0247,0.0009,0.0,0.0
36,Copenhagen FIR,0.0,0.0111,0.0912,0.0506,0.0011,0.0
36,Helsinki FIR,0.0,0.0103,0.0533,0.0336,0.0033,0.0
36,Langen FIR,0.0,0.0004,0.0613,0.0902,0.0068,0.0
36,Lisboa FIR,0.0,0.0,0.0034,0.0011,0.0001,0.0
36,Ljubljana FIR,0.0,0.0,0.0124,0.0271,0.0002,0.0
36,London FIR,0.0,0.0051,0.0351,0.0201,0.0,0.0
36,Madrid FIR,0.0,0.002,0.0121,0.0056,0.0001,0.0
36,Malta FIR,0.0,0.0,0.0016,0.01,0.002,0.0002
36,Marseille FIR,0.0,0.0001,0.0146,0.0157,0.0024,0.0
36,Milano FIR,0.0,0.0,0.0119,0.0159,0.0007,0.0
36,Munchen FIR,0.0,0.0002,0.0312,0.044,0.0005,0.0
36,Paris FIR,0.0,0.0055,0.0411,0.0231,0.0002,0.0
36,Polaris FIR,0.0,0.0098,0.0611,0.026,0.0,0.0
36,Praha FIR,0.0,0.0007,0.0305,0.0295,0.0,0.0
36,Reims FIR,0.0,0.0,0.0514,0.0485,0.0035,0.0
36,Reykjavik FIR,0.0,0.004,0.0216,0.0095,0.0003,0.0
36,Riga FIR,0.0,0.0109,0.0344,0.0047,0.0004,0.0
36,Roma FIR,0.0,0.0001,0.006,0.0147,0.0077,0.0005
36,Santa Maria FIR,0.0,0.0,0.0037,0.0095,0.0141,0.0047
36,Sarajevo FIR,0.0,0.0001,0.0131,0.0278,0.0006,0.0
36,Scottish FIR,0.0,0.004,0.0428,0.0189,0.0002,0.0
36,Shannon FIR,0.0,0.0038,0.0138,0.0154,0.0019,0.0
36,Skopje FIR,0.0,0.0,0.0371,0.0079,0.0,0.0
36,Sofia FIR,0.0,0.0003,0.0123,0.0011,0.0,0.0
36,Sweden FIR,0.0,0.0113,0.0552,0.0452,0.0066,0.0
36,Switzerland FIR,0.0,0.0,0.0179,0.0341,0.0011,0.0
36,Tallinn FIR,0.0,0.0153,0.0256,0.0036,0.0,0.0
36,Tirana FIR,0.0,0.0,0.0193,0.02,0.0001,0.0
36,Vilnius FIR,0.0,0.0108,0.0325,0.0042,0.0005,0.0
36,Warszawa FIR,0.0,0.0107,0.0405,0.0118,0.0,0.0
36,Wien FIR,0.0,0.0,0.0206,0.0279,0.0001,0.0
36,Zagreb FIR,0.0,0.0,0.0162,0.032,0.0003,0.0
37,Global,0.0181,0.0239,0.0198,0.021,0.0285,0.052
37,Europe,0.0017,0.004,0.0184,0.0245,0.0023,0.0002
37,European Airspace,0.0018,0.0057,0.0237,0.0336,0.0044,0.0012
37,Africa Middle East,0.0001,0.0002,0.0004,0.0088,0.0232,0.045
37,East Asia,0.0,0.0,0.0001,0.0028,0.0374,0.0946
37,Southeast Asia,0.0,0.0,0.0,0.037,0.153,0.3196
37,India,0.0,0.0,0.0,0.0157,0.1072,0.2518
37,China,0.0002,0.0012,0.0007,0.0005,0.0329,0.093
37,Latin America,0.0139,0.0177,0.0125,0.0178,0.0308,0.0611
37,USA,0.0,0.0015,0.0107,0.0216,0.0211,0.0317
37,North Atlantic,0.002,0.0081,0.02,0.063,0.0117,0.0021
37,North Pacific,0.0057,0.0125,0.015,0.0412,0.0139,0.0057
37,Amsterdam FIR,0.0001,0.0051,0.0198,0.0149,0.0,0.0
37,Athinai FIR,0.0,0.0,0.0004,0.006,0.0001,0.0
37,Barcelona FIR,0.0,0.0,0.001,0.0002,0.0,0.0
37,Beograd FIR,0.0,0.0005,0.0134,0.0128,0.0002,0.0
37,Bordeaux FIR,0.0,0.0018,0.0117,0.013,0.0,0.0
37,Bratislava  FIR,0.0001,0.0028,0.0277,0.0198,0.0005,0.0
37,Bremen FIR,0.0008,0.0197,0.0259,0.0038,0.0,0.0
37,Brest FIR,0.0,0.0008,0.0271,0.0721,0.005,0.0
37,Brindisi FIR,0.0,0.0017,0.0036,0.0039,0.0001,0.0001
37,Brussels FIR,0.0,0.0047,0.0182,0.0072,0.0,0.0
37,Bucarest FIR,0.0,0.0003,0.0176,0.0381,0.0009,0.0
37,Budapest FIR,0.0,0.0011,0.023,0.0201,0.0003,0.0
37,Canarias FIR,0.0,0.0,0.0001,0.003,0.0016,0.0014
37,Chisinau FIR,0.0,0.0008,0.0314,0.0507,0.0004,0.0
37,Copenhagen FIR,0.0064,0.0087,0.0312,0.0102,0.0,0.0
37,Helsinki FIR,0.0,0.0191,0.09,0.0699,0.0022,0.0
37,Langen FIR,0.001,0.0079,0.0186,0.0007,0.0,0.0
37,Lisboa FIR,0.0,0.0,0.0094,0.0405,0.0042,0.0
37,Ljubljana FIR,0.0,0.0055,0.0337,0.0068,0.0,0.0
37,London FIR,0.0002,0.0033,0.0413,0.0628,0.003,0.0001
37,Madrid FIR,0.0,0.0001,0.0051,0.0269,0.006,0.0005
37,Malta FIR,0.0,0.0,0.0,0.0041,0.0021,0.0011
37,Marseille FIR,0.0,0.0017,0.0053,0.0013,0.0,0.0
37,Milano FIR,0.0002,0.0036,0.0166,0.0094,0.0002,0.0
37,Munchen FIR,0.0007,0.0211,0.0333,0.0023,0.0,0.0
37,Paris FIR,0.0,0.0034,0.0304,0.0349,0.0005,0.0
37,Polaris FIR,0.0099,0.0191,0.0347,0.0097,0.0,0.0
37,Praha FIR,0.0,0.0068,0.0365,0.0129,0.0,0.0
37,Reims FIR,0.0,0.0026,0.0099,0.0109,0.0003,0.0
37,Reykjavik FIR,0.0167,0.0255,0.0075,0.0005,0.0,0.0
37,Riga FIR,0.0,0.0099,0.1008,0.0927,0.0009,0.0
37,Roma FIR,0.0,0.0003,0.0009,0.0009,0.0008,0.001
37,Santa Maria FIR,0.0,0.0,0.0091,0.0479,0.0104,0.0077
37,Sarajevo FIR,0.0002,0.0015,0.0151,0.0126,0.0011,0.0
37,Scottish FIR,0.0127,0.0081,0.0162,0.0125,0.0001,0.0
37,Shannon FIR,0.0,0.0072,0.0798,0.1499,0.0103,0.0006
37,Skopje FIR,0.0,0.0004,0.0037,0.0053,0.0,0.0
37,Sofia FIR,0.0,0.0001,0.0036,0.032,0.0014,0.0
37,Sweden FIR,0.0001,0.0126,0.0375,0.0252,0.0,0.0
37,Switzerland FIR,0.0012,0.007,0.0073,0.0102,0.0009,0.0
37,Tallinn FIR,0.0,0.013,0.1229,0.1075,0.0016,0.0
37,Tirana FIR,0.0,0.0022,0.0119,0.0125,0.0004,0.0
37,Vilnius FIR,0.0,0.01,0.1156,0.086,0.0005,0.0
37,Warszawa FIR,0.0,0.0073,0.0659,0.04,0.0011,0.0
37,Wien FIR,0.0,0.0048,0.0299,0.0048,0.0,0.0
37,Zagreb FIR,0.0,0.0038,0.0148,0.0076,0.0003,0.0
38,Global,0.0192,0.0234,0.0188,0.0186,0.0272,0.0523
38,Europe,0.0005,0.0107,0.0234,0.0269,0.0058,0.0044
38,European Airspace,0.0021,0.015,0.0307,0.0319,0.0083,0.0056
38,Africa Middle East,0.0,0.0002,0.0016,0.0129,0.0254,0.0454
38,East Asia,0.0,0.0003,0.0005,0.0037,0.0352,0.1027
38,Southeast Asia,0.0,0.0,0.0,0.0411,0.1784,0.4151
38,India,0.0,0.0,0.0,0.0077,0.0705,0.1567
38,China,0.0003,0.002,0.0026,0.0007,0.026,0.072
38,Latin America,0.0127,0.0182,0.0142,0.0149,0.0273,0.0561
38,USA,0.0,0.0004,0.0052,0.0222,0.0108,0.0123
38,North Atlantic,0.002,0.0177,0.0351,0.046,0.0083,0.0024
38,North Pacific,0.0191,0.0292,0.0226,0.0391,0.0233,0.0138
38,Amsterdam FIR,0.0001,0.0163,0.0257,0.0323,0.0009,0.0
38,Athinai FIR,0.0,0.0012,0.0096,0.008,0.0,0.0
38,Barcelona FIR,0.0,0.0031,0.0159,0.009,0.0,0.0
38,Beograd FIR,0.0002,0.0236,0.0243,0.0,0.0,0.0
38,Bordeaux FIR,0.0,0.0071,0.015,0.0103,0.0003,0.0
38,Bratislava  FIR,0.0005,0.0043,0.0108,0.0,0.0,0.0
38,Bremen FIR,0.0001,0.0137,0.0267,0.0162,0.0,0.0
38,Brest FIR,0.0,0.0049,0.0049,0.014,0.0124,0.0206
38,Brindisi FIR,0.0,0.0048,0.0169,0.0043,0.0,0.0
38,Brussels FIR,0.0001,0.0381,0.0335,0.0039,0.0002,0.0
38,Bucarest FIR,0.0003,0.0351,0.0493,0.0,0.0,0.0
38,Budapest FIR,0.0002,0.0135,0.0117,0.0,0.0,0.0
38,Canarias FIR,0.0,0.0,0.0005,0.0118,0.0144,0.0287
38,Chisinau FIR,0.0002,0.0783,0.1208,0.0002,0.0,0.0
38,Copenhagen FIR,0.0003,0.0181,0.0461,0.0473,0.0018,0.0
38,Helsinki FIR,0.0141,0.0531,0.1178,0.0652,0.0056,0.0
38,Langen FIR,0.0,0.0196,0.0317,0.002,0.0,0.0
38,Lisboa FIR,0.0,0.0001,0.0055,0.013,0.003,0.0007
38,Ljubljana FIR,0.0003,0.0265,0.0492,0.0,0.0,0.0
38,London FIR,0.0005,0.027,0.0342,0.046,0.0226,0.0262
38,Madrid FIR,0.0,0.0009,0.0044,0.0039,0.0019,0.0016
38,Malta FIR,0.0,0.0,0.0058,0.0494,0.0117,0.0082
38,Marseille FIR,0.0017,0.008,0.0293,0.0125,0.0,0.0
38,Milano FIR,0.0009,0.0268,0.0311,0.0073,0.0,0.0
38,Munchen FIR,0.0,0.0163,0.0377,0.001,0.0,0.0
38,Paris FIR,0.0002,0.0255,0.0355,0.0119,0.0021,0.0
38,Polaris FIR,0.0086,0.0381,0.0633,0.0449,0.0032,0.0
38,Praha FIR,0.0002,0.009,0.0208,0.0007,0.0,0.0
38,Reims FIR,0.0001,0.0145,0.0369,0.0001,0.0,0.0
38,Reykjavik FIR,0.0043,0.0443,0.0539,0.0308,0.0039,0.0
38,Riga FIR,0.0027,0.0249,0.0538,0.0149,0.0085,0.0
38,Roma FIR,0.0004,0.0027,0.0214,0.0408,0.0003,0.0
38,Santa Maria FIR,0.0,0.0007,0.0095,0.0429,0.0297,0.0344
38,Sarajevo FIR,0.0103,0.0312,0.0253,0.0,0.0,0.0
38,Scottish FIR,0.0,0.0095,0.0336,0.0844,0.0326,0.0078
38,Shannon FIR,0.0,0.0029,0.0035,0.0028,0.0068,0.0168
38,Skopje FIR,0.0,0.0147,0.0284,0.0,0.0,0.0
38,Sofia FIR,0.0,0.0536,0.0657,0.0,0.0,0.0
38,Sweden FIR,0.0086,0.0582,0.0992,0.0361,0.0035,0.0
38,Switzerland FIR,0.0,0.0178,0.0355,0.0,0.0,0.0
38,Tallinn FIR,0.0027,0.0331,0.0884,0.025,0.0095,0.0
38,Tirana FIR,0.0,0.0084,0.0194,0.0,0.0,0.0
38,Vilnius FIR,0.0012,0.0274,0.0456,0.0147,0.0036,0.0
38,Warszawa FIR,0.0001,0.0093,0.0332,0.0282,0.0011,0.0
38,Wien FIR,0.0,0.015,0.0262,0.0,0.0,0.0
38,Zagreb FIR,0.0016,0.0255,0.0333,0.0,0.0,0.0
39,Global,0.0204,0.0244,0.0201,0.0233,0.0333,0.0607
39,Europe,0.0072,0.0219,0.0294,0.0344,0.0074,0.009
39,European Airspace,0.0083,0.0245,0.0305,0.0323,0.0107,0.0108
39,Africa Middle East,0.0,0.0001,0.0027,0.0225,0.0343,0.0619
39,East Asia,0.0001,0.002,0.0047,0.0152,0.0421,0.0932
39,Southeast Asia,0.0,0.0,0.0,0.0214,0.1175,0.2679
39,India,0.0,0.0,0.0,0.0053,0.0852,0.2331
39,China,0.0008,0.0047,0.0097,0.0113,0.035,0.0931
39,Latin America,0.011,0.0107,0.0073,0.0225,0.0488,0.0921
39,USA,0.0,0.0005,0.0052,0.0203,0.0262,0.0413
39,North Atlantic,0.0037,0.0208,0.0363,0.0531,0.0165,0.0115
39,North Pacific,0.0313,0.0244,0.0108,0.0246,0.0153,0.0141
39,Amsterdam FIR,0.0124,0.0442,0.0294,0.0,0.0,0.0
39,Athinai FIR,0.0,0.0002,0.0077,0.0171,0.0,0.0
39,Barcelona FIR,0.0,0.003,0.0157,0.0192,0.0084,0.0171
39,Beograd FIR,0.0,0.0064,0.0296,0.0219,0.0003,0.0
39,Bordeaux FIR,0.0007,0.0039,0.0076,0.0326,0.002,0.0002
39,Bratislava  FIR,0.0008,0.0086,0.0247,0.0501,0.0019,0.0
39,Bremen FIR,0.0076,0.0525,0.0539,0.005,0.0,0.0
39,Brest FIR,0.0037,0.0051,0.0322,0.0731,0.0012,0.0
