Date,Airport,Big Hits
2019-12-07 00:00:00,Paris-Orly Airport,9
2019-12-07 00:00:00,Düsseldorf Airport,13
2019-12-07 00:00:00,Dublin Airport,29
2019-12-07 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),11
2019-12-07 00:00:00,Vienna International Airport,14
2019-12-07 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,10
2019-12-06 00:00:00,London Heathrow Airport,160
2019-12-06 00:00:00,Charles de Gaulle International Airport,106
2019-12-06 00:00:00,Frankfurt am Main Airport,108
2019-12-06 00:00:00,Amsterdam Airport Schiphol,82
2019-12-06 00:00:00,Munich Airport,78
2019-12-06 00:00:00,Adolfo Suárez Madrid–Barajas Airport,33
2019-12-06 00:00:00,Zürich Airport,38
2019-12-06 00:00:00,Helsinki Vantaa Airport,65
2019-12-06 00:00:00,London Gatwick Airport,47
2019-12-06 00:00:00,Copenhagen Kastrup Airport,63
2019-12-06 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,30
2019-12-06 00:00:00,Malpensa International Airport,24
2019-12-06 00:00:00,Brussels Airport,42
2019-12-06 00:00:00,Vienna International Airport,48
2019-12-06 00:00:00,Manchester Airport,20
2019-12-06 00:00:00,Paris-Orly Airport,9
2019-12-06 00:00:00,Düsseldorf Airport,27
2019-12-06 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),18
2019-12-06 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,18
2019-12-06 00:00:00,Dublin Airport,20
2019-12-05 00:00:00,London Heathrow Airport,122
2019-12-05 00:00:00,Charles de Gaulle International Airport,71
2019-12-05 00:00:00,Frankfurt am Main Airport,70
2019-12-05 00:00:00,Amsterdam Airport Schiphol,53
2019-12-05 00:00:00,Munich Airport,33
2019-12-05 00:00:00,Adolfo Suárez Madrid–Barajas Airport,34
2019-12-05 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,19
2019-12-05 00:00:00,Zürich Airport,17
2019-12-05 00:00:00,London Gatwick Airport,36
2019-12-05 00:00:00,Brussels Airport,22
2019-12-05 00:00:00,Malpensa International Airport,11
2019-12-05 00:00:00,Helsinki Vantaa Airport,40
2019-12-05 00:00:00,Copenhagen Kastrup Airport,32
2019-12-05 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),27
2019-12-05 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,14
2019-12-05 00:00:00,Dublin Airport,30
2019-12-05 00:00:00,Vienna International Airport,8
2019-12-05 00:00:00,Manchester Airport,29
2019-12-05 00:00:00,Düsseldorf Airport,5
2019-12-05 00:00:00,Paris-Orly Airport,3
2019-12-04 00:00:00,London Heathrow Airport,86
2019-12-04 00:00:00,Charles de Gaulle International Airport,44
2019-12-04 00:00:00,Frankfurt am Main Airport,40
2019-12-04 00:00:00,Amsterdam Airport Schiphol,33
2019-12-04 00:00:00,Adolfo Suárez Madrid–Barajas Airport,28
2019-12-04 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,20
2019-12-04 00:00:00,Munich Airport,14
2019-12-04 00:00:00,Malpensa International Airport,14
2019-12-04 00:00:00,Zürich Airport,11
2019-12-04 00:00:00,Brussels Airport,9
2019-12-04 00:00:00,Helsinki Vantaa Airport,16
2019-12-04 00:00:00,London Gatwick Airport,14
2019-12-04 00:00:00,Dublin Airport,10
2019-12-04 00:00:00,Copenhagen Kastrup Airport,6
2019-12-04 00:00:00,Paris-Orly Airport,5
2019-12-04 00:00:00,Manchester Airport,4
2019-12-04 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),5
2019-12-04 00:00:00,Vienna International Airport,3
2019-12-04 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,10
2019-12-04 00:00:00,Düsseldorf Airport,3
2019-12-03 00:00:00,London Heathrow Airport,60
2019-12-03 00:00:00,Charles de Gaulle International Airport,51
2019-12-03 00:00:00,Frankfurt am Main Airport,55
2019-12-03 00:00:00,Amsterdam Airport Schiphol,31
2019-12-03 00:00:00,Adolfo Suárez Madrid–Barajas Airport,17
2019-12-03 00:00:00,Munich Airport,16
2019-12-03 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,12
2019-12-03 00:00:00,Zürich Airport,12
2019-12-03 00:00:00,London Gatwick Airport,10
2019-12-03 00:00:00,Helsinki Vantaa Airport,12
2019-12-03 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),12
2019-12-03 00:00:00,Brussels Airport,11
2019-12-03 00:00:00,Copenhagen Kastrup Airport,13
2019-12-03 00:00:00,Malpensa International Airport,9
2019-12-03 00:00:00,Vienna International Airport,12
2019-12-03 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,5
2019-12-03 00:00:00,Dublin Airport,6
2019-12-03 00:00:00,Paris-Orly Airport,2
2019-12-03 00:00:00,Düsseldorf Airport,3
2019-12-03 00:00:00,Manchester Airport,4
2019-12-02 00:00:00,London Heathrow Airport,130
2019-12-02 00:00:00,Charles de Gaulle International Airport,66
2019-12-02 00:00:00,Frankfurt am Main Airport,71
2019-12-02 00:00:00,Amsterdam Airport Schiphol,47
2019-12-02 00:00:00,Munich Airport,34
2019-12-02 00:00:00,Zürich Airport,25
2019-12-02 00:00:00,Adolfo Suárez Madrid–Barajas Airport,27
2019-12-02 00:00:00,London Gatwick Airport,18
2019-12-02 00:00:00,Malpensa International Airport,21
2019-12-02 00:00:00,Dublin Airport,21
2019-12-02 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,17
2019-12-02 00:00:00,Brussels Airport,16
2019-12-02 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),12
2019-12-02 00:00:00,Paris-Orly Airport,9
2019-12-02 00:00:00,Copenhagen Kastrup Airport,14
2019-12-02 00:00:00,Vienna International Airport,20
2019-12-02 00:00:00,Manchester Airport,8
2019-12-02 00:00:00,Düsseldorf Airport,13
2019-12-02 00:00:00,Helsinki Vantaa Airport,10
2019-12-02 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,10
2019-12-01 00:00:00,London Heathrow Airport,148
2019-12-01 00:00:00,Frankfurt am Main Airport,99
2019-12-01 00:00:00,Charles de Gaulle International Airport,74
2019-12-01 00:00:00,Amsterdam Airport Schiphol,59
2019-12-01 00:00:00,Munich Airport,46
2019-12-01 00:00:00,Adolfo Suárez Madrid–Barajas Airport,41
2019-12-01 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,28
2019-12-01 00:00:00,Zürich Airport,22
2019-12-01 00:00:00,Malpensa International Airport,28
2019-12-01 00:00:00,London Gatwick Airport,20
2019-12-01 00:00:00,Dublin Airport,23
2019-12-01 00:00:00,Paris-Orly Airport,12
2019-12-01 00:00:00,Copenhagen Kastrup Airport,26
2019-12-01 00:00:00,Helsinki Vantaa Airport,22
2019-12-01 00:00:00,Brussels Airport,15
2019-12-01 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,20
2019-12-01 00:00:00,Vienna International Airport,17
2019-12-01 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),12
2019-12-01 00:00:00,Düsseldorf Airport,10
2019-12-01 00:00:00,Manchester Airport,4
2019-11-30 00:00:00,London Heathrow Airport,116
2019-11-30 00:00:00,Frankfurt am Main Airport,63
2019-11-30 00:00:00,Charles de Gaulle International Airport,60
2019-11-30 00:00:00,Amsterdam Airport Schiphol,48
2019-11-30 00:00:00,Adolfo Suárez Madrid–Barajas Airport,36
2019-11-30 00:00:00,Zürich Airport,19
2019-11-30 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,21
2019-11-30 00:00:00,Munich Airport,17
2019-11-30 00:00:00,London Gatwick Airport,18
2019-11-30 00:00:00,Malpensa International Airport,14
2019-11-30 00:00:00,Paris-Orly Airport,14
2019-11-30 00:00:00,Helsinki Vantaa Airport,11
2019-11-30 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),16
2019-11-30 00:00:00,Copenhagen Kastrup Airport,8
2019-11-30 00:00:00,Dublin Airport,10
2019-11-30 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,16
2019-11-30 00:00:00,Brussels Airport,9
2019-11-30 00:00:00,Vienna International Airport,7
2019-11-30 00:00:00,Düsseldorf Airport,6
2019-11-30 00:00:00,Manchester Airport,6
2019-11-29 00:00:00,London Heathrow Airport,60
2019-11-29 00:00:00,Frankfurt am Main Airport,37
2019-11-29 00:00:00,Adolfo Suárez Madrid–Barajas Airport,48
2019-11-29 00:00:00,Charles de Gaulle International Airport,31
2019-11-29 00:00:00,Amsterdam Airport Schiphol,24
2019-11-29 00:00:00,Munich Airport,16
2019-11-29 00:00:00,London Gatwick Airport,14
2019-11-29 00:00:00,Paris-Orly Airport,12
2019-11-29 00:00:00,Malpensa International Airport,9
2019-11-29 00:00:00,Helsinki Vantaa Airport,14
2019-11-29 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,10
2019-11-29 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),20
2019-11-29 00:00:00,Brussels Airport,6
2019-11-29 00:00:00,Zürich Airport,6
2019-11-29 00:00:00,Copenhagen Kastrup Airport,5
2019-11-29 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,12
2019-11-29 00:00:00,Vienna International Airport,5
2019-11-29 00:00:00,Düsseldorf Airport,3
2019-11-29 00:00:00,Dublin Airport,3
2019-11-29 00:00:00,Manchester Airport,1
2019-11-28 00:00:00,London Heathrow Airport,64
2019-11-28 00:00:00,Frankfurt am Main Airport,61
2019-11-28 00:00:00,Charles de Gaulle International Airport,50
2019-11-28 00:00:00,Amsterdam Airport Schiphol,36
2019-11-28 00:00:00,Adolfo Suárez Madrid–Barajas Airport,39
2019-11-28 00:00:00,Helsinki Vantaa Airport,52
2019-11-28 00:00:00,Munich Airport,22
2019-11-28 00:00:00,Zürich Airport,12
2019-11-28 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,21
2019-11-28 00:00:00,Brussels Airport,12
2019-11-28 00:00:00,Copenhagen Kastrup Airport,16
2019-11-28 00:00:00,Malpensa International Airport,13
2019-11-28 00:00:00,London Gatwick Airport,11
2019-11-28 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,23
2019-11-28 00:00:00,Paris-Orly Airport,8
2019-11-28 00:00:00,Vienna International Airport,17
2019-11-28 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),27
2019-11-28 00:00:00,Manchester Airport,5
2019-11-28 00:00:00,Düsseldorf Airport,10
2019-11-28 00:00:00,Dublin Airport,3
2019-11-27 00:00:00,London Heathrow Airport,97
2019-11-27 00:00:00,Frankfurt am Main Airport,104
2019-11-27 00:00:00,Charles de Gaulle International Airport,71
2019-11-27 00:00:00,Amsterdam Airport Schiphol,48
2019-11-27 00:00:00,Adolfo Suárez Madrid–Barajas Airport,30
2019-11-27 00:00:00,Helsinki Vantaa Airport,81
2019-11-27 00:00:00,Malpensa International Airport,38
2019-11-27 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,30
2019-11-27 00:00:00,Munich Airport,37
2019-11-27 00:00:00,Brussels Airport,26
2019-11-27 00:00:00,Zürich Airport,24
2019-11-27 00:00:00,Copenhagen Kastrup Airport,30
2019-11-27 00:00:00,London Gatwick Airport,11
2019-11-27 00:00:00,Düsseldorf Airport,20
2019-11-27 00:00:00,Vienna International Airport,33
2019-11-27 00:00:00,Manchester Airport,10
2019-11-27 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),10
2019-11-27 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,14
2019-11-27 00:00:00,Paris-Orly Airport,5
2019-11-27 00:00:00,Dublin Airport,3
2019-11-26 00:00:00,London Heathrow Airport,228
2019-11-26 00:00:00,Frankfurt am Main Airport,164
2019-11-26 00:00:00,Charles de Gaulle International Airport,132
2019-11-26 00:00:00,Amsterdam Airport Schiphol,135
2019-11-26 00:00:00,Adolfo Suárez Madrid–Barajas Airport,75
2019-11-26 00:00:00,Munich Airport,75
2019-11-26 00:00:00,Helsinki Vantaa Airport,100
2019-11-26 00:00:00,Zürich Airport,33
2019-11-26 00:00:00,Brussels Airport,68
2019-11-26 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,27
2019-11-26 00:00:00,Manchester Airport,44
2019-11-26 00:00:00,Malpensa International Airport,30
2019-11-26 00:00:00,London Gatwick Airport,74
2019-11-26 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),46
2019-11-26 00:00:00,Copenhagen Kastrup Airport,88
2019-11-26 00:00:00,Vienna International Airport,40
2019-11-26 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,52
2019-11-26 00:00:00,Dublin Airport,41
2019-11-26 00:00:00,Paris-Orly Airport,33
2019-11-26 00:00:00,Düsseldorf Airport,45
2019-11-25 00:00:00,London Heathrow Airport,171
2019-11-25 00:00:00,Frankfurt am Main Airport,169
2019-11-25 00:00:00,Charles de Gaulle International Airport,130
2019-11-25 00:00:00,Amsterdam Airport Schiphol,124
2019-11-25 00:00:00,Adolfo Suárez Madrid–Barajas Airport,105
2019-11-25 00:00:00,Munich Airport,73
2019-11-25 00:00:00,London Gatwick Airport,68
2019-11-25 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),101
2019-11-25 00:00:00,Malpensa International Airport,29
2019-11-25 00:00:00,Brussels Airport,61
2019-11-25 00:00:00,Zürich Airport,32
2019-11-25 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,25
2019-11-25 00:00:00,Copenhagen Kastrup Airport,76
2019-11-25 00:00:00,Helsinki Vantaa Airport,53
2019-11-25 00:00:00,Vienna International Airport,49
2019-11-25 00:00:00,Paris-Orly Airport,24
2019-11-25 00:00:00,Düsseldorf Airport,52
2019-11-25 00:00:00,Manchester Airport,40
2019-11-25 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,53
2019-11-25 00:00:00,Dublin Airport,46
2019-11-24 00:00:00,London Heathrow Airport,246
2019-11-24 00:00:00,Frankfurt am Main Airport,142
2019-11-24 00:00:00,Charles de Gaulle International Airport,155
2019-11-24 00:00:00,Amsterdam Airport Schiphol,139
2019-11-24 00:00:00,Munich Airport,88
2019-11-24 00:00:00,Adolfo Suárez Madrid–Barajas Airport,46
2019-11-24 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,76
2019-11-24 00:00:00,Zürich Airport,42
2019-11-24 00:00:00,Malpensa International Airport,52
2019-11-24 00:00:00,London Gatwick Airport,69
2019-11-24 00:00:00,Copenhagen Kastrup Airport,62
2019-11-24 00:00:00,Brussels Airport,64
2019-11-24 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,58
2019-11-24 00:00:00,Helsinki Vantaa Airport,39
2019-11-24 00:00:00,Paris-Orly Airport,20
2019-11-24 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),29
2019-11-24 00:00:00,Vienna International Airport,50
2019-11-24 00:00:00,Düsseldorf Airport,29
2019-11-24 00:00:00,Dublin Airport,32
2019-11-24 00:00:00,Manchester Airport,26
2019-11-23 00:00:00,London Heathrow Airport,169
2019-11-23 00:00:00,Frankfurt am Main Airport,126
2019-11-23 00:00:00,Charles de Gaulle International Airport,124
2019-11-23 00:00:00,Amsterdam Airport Schiphol,81
2019-11-23 00:00:00,Munich Airport,70
2019-11-23 00:00:00,Zürich Airport,40
2019-11-23 00:00:00,Helsinki Vantaa Airport,56
2019-11-23 00:00:00,Brussels Airport,38
2019-11-23 00:00:00,Adolfo Suárez Madrid–Barajas Airport,36
2019-11-23 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,43
2019-11-23 00:00:00,London Gatwick Airport,27
2019-11-23 00:00:00,Malpensa International Airport,30
2019-11-23 00:00:00,Paris-Orly Airport,14
2019-11-23 00:00:00,Copenhagen Kastrup Airport,27
2019-11-23 00:00:00,Manchester Airport,26
2019-11-23 00:00:00,Vienna International Airport,39
2019-11-23 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,31
2019-11-23 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),20
2019-11-23 00:00:00,Düsseldorf Airport,20
2019-11-23 00:00:00,Dublin Airport,21
2019-11-22 00:00:00,London Heathrow Airport,168
2019-11-22 00:00:00,Frankfurt am Main Airport,159
2019-11-22 00:00:00,Charles de Gaulle International Airport,113
2019-11-22 00:00:00,Amsterdam Airport Schiphol,78
2019-11-22 00:00:00,Munich Airport,71
2019-11-22 00:00:00,Zürich Airport,37
2019-11-22 00:00:00,Adolfo Suárez Madrid–Barajas Airport,42
2019-11-22 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,33
2019-11-22 00:00:00,Copenhagen Kastrup Airport,49
2019-11-22 00:00:00,Malpensa International Airport,38
2019-11-22 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,51
2019-11-22 00:00:00,Brussels Airport,34
2019-11-22 00:00:00,Helsinki Vantaa Airport,60
2019-11-22 00:00:00,Vienna International Airport,55
2019-11-22 00:00:00,London Gatwick Airport,30
2019-11-22 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),21
2019-11-22 00:00:00,Paris-Orly Airport,19
2019-11-22 00:00:00,Düsseldorf Airport,28
2019-11-22 00:00:00,Dublin Airport,13
2019-11-22 00:00:00,Manchester Airport,13
2019-11-21 00:00:00,London Heathrow Airport,135
2019-11-21 00:00:00,Frankfurt am Main Airport,116
2019-11-21 00:00:00,Charles de Gaulle International Airport,85
2019-11-21 00:00:00,Amsterdam Airport Schiphol,88
2019-11-21 00:00:00,Adolfo Suárez Madrid–Barajas Airport,66
2019-11-21 00:00:00,Munich Airport,56
2019-11-21 00:00:00,Zürich Airport,25
2019-11-21 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,43
2019-11-21 00:00:00,Vienna International Airport,47
2019-11-21 00:00:00,Copenhagen Kastrup Airport,42
2019-11-21 00:00:00,Brussels Airport,38
2019-11-21 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,75
2019-11-21 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),23
2019-11-21 00:00:00,Malpensa International Airport,22
2019-11-21 00:00:00,London Gatwick Airport,26
2019-11-21 00:00:00,Helsinki Vantaa Airport,45
2019-11-21 00:00:00,Paris-Orly Airport,18
2019-11-21 00:00:00,Düsseldorf Airport,16
2019-11-21 00:00:00,Dublin Airport,14
2019-11-21 00:00:00,Manchester Airport,11
2019-11-20 00:00:00,London Heathrow Airport,148
2019-11-20 00:00:00,Frankfurt am Main Airport,113
2019-11-20 00:00:00,Charles de Gaulle International Airport,82
2019-11-20 00:00:00,Amsterdam Airport Schiphol,74
2019-11-20 00:00:00,Adolfo Suárez Madrid–Barajas Airport,61
2019-11-20 00:00:00,Munich Airport,40
2019-11-20 00:00:00,Zürich Airport,27
2019-11-20 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,33
2019-11-20 00:00:00,Malpensa International Airport,26
2019-11-20 00:00:00,Helsinki Vantaa Airport,42
2019-11-20 00:00:00,London Gatwick Airport,48
2019-11-20 00:00:00,Copenhagen Kastrup Airport,34
2019-11-20 00:00:00,Paris-Orly Airport,16
2019-11-20 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),23
2019-11-20 00:00:00,Brussels Airport,24
2019-11-20 00:00:00,Vienna International Airport,28
2019-11-20 00:00:00,Düsseldorf Airport,27
2019-11-20 00:00:00,Dublin Airport,34
2019-11-20 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,42
2019-11-20 00:00:00,Manchester Airport,17
2019-11-19 00:00:00,London Heathrow Airport,182
2019-11-19 00:00:00,Frankfurt am Main Airport,98
2019-11-19 00:00:00,Charles de Gaulle International Airport,105
2019-11-19 00:00:00,Amsterdam Airport Schiphol,74
2019-11-19 00:00:00,Adolfo Suárez Madrid–Barajas Airport,95
2019-11-19 00:00:00,Munich Airport,50
2019-11-19 00:00:00,Zürich Airport,34
2019-11-19 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,36
2019-11-19 00:00:00,London Gatwick Airport,49
2019-11-19 00:00:00,Brussels Airport,41
2019-11-19 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),74
2019-11-19 00:00:00,Helsinki Vantaa Airport,32
2019-11-19 00:00:00,Malpensa International Airport,30
2019-11-19 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,39
2019-11-19 00:00:00,Copenhagen Kastrup Airport,16
2019-11-19 00:00:00,Vienna International Airport,28
2019-11-19 00:00:00,Düsseldorf Airport,25
2019-11-19 00:00:00,Manchester Airport,19
2019-11-19 00:00:00,Dublin Airport,22
2019-11-19 00:00:00,Paris-Orly Airport,17
2019-11-18 00:00:00,London Heathrow Airport,145
2019-11-18 00:00:00,Frankfurt am Main Airport,86
2019-11-18 00:00:00,Charles de Gaulle International Airport,74
2019-11-18 00:00:00,Amsterdam Airport Schiphol,62
2019-11-18 00:00:00,Adolfo Suárez Madrid–Barajas Airport,42
2019-11-18 00:00:00,Munich Airport,34
2019-11-18 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,28
2019-11-18 00:00:00,Zürich Airport,23
2019-11-18 00:00:00,London Gatwick Airport,22
2019-11-18 00:00:00,Paris-Orly Airport,13
2019-11-18 00:00:00,Helsinki Vantaa Airport,83
2019-11-18 00:00:00,Malpensa International Airport,14
2019-11-18 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),19
2019-11-18 00:00:00,Copenhagen Kastrup Airport,34
2019-11-18 00:00:00,Dublin Airport,20
2019-11-18 00:00:00,Manchester Airport,8
2019-11-18 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,11
2019-11-18 00:00:00,Brussels Airport,9
2019-11-18 00:00:00,Düsseldorf Airport,13
2019-11-18 00:00:00,Vienna International Airport,9
2019-11-17 00:00:00,London Heathrow Airport,154
