name,entries,exits,mean_count,timestamp
REIMS FIR,12,9,2.3333333333333335,adsb_2024_12_01_00_00_00_3600
RIGA FIR,5,5,1.5,adsb_2024_12_01_00_00_00_3600
ROMA FIR,31,16,11.923076923076923,adsb_2024_12_01_00_00_00_3600
SANTA MARIA OCEANIC FIR,5,0,1.2222222222222223,adsb_2024_12_01_00_00_00_3600
SARAJEVO FIR,14,11,3.6153846153846154,adsb_2024_12_01_00_00_00_3600
SCOTTISH FIR,28,11,11.615384615384615,adsb_2024_12_01_00_00_00_3600
SHANNON FIR,38,8,13.538461538461538,adsb_2024_12_01_00_00_00_3600
SHANWICK FIR,37,15,17.0,adsb_2024_12_01_00_00_00_3600
SIMFEROPOL' FIR,5,0,1.75,adsb_2024_12_01_00_00_00_3600
SKOPJE FIR,6,5,1.2,adsb_2024_12_01_00_00_00_3600
SWEDEN FIR,4,3,2.0,adsb_2024_12_01_00_00_00_3600
SWITZERLAND FIR,21,8,7.384615384615385,adsb_2024_12_01_00_00_00_3600
TALLINN FIR,5,3,2.2857142857142856,adsb_2024_12_01_00_00_00_3600
TBILISI FIR,50,8,10.461538461538462,adsb_2024_12_01_00_00_00_3600
TEL AVIV FIR,15,3,4.923076923076923,adsb_2024_12_01_00_00_00_3600
TIRANA FIR,15,6,4.153846153846154,adsb_2024_12_01_00_00_00_3600
VILNIUS FIR,5,2,1.5,adsb_2024_12_01_00_00_00_3600
WARSZAWA FIR,39,4,23.153846153846153,adsb_2024_12_01_00_00_00_3600
WIEN FIR,43,27,13.23076923076923,adsb_2024_12_01_00_00_00_3600
YEREVAN FIR,25,5,3.6153846153846154,adsb_2024_12_01_00_00_00_3600
ZAGREB FIR/UIR,29,25,8.0,adsb_2024_12_01_00_00_00_3600
AMSTERDAM FIR,34,12,15.307692307692308,adsb_2024_12_01_01_00_00_3600
ANKARA FIR,109,44,27.153846153846153,adsb_2024_12_01_01_00_00_3600
ATHINAI FIR,64,25,28.307692307692307,adsb_2024_12_01_01_00_00_3600
BARCELONA FIR,14,4,7.538461538461538,adsb_2024_12_01_01_00_00_3600
BEOGRAD FIR,28,22,8.153846153846153,adsb_2024_12_01_01_00_00_3600
BODO OCEANIC FIR,1,0,1.0,adsb_2024_12_01_01_00_00_3600
BORDEAUX FIR,4,4,2.857142857142857,adsb_2024_12_01_01_00_00_3600
BRATISLAVA FIR,24,19,5.461538461538462,adsb_2024_12_01_01_00_00_3600
BREMEN FIR,14,8,4.3076923076923075,adsb_2024_12_01_01_00_00_3600
BREST FIR,9,3,3.230769230769231,adsb_2024_12_01_01_00_00_3600
BRINDISI FIR,7,7,2.3636363636363638,adsb_2024_12_01_01_00_00_3600
BRUSSELS FIR,17,6,4.384615384615385,adsb_2024_12_01_01_00_00_3600
BUCURESTI FIR,61,17,34.30769230769231,adsb_2024_12_01_01_00_00_3600
BUDAPEST FIR,36,27,10.615384615384615,adsb_2024_12_01_01_00_00_3600
CANARIAS FIR,24,9,9.307692307692308,adsb_2024_12_01_01_00_00_3600
CHISINAU FIR,3,0,3.0,adsb_2024_12_01_01_00_00_3600
DNIPROPETROVSK FIR,0,0,,adsb_2024_12_01_01_00_00_3600
FINLAND FIR,3,1,1.3846153846153846,adsb_2024_12_01_01_00_00_3600
FIR PRAHA,29,9,16.46153846153846,adsb_2024_12_01_01_00_00_3600
FIR SOFIA,58,25,24.615384615384617,adsb_2024_12_01_01_00_00_3600
ISTANBUL FIR,63,17,20.153846153846153,adsb_2024_12_01_01_00_00_3600
KOEBENHAVN FIR,22,3,16.076923076923077,adsb_2024_12_01_01_00_00_3600
KYIV FIR,0,0,,adsb_2024_12_01_01_00_00_3600
L'VIV FIR,0,0,,adsb_2024_12_01_01_00_00_3600
LANGEN FIR,39,13,16.153846153846153,adsb_2024_12_01_01_00_00_3600
LISBOA FIR,33,13,19.23076923076923,adsb_2024_12_01_01_00_00_3600
LJUBLJANA FIR,7,7,1.4444444444444444,adsb_2024_12_01_01_00_00_3600
LONDON FIR,77,7,43.07692307692308,adsb_2024_12_01_01_00_00_3600
MADRID FIR,27,10,11.846153846153847,adsb_2024_12_01_01_00_00_3600
MALTA FIR,9,2,4.538461538461538,adsb_2024_12_01_01_00_00_3600
MARSEILLE FIR,13,4,5.230769230769231,adsb_2024_12_01_01_00_00_3600
MILANO FIR,14,4,7.153846153846154,adsb_2024_12_01_01_00_00_3600
MUNICH FIR,35,19,9.23076923076923,adsb_2024_12_01_01_00_00_3600
NICOSIA FIR,34,23,9.0,adsb_2024_12_01_01_00_00_3600
NORWAY FIR,9,0,4.153846153846154,adsb_2024_12_01_01_00_00_3600
ODESA FIR,1,0,1.0,adsb_2024_12_01_01_00_00_3600
PARIS FIR,26,14,13.846153846153847,adsb_2024_12_01_01_00_00_3600
REIMS FIR,7,6,2.375,adsb_2024_12_01_01_00_00_3600
RIGA FIR,5,3,1.7142857142857142,adsb_2024_12_01_01_00_00_3600
ROMA FIR,21,13,7.3076923076923075,adsb_2024_12_01_01_00_00_3600
SANTA MARIA OCEANIC FIR,14,1,4.230769230769231,adsb_2024_12_01_01_00_00_3600
SARAJEVO FIR,9,9,2.090909090909091,adsb_2024_12_01_01_00_00_3600
SCOTTISH FIR,13,2,6.538461538461538,adsb_2024_12_01_01_00_00_3600
SHANNON FIR,21,10,8.307692307692308,adsb_2024_12_01_01_00_00_3600
SHANWICK FIR,22,8,7.615384615384615,adsb_2024_12_01_01_00_00_3600
SIMFEROPOL' FIR,4,1,1.0,adsb_2024_12_01_01_00_00_3600
SKOPJE FIR,3,2,1.0,adsb_2024_12_01_01_00_00_3600
SWEDEN FIR,7,0,3.6666666666666665,adsb_2024_12_01_01_00_00_3600
SWITZERLAND FIR,12,2,6.538461538461538,adsb_2024_12_01_01_00_00_3600
TALLINN FIR,3,0,1.0,adsb_2024_12_01_01_00_00_3600
TBILISI FIR,62,8,15.461538461538462,adsb_2024_12_01_01_00_00_3600
TEL AVIV FIR,17,1,4.846153846153846,adsb_2024_12_01_01_00_00_3600
TIRANA FIR,8,4,2.3076923076923075,adsb_2024_12_01_01_00_00_3600
VILNIUS FIR,9,7,2.076923076923077,adsb_2024_12_01_01_00_00_3600
WARSZAWA FIR,44,13,26.46153846153846,adsb_2024_12_01_01_00_00_3600
WIEN FIR,27,18,10.307692307692308,adsb_2024_12_01_01_00_00_3600
YEREVAN FIR,25,2,4.333333333333333,adsb_2024_12_01_01_00_00_3600
ZAGREB FIR/UIR,17,11,3.5384615384615383,adsb_2024_12_01_01_00_00_3600
AMSTERDAM FIR,33,14,14.0,adsb_2024_12_01_02_00_00_3600
ANKARA FIR,124,57,37.76923076923077,adsb_2024_12_01_02_00_00_3600
ATHINAI FIR,75,35,35.07692307692308,adsb_2024_12_01_02_00_00_3600
BARCELONA FIR,20,6,9.615384615384615,adsb_2024_12_01_02_00_00_3600
BEOGRAD FIR,17,14,4.538461538461538,adsb_2024_12_01_02_00_00_3600
BODO OCEANIC FIR,2,1,1.0,adsb_2024_12_01_02_00_00_3600
BORDEAUX FIR,3,2,1.2,adsb_2024_12_01_02_00_00_3600
BRATISLAVA FIR,17,12,4.076923076923077,adsb_2024_12_01_02_00_00_3600
BREMEN FIR,22,11,8.0,adsb_2024_12_01_02_00_00_3600
BREST FIR,6,3,2.076923076923077,adsb_2024_12_01_02_00_00_3600
BRINDISI FIR,7,5,2.5454545454545454,adsb_2024_12_01_02_00_00_3600
BRUSSELS FIR,16,8,4.0,adsb_2024_12_01_02_00_00_3600
BUCURESTI FIR,82,25,42.07692307692308,adsb_2024_12_01_02_00_00_3600
BUDAPEST FIR,32,20,10.461538461538462,adsb_2024_12_01_02_00_00_3600
CANARIAS FIR,14,8,4.461538461538462,adsb_2024_12_01_02_00_00_3600
CHISINAU FIR,6,2,2.6923076923076925,adsb_2024_12_01_02_00_00_3600
DNIPROPETROVSK FIR,0,0,,adsb_2024_12_01_02_00_00_3600
FINLAND FIR,5,0,2.5454545454545454,adsb_2024_12_01_02_00_00_3600
FIR PRAHA,20,6,13.0,adsb_2024_12_01_02_00_00_3600
FIR SOFIA,110,54,38.23076923076923,adsb_2024_12_01_02_00_00_3600
ISTANBUL FIR,139,40,39.53846153846154,adsb_2024_12_01_02_00_00_3600
KOEBENHAVN FIR,27,6,17.076923076923077,adsb_2024_12_01_02_00_00_3600
KYIV FIR,0,0,,adsb_2024_12_01_02_00_00_3600
L'VIV FIR,2,1,1.0,adsb_2024_12_01_02_00_00_3600
LANGEN FIR,34,10,10.923076923076923,adsb_2024_12_01_02_00_00_3600
LISBOA FIR,27,6,15.461538461538462,adsb_2024_12_01_02_00_00_3600
LJUBLJANA FIR,3,3,1.0,adsb_2024_12_01_02_00_00_3600
LONDON FIR,60,13,33.46153846153846,adsb_2024_12_01_02_00_00_3600
MADRID FIR,31,4,14.615384615384615,adsb_2024_12_01_02_00_00_3600
MALTA FIR,12,9,3.3076923076923075,adsb_2024_12_01_02_00_00_3600
MARSEILLE FIR,20,8,8.0,adsb_2024_12_01_02_00_00_3600
MILANO FIR,13,5,5.6923076923076925,adsb_2024_12_01_02_00_00_3600
MUNICH FIR,30,12,7.384615384615385,adsb_2024_12_01_02_00_00_3600
NICOSIA FIR,26,22,7.153846153846154,adsb_2024_12_01_02_00_00_3600
NORWAY FIR,11,2,5.0,adsb_2024_12_01_02_00_00_3600
ODESA FIR,0,0,,adsb_2024_12_01_02_00_00_3600
PARIS FIR,15,3,9.461538461538462,adsb_2024_12_01_02_00_00_3600
REIMS FIR,6,3,1.5,adsb_2024_12_01_02_00_00_3600
RIGA FIR,7,5,1.6666666666666667,adsb_2024_12_01_02_00_00_3600
ROMA FIR,20,9,8.384615384615385,adsb_2024_12_01_02_00_00_3600
SANTA MARIA OCEANIC FIR,12,5,2.3846153846153846,adsb_2024_12_01_02_00_00_3600
SARAJEVO FIR,8,7,2.0,adsb_2024_12_01_02_00_00_3600
SCOTTISH FIR,20,7,10.307692307692308,adsb_2024_12_01_02_00_00_3600
SHANNON FIR,17,5,6.769230769230769,adsb_2024_12_01_02_00_00_3600
SHANWICK FIR,31,11,9.23076923076923,adsb_2024_12_01_02_00_00_3600
SIMFEROPOL' FIR,0,0,,adsb_2024_12_01_02_00_00_3600
SKOPJE FIR,6,5,1.1111111111111112,adsb_2024_12_01_02_00_00_3600
SWEDEN FIR,16,4,5.615384615384615,adsb_2024_12_01_02_00_00_3600
SWITZERLAND FIR,14,3,5.0,adsb_2024_12_01_02_00_00_3600
TALLINN FIR,12,6,4.076923076923077,adsb_2024_12_01_02_00_00_3600
TBILISI FIR,35,9,7.615384615384615,adsb_2024_12_01_02_00_00_3600
TEL AVIV FIR,14,3,5.538461538461538,adsb_2024_12_01_02_00_00_3600
TIRANA FIR,10,5,3.0,adsb_2024_12_01_02_00_00_3600
VILNIUS FIR,10,8,2.076923076923077,adsb_2024_12_01_02_00_00_3600
WARSZAWA FIR,44,13,26.384615384615383,adsb_2024_12_01_02_00_00_3600
WIEN FIR,20,9,7.0,adsb_2024_12_01_02_00_00_3600
YEREVAN FIR,7,2,1.3636363636363635,adsb_2024_12_01_02_00_00_3600
ZAGREB FIR/UIR,14,7,3.3846153846153846,adsb_2024_12_01_02_00_00_3600
AMSTERDAM FIR,31,3,13.76923076923077,adsb_2024_12_01_03_00_00_3600
ANKARA FIR,115,50,32.0,adsb_2024_12_01_03_00_00_3600
ATHINAI FIR,66,42,30.53846153846154,adsb_2024_12_01_03_00_00_3600
BARCELONA FIR,23,12,10.76923076923077,adsb_2024_12_01_03_00_00_3600
BEOGRAD FIR,46,26,11.923076923076923,adsb_2024_12_01_03_00_00_3600
BODO OCEANIC FIR,0,0,,adsb_2024_12_01_03_00_00_3600
BORDEAUX FIR,13,6,5.3076923076923075,adsb_2024_12_01_03_00_00_3600
BRATISLAVA FIR,26,20,5.3076923076923075,adsb_2024_12_01_03_00_00_3600
BREMEN FIR,22,12,7.076923076923077,adsb_2024_12_01_03_00_00_3600
BREST FIR,16,4,5.461538461538462,adsb_2024_12_01_03_00_00_3600
BRINDISI FIR,13,6,3.923076923076923,adsb_2024_12_01_03_00_00_3600
BRUSSELS FIR,24,5,5.615384615384615,adsb_2024_12_01_03_00_00_3600
BUCURESTI FIR,151,70,68.84615384615384,adsb_2024_12_01_03_00_00_3600
BUDAPEST FIR,84,42,24.307692307692307,adsb_2024_12_01_03_00_00_3600
CANARIAS FIR,10,5,3.1538461538461537,adsb_2024_12_01_03_00_00_3600
CHISINAU FIR,5,0,2.0,adsb_2024_12_01_03_00_00_3600
DNIPROPETROVSK FIR,0,0,,adsb_2024_12_01_03_00_00_3600
FINLAND FIR,13,2,5.923076923076923,adsb_2024_12_01_03_00_00_3600
FIR PRAHA,31,13,15.384615384615385,adsb_2024_12_01_03_00_00_3600
FIR SOFIA,139,86,47.46153846153846,adsb_2024_12_01_03_00_00_3600
ISTANBUL FIR,147,55,45.15384615384615,adsb_2024_12_01_03_00_00_3600
KOEBENHAVN FIR,36,10,19.923076923076923,adsb_2024_12_01_03_00_00_3600
KYIV FIR,0,0,,adsb_2024_12_01_03_00_00_3600
L'VIV FIR,2,2,1.0,adsb_2024_12_01_03_00_00_3600
LANGEN FIR,57,13,20.307692307692307,adsb_2024_12_01_03_00_00_3600
LISBOA FIR,37,11,19.692307692307693,adsb_2024_12_01_03_00_00_3600
LJUBLJANA FIR,10,8,1.0833333333333333,adsb_2024_12_01_03_00_00_3600
LONDON FIR,69,12,36.38461538461539,adsb_2024_12_01_03_00_00_3600
MADRID FIR,39,8,18.923076923076923,adsb_2024_12_01_03_00_00_3600
MALTA FIR,8,2,3.769230769230769,adsb_2024_12_01_03_00_00_3600
MARSEILLE FIR,22,11,7.769230769230769,adsb_2024_12_01_03_00_00_3600
MILANO FIR,24,12,8.0,adsb_2024_12_01_03_00_00_3600
MUNICH FIR,58,21,13.692307692307692,adsb_2024_12_01_03_00_00_3600
NICOSIA FIR,29,13,7.769230769230769,adsb_2024_12_01_03_00_00_3600
NORWAY FIR,16,6,6.6923076923076925,adsb_2024_12_01_03_00_00_3600
ODESA FIR,0,0,,adsb_2024_12_01_03_00_00_3600
PARIS FIR,30,8,14.615384615384615,adsb_2024_12_01_03_00_00_3600
REIMS FIR,7,4,1.9230769230769231,adsb_2024_12_01_03_00_00_3600
RIGA FIR,15,9,2.4166666666666665,adsb_2024_12_01_03_00_00_3600
ROMA FIR,21,8,7.6923076923076925,adsb_2024_12_01_03_00_00_3600
SANTA MARIA OCEANIC FIR,5,5,3.2,adsb_2024_12_01_03_00_00_3600
SARAJEVO FIR,18,12,4.0,adsb_2024_12_01_03_00_00_3600
SCOTTISH FIR,23,13,8.846153846153847,adsb_2024_12_01_03_00_00_3600
SHANNON FIR,26,11,9.23076923076923,adsb_2024_12_01_03_00_00_3600
SHANWICK FIR,69,31,26.076923076923077,adsb_2024_12_01_03_00_00_3600
SIMFEROPOL' FIR,3,2,1.0,adsb_2024_12_01_03_00_00_3600
SKOPJE FIR,13,12,1.8333333333333333,adsb_2024_12_01_03_00_00_3600
SWEDEN FIR,15,9,6.0,adsb_2024_12_01_03_00_00_3600
SWITZERLAND FIR,25,9,6.230769230769231,adsb_2024_12_01_03_00_00_3600
TALLINN FIR,26,12,7.461538461538462,adsb_2024_12_01_03_00_00_3600
TBILISI FIR,30,3,6.538461538461538,adsb_2024_12_01_03_00_00_3600
TEL AVIV FIR,25,10,6.153846153846154,adsb_2024_12_01_03_00_00_3600
TIRANA FIR,14,12,3.1,adsb_2024_12_01_03_00_00_3600
VILNIUS FIR,9,5,2.3636363636363638,adsb_2024_12_01_03_00_00_3600
WARSZAWA FIR,49,14,28.0,adsb_2024_12_01_03_00_00_3600
WIEN FIR,56,29,17.307692307692307,adsb_2024_12_01_03_00_00_3600
YEREVAN FIR,4,3,1.125,adsb_2024_12_01_03_00_00_3600
ZAGREB FIR/UIR,19,14,4.461538461538462,adsb_2024_12_01_03_00_00_3600
AMSTERDAM FIR,50,17,17.076923076923077,adsb_2024_12_01_04_00_00_3600
ANKARA FIR,96,34,28.615384615384617,adsb_2024_12_01_04_00_00_3600
ATHINAI FIR,70,30,28.23076923076923,adsb_2024_12_01_04_00_00_3600
BARCELONA FIR,26,8,10.615384615384615,adsb_2024_12_01_04_00_00_3600
BEOGRAD FIR,58,43,14.384615384615385,adsb_2024_12_01_04_00_00_3600
BODO OCEANIC FIR,0,0,,adsb_2024_12_01_04_00_00_3600
BORDEAUX FIR,25,15,6.6923076923076925,adsb_2024_12_01_04_00_00_3600
BRATISLAVA FIR,45,33,8.153846153846153,adsb_2024_12_01_04_00_00_3600
BREMEN FIR,46,17,9.461538461538462,adsb_2024_12_01_04_00_00_3600
BREST FIR,28,21,7.230769230769231,adsb_2024_12_01_04_00_00_3600
BRINDISI FIR,24,14,6.230769230769231,adsb_2024_12_01_04_00_00_3600
BRUSSELS FIR,44,18,10.0,adsb_2024_12_01_04_00_00_3600
BUCURESTI FIR,150,77,70.38461538461539,adsb_2024_12_01_04_00_00_3600
BUDAPEST FIR,121,78,33.46153846153846,adsb_2024_12_01_04_00_00_3600
CANARIAS FIR,20,10,6.846153846153846,adsb_2024_12_01_04_00_00_3600
CHISINAU FIR,5,0,2.5384615384615383,adsb_2024_12_01_04_00_00_3600
DNIPROPETROVSK FIR,0,0,,adsb_2024_12_01_04_00_00_3600
FINLAND FIR,32,3,10.0,adsb_2024_12_01_04_00_00_3600
FIR PRAHA,53,26,22.076923076923077,adsb_2024_12_01_04_00_00_3600
FIR SOFIA,105,67,40.53846153846154,adsb_2024_12_01_04_00_00_3600
ISTANBUL FIR,147,52,41.53846153846154,adsb_2024_12_01_04_00_00_3600
KOEBENHAVN FIR,42,8,20.615384615384617,adsb_2024_12_01_04_00_00_3600
KYIV FIR,0,0,,adsb_2024_12_01_04_00_00_3600
L'VIV FIR,0,0,,adsb_2024_12_01_04_00_00_3600
LANGEN FIR,128,31,44.92307692307692,adsb_2024_12_01_04_00_00_3600
LISBOA FIR,35,10,19.46153846153846,adsb_2024_12_01_04_00_00_3600
LJUBLJANA FIR,14,13,2.0833333333333335,adsb_2024_12_01_04_00_00_3600
LONDON FIR,101,22,47.07692307692308,adsb_2024_12_01_04_00_00_3600
MADRID FIR,57,8,24.692307692307693,adsb_2024_12_01_04_00_00_3600
MALTA FIR,16,4,5.923076923076923,adsb_2024_12_01_04_00_00_3600
MARSEILLE FIR,33,14,11.846153846153847,adsb_2024_12_01_04_00_00_3600
MILANO FIR,61,17,19.0,adsb_2024_12_01_04_00_00_3600
MUNICH FIR,116,57,26.384615384615383,adsb_2024_12_01_04_00_00_3600
NICOSIA FIR,51,29,15.923076923076923,adsb_2024_12_01_04_00_00_3600
NORWAY FIR,14,2,6.846153846153846,adsb_2024_12_01_04_00_00_3600
ODESA FIR,0,0,,adsb_2024_12_01_04_00_00_3600
PARIS FIR,66,15,26.615384615384617,adsb_2024_12_01_04_00_00_3600
REIMS FIR,25,16,5.583333333333333,adsb_2024_12_01_04_00_00_3600
RIGA FIR,17,14,4.166666666666667,adsb_2024_12_01_04_00_00_3600
ROMA FIR,38,14,14.076923076923077,adsb_2024_12_01_04_00_00_3600
SANTA MARIA OCEANIC FIR,5,5,1.5,adsb_2024_12_01_04_00_00_3600
SARAJEVO FIR,29,23,6.153846153846154,adsb_2024_12_01_04_00_00_3600
SCOTTISH FIR,35,16,12.692307692307692,adsb_2024_12_01_04_00_00_3600
SHANNON FIR,67,26,22.307692307692307,adsb_2024_12_01_04_00_00_3600
SHANWICK FIR,121,71,44.46153846153846,adsb_2024_12_01_04_00_00_3600
SIMFEROPOL' FIR,1,1,1.0,adsb_2024_12_01_04_00_00_3600
SKOPJE FIR,14,13,2.3333333333333335,adsb_2024_12_01_04_00_00_3600
SWEDEN FIR,25,10,9.23076923076923,adsb_2024_12_01_04_00_00_3600
SWITZERLAND FIR,59,10,19.307692307692307,adsb_2024_12_01_04_00_00_3600
TALLINN FIR,23,12,5.076923076923077,adsb_2024_12_01_04_00_00_3600
TBILISI FIR,24,4,5.076923076923077,adsb_2024_12_01_04_00_00_3600
TEL AVIV FIR,39,13,16.615384615384617,adsb_2024_12_01_04_00_00_3600
TIRANA FIR,18,11,5.384615384615385,adsb_2024_12_01_04_00_00_3600
VILNIUS FIR,19,16,5.0,adsb_2024_12_01_04_00_00_3600
WARSZAWA FIR,93,21,46.38461538461539,adsb_2024_12_01_04_00_00_3600
WIEN FIR,104,60,32.69230769230769,adsb_2024_12_01_04_00_00_3600
YEREVAN FIR,4,1,1.5,adsb_2024_12_01_04_00_00_3600
ZAGREB FIR/UIR,34,26,6.846153846153846,adsb_2024_12_01_04_00_00_3600
AMSTERDAM FIR,130,38,36.0,adsb_2024_12_01_05_00_00_3600
ANKARA FIR,118,38,36.84615384615385,adsb_2024_12_01_05_00_00_3600
ATHINAI FIR,112,41,43.76923076923077,adsb_2024_12_01_05_00_00_3600
BARCELONA FIR,97,34,38.61538461538461,adsb_2024_12_01_05_00_00_3600
BEOGRAD FIR,64,39,14.923076923076923,adsb_2024_12_01_05_00_00_3600
BODO OCEANIC FIR,0,0,,adsb_2024_12_01_05_00_00_3600
BORDEAUX FIR,60,22,18.153846153846153,adsb_2024_12_01_05_00_00_3600
BRATISLAVA FIR,49,36,8.923076923076923,adsb_2024_12_01_05_00_00_3600
BREMEN FIR,109,60,32.61538461538461,adsb_2024_12_01_05_00_00_3600
BREST FIR,44,28,12.76923076923077,adsb_2024_12_01_05_00_00_3600
BRINDISI FIR,39,25,11.153846153846153,adsb_2024_12_01_05_00_00_3600
BRUSSELS FIR,97,43,25.846153846153847,adsb_2024_12_01_05_00_00_3600
BUCURESTI FIR,123,46,52.30769230769231,adsb_2024_12_01_05_00_00_3600
BUDAPEST FIR,112,78,35.92307692307692,adsb_2024_12_01_05_00_00_3600
CANARIAS FIR,14,8,4.538461538461538,adsb_2024_12_01_05_00_00_3600
CHISINAU FIR,10,3,3.8461538461538463,adsb_2024_12_01_05_00_00_3600
DNIPROPETROVSK FIR,0,0,,adsb_2024_12_01_05_00_00_3600
FINLAND FIR,53,22,21.692307692307693,adsb_2024_12_01_05_00_00_3600
FIR PRAHA,88,39,32.76923076923077,adsb_2024_12_01_05_00_00_3600
FIR SOFIA,98,52,38.61538461538461,adsb_2024_12_01_05_00_00_3600
ISTANBUL FIR,186,75,57.76923076923077,adsb_2024_12_01_05_00_00_3600
KOEBENHAVN FIR,93,32,36.30769230769231,adsb_2024_12_01_05_00_00_3600
KYIV FIR,0,0,,adsb_2024_12_01_05_00_00_3600
L'VIV FIR,0,0,,adsb_2024_12_01_05_00_00_3600
LANGEN FIR,234,75,76.53846153846153,adsb_2024_12_01_05_00_00_3600
LISBOA FIR,53,7,27.384615384615383,adsb_2024_12_01_05_00_00_3600
LJUBLJANA FIR,26,21,3.3846153846153846,adsb_2024_12_01_05_00_00_3600
LONDON FIR,220,43,94.3076923076923,adsb_2024_12_01_05_00_00_3600
MADRID FIR,116,18,51.23076923076923,adsb_2024_12_01_05_00_00_3600
MALTA FIR,19,12,7.615384615384615,adsb_2024_12_01_05_00_00_3600
MARSEILLE FIR,97,46,32.92307692307692,adsb_2024_12_01_05_00_00_3600
MILANO FIR,135,53,53.92307692307692,adsb_2024_12_01_05_00_00_3600
MUNICH FIR,168,89,40.07692307692308,adsb_2024_12_01_05_00_00_3600
NICOSIA FIR,51,32,17.76923076923077,adsb_2024_12_01_05_00_00_3600
NORWAY FIR,38,12,15.076923076923077,adsb_2024_12_01_05_00_00_3600
ODESA FIR,0,0,,adsb_2024_12_01_05_00_00_3600
PARIS FIR,131,28,54.84615384615385,adsb_2024_12_01_05_00_00_3600
REIMS FIR,44,31,9.461538461538462,adsb_2024_12_01_05_00_00_3600
RIGA FIR,25,20,5.153846153846154,adsb_2024_12_01_05_00_00_3600
ROMA FIR,125,27,56.30769230769231,adsb_2024_12_01_05_00_00_3600
SANTA MARIA OCEANIC FIR,6,4,1.4545454545454546,adsb_2024_12_01_05_00_00_3600
SARAJEVO FIR,29,25,6.153846153846154,adsb_2024_12_01_05_00_00_3600
SCOTTISH FIR,66,35,19.846153846153847,adsb_2024_12_01_05_00_00_3600
SHANNON FIR,98,55,34.69230769230769,adsb_2024_12_01_05_00_00_3600
SHANWICK FIR,125,65,42.15384615384615,adsb_2024_12_01_05_00_00_3600
SIMFEROPOL' FIR,1,0,1.0,adsb_2024_12_01_05_00_00_3600
SKOPJE FIR,10,8,2.3,adsb_2024_12_01_05_00_00_3600
SWEDEN FIR,70,37,28.615384615384617,adsb_2024_12_01_05_00_00_3600
SWITZERLAND FIR,109,32,43.53846153846154,adsb_2024_12_01_05_00_00_3600
TALLINN FIR,30,19,7.461538461538462,adsb_2024_12_01_05_00_00_3600
TBILISI FIR,17,2,4.0,adsb_2024_12_01_05_00_00_3600
TEL AVIV FIR,55,18,18.307692307692307,adsb_2024_12_01_05_00_00_3600
TIRANA FIR,21,15,5.6923076923076925,adsb_2024_12_01_05_00_00_3600
VILNIUS FIR,19,10,4.615384615384615,adsb_2024_12_01_05_00_00_3600
WARSZAWA FIR,143,45,77.07692307692308,adsb_2024_12_01_05_00_00_3600
WIEN FIR,159,72,55.15384615384615,adsb_2024_12_01_05_00_00_3600
YEREVAN FIR,11,3,2.75,adsb_2024_12_01_05_00_00_3600
ZAGREB FIR/UIR,61,39,11.923076923076923,adsb_2024_12_01_05_00_00_3600
AMSTERDAM FIR,242,110,75.46153846153847,adsb_2024_12_01_06_00_00_3600
ANKARA FIR,131,44,45.15384615384615,adsb_2024_12_01_06_00_00_3600
ATHINAI FIR,136,52,56.46153846153846,adsb_2024_12_01_06_00_00_3600
BARCELONA FIR,200,63,80.92307692307692,adsb_2024_12_01_06_00_00_3600
BEOGRAD FIR,93,61,24.0,adsb_2024_12_01_06_00_00_3600
BODO OCEANIC FIR,0,0,,adsb_2024_12_01_06_00_00_3600
BORDEAUX FIR,140,65,54.30769230769231,adsb_2024_12_01_06_00_00_3600
BRATISLAVA FIR,55,39,9.692307692307692,adsb_2024_12_01_06_00_00_3600
BREMEN FIR,150,92,46.0,adsb_2024_12_01_06_00_00_3600
BREST FIR,83,35,29.46153846153846,adsb_2024_12_01_06_00_00_3600
BRINDISI FIR,43,26,11.307692307692308,adsb_2024_12_01_06_00_00_3600
BRUSSELS FIR,196,112,44.30769230769231,adsb_2024_12_01_06_00_00_3600
BUCURESTI FIR,141,52,65.6923076923077,adsb_2024_12_01_06_00_00_3600
BUDAPEST FIR,114,77,32.0,adsb_2024_12_01_06_00_00_3600
CANARIAS FIR,18,7,4.846153846153846,adsb_2024_12_01_06_00_00_3600
CHISINAU FIR,9,2,4.3076923076923075,adsb_2024_12_01_06_00_00_3600
DNIPROPETROVSK FIR,0,0,,adsb_2024_12_01_06_00_00_3600
FINLAND FIR,40,23,14.384615384615385,adsb_2024_12_01_06_00_00_3600
FIR PRAHA,120,63,40.07692307692308,adsb_2024_12_01_06_00_00_3600
FIR SOFIA,115,69,44.69230769230769,adsb_2024_12_01_06_00_00_3600
ISTANBUL FIR,213,85,66.61538461538461,adsb_2024_12_01_06_00_00_3600
KOEBENHAVN FIR,117,47,40.76923076923077,adsb_2024_12_01_06_00_00_3600
KYIV FIR,0,0,,adsb_2024_12_01_06_00_00_3600
L'VIV FIR,0,0,,adsb_2024_12_01_06_00_00_3600
LANGEN FIR,343,144,118.15384615384616,adsb_2024_12_01_06_00_00_3600
LISBOA FIR,113,29,50.76923076923077,adsb_2024_12_01_06_00_00_3600
LJUBLJANA FIR,46,38,5.769230769230769,adsb_2024_12_01_06_00_00_3600
LONDON FIR,473,130,209.3846153846154,adsb_2024_12_01_06_00_00_3600
MADRID FIR,283,93,130.3846153846154,adsb_2024_12_01_06_00_00_3600
