block_pct,tot_flight_pct,cum_heating_pct,region
27.497431213608863,60.426525,15.392150518567725,Barcelona FIR
28.502112113254938,59.59331,15.774798124730859,Barcelona FIR
29.501084598698483,58.604885,17.37459742863479,Barcelona FIR
30.50005708414203,57.763462,19.597751425718315,Barcelona FIR
31.49902956958557,56.94033,22.201397966124972,Barcelona FIR
32.49800205502911,56.011265,25.90952914078514,Barcelona FIR
33.502682954675194,55.021706,27.292226459017556,Barcelona FIR
34.50165544011874,54.111694,28.723691392168245,Barcelona FIR
35.500627925562284,53.183804,30.832174174498586,Barcelona FIR
36.49960041100583,52.393555,31.515327979854533,Barcelona FIR
37.49857289644937,51.621815,33.78849138292731,Barcelona FIR
38.50325379609545,50.93199,36.112639524435956,Barcelona FIR
39.50222628153899,50.282047,36.99616455819366,Barcelona FIR
40.50119876698253,49.54464,39.33904789910145,Barcelona FIR
41.50017125242608,48.79165,42.23582947676752,Barcelona FIR
42.49914373786962,48.071194,44.295177187475765,Barcelona FIR
43.49811622331317,47.38884,45.76374805762246,Barcelona FIR
44.497088708756706,46.70857,47.02747657702332,Barcelona FIR
45.50176960840279,46.08389,48.68445726116211,Barcelona FIR
46.500742093846334,45.418736,48.773542245221016,Barcelona FIR
47.49971457928987,44.819283,50.89825687570324,Barcelona FIR
48.49868706473342,44.135834,51.364793407078764,Barcelona FIR
49.49765955017696,43.54797,51.52895533557573,Barcelona FIR
50.50234044982304,42.8728,52.62346290308383,Barcelona FIR
51.50131293526658,42.372368,54.74836224361583,Barcelona FIR
52.50028542071013,41.798923,54.5868333180063,Barcelona FIR
53.499257906153666,41.146774,55.08744997153058,Barcelona FIR
54.49823039159722,40.573994,59.54808266036835,Barcelona FIR
55.502911291243294,39.954586,60.49166481775419,Barcelona FIR
56.50188377668684,39.29287,62.60666251458654,Barcelona FIR
57.500856262130384,38.63309,64.15471623413856,Barcelona FIR
58.49982874757393,37.895603,65.44304137567354,Barcelona FIR
59.498801233017474,37.05807,66.3633968984106,Barcelona FIR
60.49777371846102,36.208958,65.8866129644457,Barcelona FIR
61.49674620390456,35.25864,67.3057595177208,Barcelona FIR
62.50142710355064,34.16948,68.48333122378496,Barcelona FIR
63.500399588994185,33.22423,70.57488127144381,Barcelona FIR
64.49937207443772,32.038746,73.09789797202976,Barcelona FIR
65.49834455988128,30.852383,74.30963437421619,Barcelona FIR
66.49731704532482,29.571888,75.57027657731125,Barcelona FIR
67.50199794497088,28.283007,77.298867774958,Barcelona FIR
