,time,file,region_id,area_km2,pt in mask,vol_km3,width_km,length_km,thickness_m,std_thickness,mean_FL,mean_lat,mean_lon,mean_forcing,max_forcing,std_forcing
1333693,2024-12-24 07:00:00,20241224T07.nc,323,320.4623,1,97.67691232910155,11.527948,27.79873,304.8,0.0,300.0,65.5,-80.74999,501485760.0,501485760.0,0.0
423689,2024-06-12 17:00:00,20240612T17.nc,107,9160.579,20,11168.578040625014,82.38655,111.19492,1219.2000000000014,340.77675977096834,345.0,53.648594,-61.96214,721029760.0,1211362800.0,154480060.0
716690,2024-09-17 15:00:00,20240917T15.nc,11,3320.6152,5,1012.1235234375,119.45206,27.79873,304.8,0.0,380.0,30.749998,-40.749996,636965300.0,763968260.0,96699780.0
943305,2024-10-21 15:00:00,20241021T15.nc,213,2741.6763,6,2506.988780859376,49.312973,27.79873,914.4000000000004,248.86815786677104,350.0,53.749996,15.708335,860342700.0,1043332200.0,117312220.0
798908,2024-09-28 06:00:00,20240928T06.nc,283,13985.898,41,8525.803687499989,184.08432,111.19492,609.5999999999992,152.39999999999964,295.0,63.802334,29.795357,599598800.0,813281540.0,57676840.0
292208,2024-05-02 12:00:00,20240502T12.nc,35,580.99884,1,177.08844653320313,20.900194,27.79873,304.8,0.0,340.0,41.25,38.249996,515218940.0,515218940.0,0.0
640829,2024-09-05 07:00:00,20240905T07.nc,63,9158.489,18,5583.015051562509,128.13387,166.79239,609.600000000001,152.40000000000057,305.0,48.816143,-52.40611,635005500.0,757164160.0,75519620.0
17080,2024-01-09 03:00:00,20240109T03.nc,18,7231.8994,11,2204.28294140625,141.9024,83.396194,304.8,0.0,360.0,31.7042,0.13599074,585029000.0,677697300.0,53715590.0
620363,2024-08-29 14:00:00,20240829T14.nc,43,583.21655,1,177.7644052734375,20.97997,27.79873,304.8,0.0,350.0,41.0,-0.99999994,536256480.0,536256480.0,0.0
1181723,2024-11-29 15:00:00,20241129T15.nc,29,634.94366,1,193.5308289550781,22.840742,27.79873,304.8,0.0,380.0,34.75,-65.749985,1631611900.0,1631611900.0,0.0
1194758,2024-12-01 05:00:00,20241201T05.nc,143,5692.865,10,1735.1853234375,122.87497,83.396194,304.8,0.0,290.0,42.549442,26.499899,546458400.0,611889660.0,34728236.0
743629,2024-09-21 15:00:00,20240921T15.nc,119,585.4231,1,178.4369595703125,21.059347,27.79873,304.8,0.0,350.0,40.75,3.0000002,1705276800.0,1705276800.0,0.0
466247,2024-06-29 18:00:00,20240629T18.nc,72,1046.632,2,319.01342080078126,18.825329,55.59746,304.8,0.0,340.0,47.374702,-2.5,523074140.0,534865900.0,11791744.0
932612,2024-10-20 02:00:00,20241020T02.nc,161,456.94604,1,139.27715449218752,16.43766,27.79873,304.8,0.0,300.0,53.75,-80.74999,502497820.0,502497820.0,0.0
1293131,2024-12-17 18:00:00,20241217T18.nc,270,1262.6414,3,384.8530857421875,45.420834,27.79873,304.8,0.0,300.0,56.999996,11.75,545207360.0,559822140.0,12107960.0
1185722,2024-11-30 02:00:00,20241130T02.nc,91,600.5547,1,183.04906875,21.603672,27.79873,304.8,0.0,290.0,39.0,22.500002,613887550.0,613887550.0,0.0
965947,2024-10-25 21:00:00,20241025T21.nc,52,1314539.9,2748,2804702.2773000016,1140.1638,1723.5215,2133.6000000000013,609.6000000000004,360.0,51.578724,-57.764923,861567940.0,2469261800.0,353557540.0
326888,2024-05-12 13:00:00,20240512T13.nc,155,4287.6455,10,1306.87435078125,61.697376,83.396194,304.8,0.0,370.0,56.29908,8.874999,638721340.0,824964800.0,91569420.0
1187264,2024-11-30 06:00:00,20241130T06.nc,7,649.92926,1,198.09843852539063,23.37982,27.79873,304.8,0.0,330.0,32.75,-52.999996,704647200.0,704647200.0,0.0
530649,2024-07-25 04:00:00,20240725T04.nc,86,6992.72,18,2131.381121484375,69.88359,166.79239,304.8,0.0,360.0,59.81574,35.540077,544723600.0,586906430.0,24695558.0
928925,2024-10-19 12:00:00,20241019T12.nc,55,604.7757,1,184.3356320800781,21.755514,27.79873,304.8,0.0,360.0,38.5,15.749999,514098370.0,514098370.0,0.0
19232,2024-01-10 07:00:00,20240110T07.nc,101,314.31363,1,95.80279416503907,11.306762,27.79873,304.8,0.0,360.0,66.0,-20.499998,664875260.0,664875260.0,0.0
1336856,2024-12-24 18:00:00,20241224T18.nc,90,600.5547,1,183.04906875,21.603672,27.79873,304.8,0.0,340.0,39.0,34.999996,639689340.0,639689340.0,0.0
561864,2024-08-05 18:00:00,20240805T18.nc,72,28402.883,74,17314.397362499978,262.50107,277.98734,609.5999999999992,152.39999999999964,295.0,60.198574,-70.69273,706435260.0,1232791000.0,190002880.0
644773,2024-09-06 14:00:00,20240906T14.nc,35,11159.625,20,6802.907400000012,80.291336,138.99367,609.600000000001,152.40000000000057,355.0,43.77375,-24.099361,585033860.0,698985500.0,55606664.0
996503,2024-10-31 23:00:00,20241031T23.nc,218,2965.9302,7,1808.031035156248,60.967438,27.79873,609.5999999999992,152.39999999999964,365.0,56.749996,-19.642857,750933400.0,935161540.0,121542296.0
435995,2024-06-17 04:00:00,20240617T04.nc,35,565.1678,1,172.26314106445315,20.330706,27.79873,304.8,0.0,360.0,43.0,-7.5,659268300.0,659268300.0,0.0
567592,2024-08-08 01:00:00,20240808T01.nc,40,205329.5,445,187753.2948000001,564.4409,305.78607,914.4000000000004,248.86815786677104,290.0,53.330887,-62.03176,899769700.0,1527641300.0,263418540.0
509185,2024-07-17 00:00:00,20240717T00.nc,108,292.6081,1,89.18694682617188,10.525952,27.79873,304.8,0.0,340.0,67.75,-36.999996,512820030.0,512820030.0,0.0
425831,2024-06-13 16:00:00,20240613T16.nc,118,1816.89,4,553.7880764648438,65.35874,27.79873,304.8,0.0,350.0,54.0,1.6249999,532498560.0,554077630.0,21053876.0
858929,2024-10-08 05:00:00,20241008T05.nc,164,432.1272,1,131.71236972656249,15.544854,27.79873,304.8,0.0,280.0,56.0,-86.24999,1028070340.0,1028070340.0,0.0
374545,2024-05-27 17:00:00,20240527T17.nc,113,1176.6305,3,358.6369743164062,42.32677,27.79873,304.8,0.0,290.0,59.5,4.9999995,536831500.0,583541400.0,33608040.0
1080858,2024-11-14 17:00:00,20241114T17.nc,69,1722.8389,3,525.1212867187501,61.975452,27.79873,304.8,0.0,300.0,42.0,-11.0,793226200.0,912219500.0,84171390.0
611144,2024-08-26 15:00:00,20240826T15.nc,71,473.10278,1,144.2017283203125,17.018862,27.79873,304.8,0.0,340.0,52.25,-15.25,529792000.0,529792000.0,0.0
1273316,2024-12-14 16:00:00,20241214T16.nc,109,531.9394,1,162.1351267089844,19.135384,27.79873,304.8,0.0,330.0,46.5,-47.0,505872220.0,505872220.0,0.0
1228900,2024-12-06 22:00:00,20241206T22.nc,24,658.8943,1,200.83097871093756,23.702314,27.79873,304.8,0.0,330.0,31.5,26.999998,503333980.0,503333980.0,0.0
773820,2024-09-25 16:00:00,20240925T16.nc,220,470.43225,1,143.38775009765624,16.922796,27.79873,304.8,0.0,340.0,52.5,-66.49999,519471600.0,519471600.0,0.0
911549,2024-10-16 18:00:00,20241016T18.nc,83,1029.146,2,313.683699609375,37.02133,27.79873,304.8,0.0,340.0,48.25,12.874998,632631200.0,743035900.0,110404700.0
1143898,2024-11-24 02:00:00,20241124T02.nc,299,70112.94,166,128222.5401,364.7052,194.59114,1828.8,520.5450989107475,315.0,56.862823,10.21565,720365400.0,1141737200.0,162872620.0
173250,2024-03-13 10:00:00,20240313T10.nc,36,2350.474,4,716.424512109375,84.55328,27.79873,304.8,0.0,290.0,40.5,-78.62499,528843000.0,552455940.0,19883052.0
625161,2024-08-31 10:00:00,20240831T10.nc,21,585.4231,1,178.4369595703125,21.059347,27.79873,304.8,0.0,410.0,40.75,-20.999998,534534460.0,534534460.0,0.0
337333,2024-05-17 00:00:00,20240517T00.nc,28,1281.3099,2,390.5432686523438,46.09239,27.79873,304.8,0.0,330.0,34.0,14.625,526380350.0,527930270.0,1549936.0
1073799,2024-11-13 18:00:00,20241113T18.nc,316,766.9219,2,233.7577875,27.588379,27.79873,304.8,0.0,370.0,60.25,36.874992,689100500.0,730365950.0,41265470.0
1328124,2024-12-23 10:00:00,20241223T10.nc,262,395.1117,1,120.43004443359376,14.213301,27.79873,304.8,0.0,350.0,59.25,-23.75,512776450.0,512776450.0,0.0
185198,2024-03-18 18:00:00,20240318T18.nc,44,606.86896,1,184.97365825195317,21.830814,27.79873,304.8,0.0,290.0,38.25,-7.2499986,576551400.0,576551400.0,0.0
1367205,2024-12-29 03:00:00,20241229T03.nc,106,611.02075,1,186.2391251953125,21.980165,27.79873,304.8,0.0,350.0,37.75,-89.24999,566888700.0,566888700.0,0.0
195002,2024-03-22 23:00:00,20240322T23.nc,71,9007.98,18,5491.264893750009,162.02673,111.19492,609.600000000001,152.40000000000057,335.0,49.637722,-29.303354,556700350.0,634850400.0,35576560.0
1043417,2024-11-09 05:00:00,20241109T05.nc,218,386.3847,1,117.77005795898438,13.899365,27.79873,304.8,0.0,280.0,60.0,-40.499996,813531400.0,813531400.0,0.0
25128,2024-01-12 13:00:00,20240112T13.nc,101,1300.2279,4,396.3094655273437,23.38703,55.59746,304.8,0.0,410.0,65.12442,6.1249995,520514700.0,527434180.0,6021201.5
819882,2024-10-01 18:00:00,20241001T18.nc,91,1097.6193,2,334.55435126953125,39.48451,27.79873,304.8,0.0,360.0,44.75,-7.624999,537099970.0,561871700.0,24771712.0
490996,2024-07-09 17:00:00,20240709T17.nc,96,486.31958,1,148.2302080078125,17.494308,27.79873,304.8,0.0,340.0,51.0,-52.499996,608013600.0,608013600.0,0.0
795553,2024-09-28 01:00:00,20240928T01.nc,44,6051.9204,10,3689.250682031256,130.62451,83.396194,609.600000000001,152.40000000000057,355.0,38.449516,8.149202,556622700.0,641301400.0,50917052.0
382914,2024-05-30 07:00:00,20240530T07.nc,24,15473.603,27,4716.35405390625,164.93636,166.79239,304.8,0.0,390.0,42.127483,10.076087,676152900.0,838197760.0,90885740.0
1122776,2024-11-20 19:00:00,20241120T19.nc,62,1170.8462,2,713.7478382812491,21.059347,27.79873,609.5999999999992,152.39999999999964,365.0,40.75,16.749998,1019187840.0,1166033800.0,146845950.0
20998,2024-01-10 22:00:00,20240110T22.nc,112,836.09705,2,254.84237958984377,30.076807,27.79873,304.8,0.0,310.0,57.25,-62.624996,509635870.0,509666620.0,30752.0
90140,2024-02-09 06:00:00,20240209T06.nc,48,37236.695,59,22699.48946249997,363.27002,166.79239,609.5999999999992,152.39999999999964,395.0,35.24009,-19.702816,624156500.0,828911550.0,88433130.0
1097381,2024-11-17 04:00:00,20241117T04.nc,237,459.66086,1,140.1046295654297,16.535318,27.79873,304.8,0.0,290.0,53.5,15.999999,507518720.0,507518720.0,0.0
1320912,2024-12-22 00:00:00,20241222T00.nc,141,506.9824,1,154.52823288574217,18.23761,27.79873,304.8,0.0,290.0,49.0,13.999999,628620900.0,628620900.0,0.0
835650,2024-10-04 12:00:00,20241004T12.nc,169,359.81268,1,109.67090581054688,12.943493,27.79873,304.8,0.0,310.0,62.25,-61.999992,503955460.0,503955460.0,0.0
31968,2024-01-15 10:00:00,20240115T10.nc,91,541.6413,1,165.0922671386719,19.48439,27.79873,304.8,0.0,330.0,45.5,22.25,526799500.0,526799500.0,0.0
1067432,2024-11-12 16:00:00,20241112T16.nc,137,551.17816,1,167.99910366210938,19.827457,27.79873,304.8,0.0,380.0,44.5,-27.749998,735619840.0,735619840.0,0.0
377807,2024-05-28 16:00:00,20240528T16.nc,65,1722.8389,3,1050.242573437502,41.31697,27.79873,609.600000000001,152.40000000000057,335.0,42.0,9.416665,544366400.0,579264400.0,32633544.0
1246316,2024-12-09 13:00:00,20241209T13.nc,15,4624.549,7,1409.5624828125,166.35826,27.79873,304.8,0.0,340.0,31.249994,3.9999998,1235153900.0,2030929900.0,622786600.0
916807,2024-10-17 19:00:00,20241017T19.nc,18,642.5343,1,195.84445517578123,23.1138,27.79873,304.8,0.0,380.0,33.75,-41.249996,1247684700.0,1247684700.0,0.0
1184118,2024-11-29 22:00:00,20241129T22.nc,147,576.5304,1,175.72646455078126,20.739449,27.79873,304.8,0.0,290.0,41.75,26.0,536099420.0,536099420.0,0.0
880360,2024-10-11 12:00:00,20241011T12.nc,227,458.31665,2,139.6949150390625,16.486961,27.79873,304.8,0.0,340.0,72.75,-68.87499,509464830.0,511547680.0,2082848.0
356663,2024-05-22 23:00:00,20240522T23.nc,51,8636.702,15,5264.933629687509,124.27545,55.59746,609.600000000001,152.40000000000057,285.0,41.83312,20.333052,625571140.0,887244700.0,102777770.0
1382606,2024-12-31 10:00:00,20241231T10.nc,366,1254.1455,3,764.5271015625012,30.076807,27.79873,609.600000000001,152.40000000000057,305.0,57.25,2.8333335,545020160.0,553343040.0,10054930.0
606409,2024-08-24 20:00:00,20240824T20.nc,51,465.06424,1,141.75158020019532,16.729694,27.79873,304.8,0.0,370.0,53.0,-60.749992,565514500.0,565514500.0,0.0
571099,2024-08-09 09:00:00,20240809T09.nc,20,583.21655,1,177.7644052734375,20.97997,27.79873,304.8,0.0,350.0,41.0,-45.0,523170620.0,523170620.0,0.0
331123,2024-05-14 08:00:00,20240514T08.nc,95,5397.163,15,4935.165925781252,64.71986,83.396194,914.4000000000004,248.86815786677104,330.0,62.24889,7.6825023,672343740.0,810336000.0,84150260.0
1218133,2024-12-05 01:00:00,20241205T01.nc,287,731.53406,2,222.9715807617188,26.315376,27.79873,304.8,0.0,300.0,61.749996,-18.124996,536490240.0,539315400.0,2825152.0
833782,2024-10-04 09:00:00,20241004T09.nc,33,1104.7145,2,336.71697275390625,19.87001,55.59746,304.8,0.0,340.0,44.374733,18.499996,705585400.0,738728100.0,33142688.0
679030,2024-09-12 14:00:00,20240912T14.nc,200,5893.2705,12,3592.5377015625063,123.66761,111.19492,609.600000000001,152.40000000000057,335.0,50.541035,29.812223,636374400.0,1250998800.0,217336430.0
444734,2024-06-20 15:00:00,20240620T15.nc,55,2681.6233,5,1634.7175582031227,57.879677,55.59746,609.5999999999992,152.39999999999964,395.0,46.04982,-44.950176,629735230.0,800672450.0,98325200.0
729867,2024-09-19 21:00:00,20240919T21.nc,143,1066.3196,2,325.0142080078125,19.179434,55.59746,304.8,0.0,330.0,46.37471,32.500004,690017500.0,746125200.0,56107710.0
365626,2024-05-25 06:00:00,20240525T06.nc,48,3505.919,6,1068.60409453125,84.07914,55.59746,304.8,0.0,390.0,40.87476,-16.624763,799665100.0,1132808300.0,251328430.0
531001,2024-07-25 06:00:00,20240725T06.nc,93,341.7872,1,104.17673884277345,12.295065,27.79873,304.8,0.0,300.0,63.75,-66.74999,1140165800.0,1140165800.0,0.0
1178736,2024-11-29 05:00:00,20241129T05.nc,201,1513.2983,3,1383.7600019531255,18.145893,27.79873,914.4000000000004,248.86815786677104,310.0,49.25,30.750002,875845900.0,914359040.0,31228850.0
805254,2024-09-29 20:00:00,20240929T20.nc,47,553.5363,1,168.7178690917969,19.912285,27.79873,304.8,0.0,340.0,44.25,-45.999996,2060380300.0,2060380300.0,0.0
527936,2024-07-24 07:00:00,20240724T07.nc,63,107574.74,212,131155.12567499996,620.8836,389.18228,1219.1999999999996,340.7767597709678,325.0,48.93532,-79.30327,669652300.0,1117121500.0,135916510.0
1174797,2024-11-28 17:00:00,20241128T17.nc,79,137960.34,244,168201.2511000002,549.4693,528.1759,1219.2000000000014,340.77675977096834,345.0,42.93949,-69.83608,780564900.0,1291131300.0,192170480.0
72841,2024-02-02 12:00:00,20240202T12.nc,55,567.462,1,172.96241000976562,20.413235,27.79873,304.8,0.0,330.0,42.75,-49.999996,541974900.0,541974900.0,0.0
749272,2024-09-22 11:00:00,20240922T11.nc,79,4248.0596,7,3884.425671093751,43.66193,83.396194,914.4000000000004,248.86815786677104,370.0,38.249504,-88.928566,557155140.0,618841700.0,35246310.0
410250,2024-06-08 00:00:00,20240608T00.nc,116,1003.16595,4,305.7649829589844,27.065947,55.59746,304.8,0.0,290.0,71.0619,-24.75,562581000.0,606170700.0,39103420.0
1130911,2024-11-22 01:00:00,20241122T01.nc,173,1068.7603,2,325.758125390625,38.44637,27.79873,304.8,0.0,320.0,46.25,16.125,619279600.0,653721700.0,34442110.0
632786,2024-09-02 14:00:00,20240902T14.nc,104,272847.38,647,332655.5195999999,533.45465,1111.9493,1219.1999999999996,340.77675977096794,355.0,56.75073,-3.2989612,798115700.0,1603230200.0,251190240.0
950139,2024-10-22 15:00:00,20241022T15.nc,44,2601.535,4,792.9478412109374,70.18873,55.59746,304.8,0.0,350.0,32.687366,0.99999994,923143200.0,1250629000.0,250408910.0
241267,2024-04-11 14:00:00,20240411T14.nc,36,4663.7563,9,1421.512934765625,93.205574,55.59746,304.8,0.0,390.0,47.888596,23.0557,636954900.0,763050900.0,79918410.0
485156,2024-07-07 23:00:00,20240707T23.nc,28,1192.5758,2,363.4971055664063,42.90037,27.79873,304.8,0.0,390.0,39.5,-68.625,738137860.0,906576500.0,168438660.0
168148,2024-03-11 13:00:00,20240311T13.nc,83,1063.8788,2,324.2702534179688,38.270767,27.79873,304.8,0.0,330.0,46.5,-56.124996,808138500.0,1025449860.0,217311400.0
192090,2024-03-21 20:00:00,20240321T20.nc,33,14287.344,23,4354.782375,178.77188,138.99367,304.8,0.0,350.0,36.49902,-36.816338,729830400.0,1491742500.0,309300600.0
1167678,2024-11-27 12:00:00,20241127T12.nc,222,459.66086,1,140.1046295654297,16.535318,27.79873,304.8,0.0,290.0,53.5,33.999996,564775940.0,564775940.0,0.0
753716,2024-09-22 19:00:00,20240922T19.nc,400,1094.1528,5,333.497783203125,23.618904,83.396194,304.8,0.0,300.0,73.54793,-28.948376,562814850.0,665566100.0,57560740.0
839005,2024-10-05 02:00:00,20241005T02.nc,168,11634.326,26,7092.285234375012,96.58969,166.79239,609.600000000001,152.40000000000057,335.0,54.61264,-5.3367844,1005760900.0,1610651000.0,261059540.0
474772,2024-07-03 05:00:00,20240703T05.nc,40,536.8108,1,163.61992910156252,19.310623,27.79873,304.8,0.0,410.0,46.0,0.74999994,540339100.0,540339100.0,0.0
560159,2024-08-05 02:00:00,20240805T02.nc,21,48015.96,84,43905.794681250016,329.0367,250.1886,914.4000000000004,248.86815786677104,360.0,42.28779,-22.634186,1044262200.0,1659568600.0,300700640.0
991720,2024-10-31 02:00:00,20241031T02.nc,80,534.3801,1,162.8790626953125,19.223185,27.79873,304.8,0.0,350.0,46.25,-37.499996,530304220.0,530304220.0,0.0
785550,2024-09-26 19:00:00,20240926T19.nc,294,420.88043,1,128.28435571289063,15.140272,27.79873,304.8,0.0,340.0,57.000004,-45.0,612028740.0,612028740.0,0.0
664675,2024-09-10 21:00:00,20240910T21.nc,324,484.00696,2,147.52532080078126,17.411118,27.79873,304.8,0.0,290.0,71.75,-61.125,612597500.0,696057860.0,83460370.0
82301,2024-02-06 15:00:00,20240206T15.nc,136,440.47607,1,134.257107421875,15.845186,27.79873,304.8,0.0,360.0,55.25,-68.25,508783460.0,508783460.0,0.0
340371,2024-05-17 22:00:00,20240517T22.nc,19,2807094.5,4681,7700421.6324,1712.1252,1723.5215,2743.2,786.9902159493472,350.0,38.77413,-53.420036,1232022100.0,3902850800.0,567320770.0
492018,2024-07-10 04:00:00,20240710T04.nc,49,448.7495,1,136.778851171875,16.142807,27.79873,304.8,0.0,300.0,54.5,-4.2499995,507455200.0,507455200.0,0.0
783846,2024-09-26 21:00:00,20240926T21.nc,116,1092.8611,2,333.1040583984376,39.313343,27.79873,304.8,0.0,350.0,45.0,-41.874996,585904830.0,603556400.0,17651584.0
1298110,2024-12-18 12:00:00,20241218T12.nc,108,1107.0726,2,337.4357381835938,39.82457,27.79873,304.8,0.0,350.0,44.25,-76.875,739595650.0,850523600.0,110927900.0
554725,2024-08-02 19:00:00,20240802T19.nc,86,403.77097,1,123.0693903076172,14.524799,27.79873,304.8,0.0,300.0,58.5,37.25,533592030.0,533592030.0,0.0
983115,2024-10-29 08:00:00,20241029T08.nc,115,423.70428,1,129.1450659667969,15.241857,27.79873,304.8,0.0,330.0,56.75,-27.5,648320640.0,648320640.0,0.0
1028317,2024-11-06 20:00:00,20241106T20.nc,101,153063.98,285,139961.70731250005,444.4869,389.18228,914.4000000000004,248.86815786677104,340.0,45.957302,-57.07006,809685570.0,1414002800.0,208885820.0
245702,2024-04-13 09:00:00,20240413T09.nc,28,826853.4,1775,2016199.2696000005,1194.9606,1084.1505,2438.4000000000005,698.3845359112703,355.0,52.739574,-61.067856,828217200.0,1933039200.0,221085400.0
1303006,2024-12-19 02:00:00,20241219T02.nc,315,816.14746,2,248.76174609375,14.679796,55.59746,304.8,0.0,360.0,58.124565,29.499998,571246800.0,597173440.0,25926656.0
12309,2024-01-06 23:00:00,20240106T23.nc,96,4995.589,10,1522.65548671875,71.88405,83.396194,304.8,0.0,290.0,49.724113,-14.624805,693184300.0,852944100.0,114531680.0
18059,2024-01-09 18:00:00,20240109T18.nc,96,1551.3718,4,472.8581326171875,27.90411,55.59746,304.8,0.0,310.0,59.874527,-23.375002,572312600.0,603673800.0,41469920.0
201311,2024-03-26 05:00:00,20240326T05.nc,68,536.8108,1,163.61992910156252,19.310623,27.79873,304.8,0.0,400.0,46.0,-66.49999,500080960.0,500080960.0,0.0
980587,2024-10-28 16:00:00,20241028T16.nc,61,608.9507,1,185.608168359375,21.9057,27.79873,304.8,0.0,330.0,38.0,-59.249996,775516300.0,775516300.0,0.0
938165,2024-10-20 15:00:00,20241020T15.nc,298,338.75986,1,103.25400446777344,12.186163,27.79873,304.8,0.0,290.0,64.0,-14.749999,527759900.0,527759900.0,0.0
343822,2024-05-18 22:00:00,20240518T22.nc,79,30876.193,55,18822.127471874974,262.53705,138.99367,609.5999999999992,152.39999999999964,325.0,43.408092,29.28342,693039940.0,1172826900.0,184238260.0
830261,2024-10-03 21:00:00,20241003T21.nc,116,11942.52,28,7280.159906250012,276.18085,83.396194,609.600000000001,152.40000000000057,335.0,56.499428,-50.201523,1528000900.0,2032865000.0,515685570.0
940203,2024-10-21 06:00:00,20241021T06.nc,153,677.5197,2,206.50800893554688,24.372326,27.79873,304.8,0.0,350.0,64.0,23.874998,747150800.0,749717900.0,2567104.0
1077553,2024-11-14 07:00:00,20241114T07.nc,153,467.75272,1,142.5710278564453,16.826406,27.79873,304.8,0.0,310.0,52.75,23.75,533955620.0,533955620.0,0.0
529152,2024-07-24 21:00:00,20240724T21.nc,19,3216.4058,5,1960.7209523437527,69.42231,55.59746,609.600000000001,152.40000000000057,375.0,33.649826,-71.75014,629295500.0,735882600.0,98767940.0
1074403,2024-11-13 19:00:00,20241113T19.nc,324,784.42035,2,239.09132241210935,28.217848,27.79873,304.8,0.0,290.0,59.5,-86.12499,552403100.0,602563460.0,50160384.0
156275,2024-03-06 12:00:00,20240306T12.nc,15,5731.6753,9,3494.029258593745,45.81978,111.19492,609.5999999999992,152.39999999999964,345.0,34.499172,-83.38897,599371500.0,695612200.0,47050650.0
