date,fir_code,fir_name,big_hit_count
2019-07-09,EISN,Shannon FIR,8
2019-07-09,EKDK,Copenhagen FIR,2
2019-07-09,ENOB,Bodo Oceanic FIR,0
2019-07-09,ENOR,Polaris FIR,0
2019-07-09,EPWW,Warszawa FIR,1
2019-07-09,ESAA,Sweden FIR,0
2019-07-09,EVRR,Riga FIR,0
2019-07-09,EYVL,Vilnius FIR,0
2019-07-09,GCCC,Canarias FIR,1
2019-07-09,GMMM,Casablanca FIR,0
2019-07-09,LAAA,Tirana FIR,1
2019-07-09,LBSR,Sofia FIR,1
2019-07-09,LDZO,Zagreb FIR,2
2019-07-09,LECB,Barcelona FIR,10
2019-07-09,LECM,Madrid FIR,14
2019-07-09,LFBB,Bordeaux FIR,0
2019-07-09,LFEE,Reims FIR,2
2019-07-09,LFFF,Paris FIR,28
2019-07-09,LFMM,Marseille FIR,1
2019-07-09,LFRR,Brest FIR,0
2019-07-09,LGGG,Athinai FIR,9
2019-07-09,LHCC,Budapest FIR,4
2019-07-09,LIBB,Brindisi FIR,0
2019-07-09,LIMM,Milano FIR,7
2019-07-09,LIRR,Roma FIR,5
2019-07-09,LJLA,Ljubljana FIR,0
2019-07-09,LKAA,Praha FIR,9
2019-07-09,LMMM,Malta FIR,1
2019-07-09,LOVV,Wien FIR,4
2019-07-09,LPPC,Lisboa FIR,2
2019-07-09,LPPO,Santa Maria FIR,0
2019-07-09,LQSB,Sarajevo FIR,0
2019-07-09,LRBB,Bucarest FIR,9
2019-07-09,LSAS,Switzerland FIR,2
2019-07-09,LUUU,Chisinau FIR,1
2019-07-09,LWSS,Skopje FIR,0
2019-07-09,LYBA,Beograd FIR,1
2019-07-09,LZBB,Bratislava  FIR,0
2019-07-09,UKBV,Kiev FIR,0
2019-07-09,UKDV,Dnipro FIR,0
2019-07-09,UKLV,Lvov FIR,0
2019-07-09,UKOV,Odessa FIR,0
2019-07-09,ULLL,Sankt-Peterburg FIR,0
2019-07-09,UMKK,Kaliningrad FIR,0
2019-07-09,UMMV,Minsk FIR,0
2019-07-09,UNKL,Krasnoyarsk FIR,0
2019-07-09,UNNT,Novosibirsk FIR,1
2019-07-09,URRV,Rostov-Na-Donu FIR,0
2019-07-09,USSV,Yekaterinburg FIR,0
2019-07-09,UUWV,Moscow FIR,0
2019-07-09,UWWW,Samara FIR,0
2019-07-10,BIRD,Reykjavik FIR,1
2019-07-10,EBBU,Brussels FIR,7
2019-07-10,EDGG,Langen FIR,27
2019-07-10,EDMM,Munchen FIR,9
2019-07-10,EDWW,Bremen FIR,1
2019-07-10,EETT,Tallinn FIR,1
2019-07-10,EFIN,Helsinki FIR,4
2019-07-10,EGPX,Scottish FIR,6
2019-07-10,EGTT,London FIR,56
2019-07-10,EHAA,Amsterdam FIR,21
2019-07-10,EISN,Shannon FIR,18
2019-07-10,EKDK,Copenhagen FIR,7
2019-07-10,ENOB,Bodo Oceanic FIR,0
2019-07-10,ENOR,Polaris FIR,6
2019-07-10,EPWW,Warszawa FIR,0
2019-07-10,ESAA,Sweden FIR,4
2019-07-10,EVRR,Riga FIR,0
2019-07-10,EYVL,Vilnius FIR,0
2019-07-10,GCCC,Canarias FIR,21
2019-07-10,GMMM,Casablanca FIR,0
2019-07-10,LAAA,Tirana FIR,0
2019-07-10,LBSR,Sofia FIR,1
2019-07-10,LDZO,Zagreb FIR,2
2019-07-10,LECB,Barcelona FIR,41
2019-07-10,LECM,Madrid FIR,21
2019-07-10,LFBB,Bordeaux FIR,1
2019-07-10,LFEE,Reims FIR,6
2019-07-10,LFFF,Paris FIR,23
2019-07-10,LFMM,Marseille FIR,4
2019-07-10,LFRR,Brest FIR,2
2019-07-10,LGGG,Athinai FIR,7
2019-07-10,LHCC,Budapest FIR,1
2019-07-10,LIBB,Brindisi FIR,1
2019-07-10,LIMM,Milano FIR,9
2019-07-10,LIRR,Roma FIR,7
2019-07-10,LJLA,Ljubljana FIR,0
2019-07-10,LKAA,Praha FIR,0
2019-07-10,LMMM,Malta FIR,0
2019-07-10,LOVV,Wien FIR,4
2019-07-10,LPPC,Lisboa FIR,19
2019-07-10,LPPO,Santa Maria FIR,0
2019-07-10,LQSB,Sarajevo FIR,0
2019-07-10,LRBB,Bucarest FIR,2
2019-07-10,LSAS,Switzerland FIR,6
2019-07-10,LUUU,Chisinau FIR,0
2019-07-10,LWSS,Skopje FIR,0
2019-07-10,LYBA,Beograd FIR,0
2019-07-10,LZBB,Bratislava  FIR,0
2019-07-10,UKBV,Kiev FIR,0
2019-07-10,UKDV,Dnipro FIR,0
2019-07-10,UKLV,Lvov FIR,0
2019-07-10,UKOV,Odessa FIR,0
2019-07-10,ULLL,Sankt-Peterburg FIR,0
2019-07-10,UMKK,Kaliningrad FIR,0
2019-07-10,UMMV,Minsk FIR,0
2019-07-10,UNNT,Novosibirsk FIR,0
2019-07-10,URRV,Rostov-Na-Donu FIR,0
2019-07-10,USSV,Yekaterinburg FIR,2
2019-07-10,USTV,Tyumen FIR,0
2019-07-10,UUWV,Moscow FIR,5
2019-07-10,UWWW,Samara FIR,1
2019-07-11,BIRD,Reykjavik FIR,2
2019-07-11,EBBU,Brussels FIR,6
2019-07-11,EDGG,Langen FIR,24
2019-07-11,EDMM,Munchen FIR,9
2019-07-11,EDWW,Bremen FIR,2
2019-07-11,EETT,Tallinn FIR,0
2019-07-11,EFIN,Helsinki FIR,4
2019-07-11,EGPX,Scottish FIR,0
2019-07-11,EGTT,London FIR,52
2019-07-11,EHAA,Amsterdam FIR,15
2019-07-11,EISN,Shannon FIR,2
2019-07-11,EKDK,Copenhagen FIR,0
2019-07-11,ENOR,Polaris FIR,5
2019-07-11,EPWW,Warszawa FIR,2
2019-07-11,ESAA,Sweden FIR,2
2019-07-11,EVRR,Riga FIR,0
2019-07-11,EYVL,Vilnius FIR,0
2019-07-11,GCCC,Canarias FIR,0
2019-07-11,GMMM,Casablanca FIR,0
2019-07-11,LAAA,Tirana FIR,0
2019-07-11,LBSR,Sofia FIR,1
2019-07-11,LDZO,Zagreb FIR,2
2019-07-11,LECB,Barcelona FIR,2
2019-07-11,LECM,Madrid FIR,4
2019-07-11,LFBB,Bordeaux FIR,0
2019-07-11,LFEE,Reims FIR,0
2019-07-11,LFFF,Paris FIR,25
2019-07-11,LFMM,Marseille FIR,1
2019-07-11,LFRR,Brest FIR,0
2019-07-11,LGGG,Athinai FIR,3
2019-07-11,LHCC,Budapest FIR,0
2019-07-11,LIBB,Brindisi FIR,0
2019-07-11,LIMM,Milano FIR,6
2019-07-11,LIRR,Roma FIR,5
2019-07-11,LJLA,Ljubljana FIR,0
2019-07-11,LKAA,Praha FIR,0
2019-07-11,LMMM,Malta FIR,0
2019-07-11,LOVV,Wien FIR,4
2019-07-11,LPPC,Lisboa FIR,4
2019-07-11,LPPO,Santa Maria FIR,0
2019-07-11,LQSB,Sarajevo FIR,0
2019-07-11,LRBB,Bucarest FIR,0
2019-07-11,LSAS,Switzerland FIR,8
2019-07-11,LUUU,Chisinau FIR,0
2019-07-11,LWSS,Skopje FIR,0
2019-07-11,LYBA,Beograd FIR,0
2019-07-11,LZBB,Bratislava  FIR,0
2019-07-11,UKBV,Kiev FIR,0
2019-07-11,UKDV,Dnipro FIR,0
2019-07-11,UKLV,Lvov FIR,0
2019-07-11,UKOV,Odessa FIR,0
2019-07-11,ULLL,Sankt-Peterburg FIR,1
2019-07-11,UMMV,Minsk FIR,0
2019-07-11,UNNT,Novosibirsk FIR,0
2019-07-11,URRV,Rostov-Na-Donu FIR,0
2019-07-11,USSV,Yekaterinburg FIR,1
2019-07-11,UUWV,Moscow FIR,8
2019-07-11,UWWW,Samara FIR,0
2019-07-12,BIRD,Reykjavik FIR,1
2019-07-12,EBBU,Brussels FIR,12
2019-07-12,EDGG,Langen FIR,25
2019-07-12,EDMM,Munchen FIR,13
2019-07-12,EDWW,Bremen FIR,7
2019-07-12,EETT,Tallinn FIR,1
2019-07-12,EFIN,Helsinki FIR,3
2019-07-12,EGPX,Scottish FIR,0
2019-07-12,EGTT,London FIR,44
2019-07-12,EHAA,Amsterdam FIR,20
2019-07-12,EISN,Shannon FIR,0
2019-07-12,EKDK,Copenhagen FIR,6
2019-07-12,ENOB,Bodo Oceanic FIR,0
2019-07-12,ENOR,Polaris FIR,5
2019-07-12,EPWW,Warszawa FIR,6
2019-07-12,ESAA,Sweden FIR,5
2019-07-12,EVRR,Riga FIR,0
2019-07-12,EYVL,Vilnius FIR,1
2019-07-12,GCCC,Canarias FIR,1
2019-07-12,GMMM,Casablanca FIR,0
2019-07-12,LAAA,Tirana FIR,0
2019-07-12,LBSR,Sofia FIR,4
2019-07-12,LDZO,Zagreb FIR,0
2019-07-12,LECB,Barcelona FIR,4
2019-07-12,LECM,Madrid FIR,2
2019-07-12,LFBB,Bordeaux FIR,0
2019-07-12,LFEE,Reims FIR,2
2019-07-12,LFFF,Paris FIR,22
2019-07-12,LFMM,Marseille FIR,0
2019-07-12,LFRR,Brest FIR,0
2019-07-12,LGGG,Athinai FIR,10
2019-07-12,LHCC,Budapest FIR,2
2019-07-12,LIBB,Brindisi FIR,0
2019-07-12,LIMM,Milano FIR,13
2019-07-12,LIRR,Roma FIR,5
2019-07-12,LJLA,Ljubljana FIR,0
2019-07-12,LKAA,Praha FIR,3
2019-07-12,LMMM,Malta FIR,0
2019-07-12,LOVV,Wien FIR,10
2019-07-12,LPPC,Lisboa FIR,1
2019-07-12,LPPO,Santa Maria FIR,0
2019-07-12,LQSB,Sarajevo FIR,1
2019-07-12,LRBB,Bucarest FIR,7
2019-07-12,LSAS,Switzerland FIR,6
2019-07-12,LUUU,Chisinau FIR,0
2019-07-12,LWSS,Skopje FIR,0
2019-07-12,LYBA,Beograd FIR,0
2019-07-12,LZBB,Bratislava  FIR,0
2019-07-12,UKBV,Kiev FIR,1
2019-07-12,UKDV,Dnipro FIR,0
2019-07-12,UKLV,Lvov FIR,0
2019-07-12,UKOV,Odessa FIR,0
2019-07-12,ULLL,Sankt-Peterburg FIR,0
2019-07-12,UMKK,Kaliningrad FIR,0
2019-07-12,UMMV,Minsk FIR,0
2019-07-12,UNNT,Novosibirsk FIR,1
2019-07-12,URRV,Rostov-Na-Donu FIR,0
2019-07-12,USSV,Yekaterinburg FIR,0
2019-07-12,UUWV,Moscow FIR,9
2019-07-12,UWWW,Samara FIR,0
2019-07-13,BIRD,Reykjavik FIR,4
2019-07-13,EBBU,Brussels FIR,8
2019-07-13,EDGG,Langen FIR,41
2019-07-13,EDMM,Munchen FIR,15
2019-07-13,EDWW,Bremen FIR,6
2019-07-13,EETT,Tallinn FIR,0
2019-07-13,EFIN,Helsinki FIR,11
2019-07-13,EGPX,Scottish FIR,5
2019-07-13,EGTT,London FIR,95
2019-07-13,EHAA,Amsterdam FIR,26
2019-07-13,EISN,Shannon FIR,15
2019-07-13,EKDK,Copenhagen FIR,8
2019-07-13,ENOB,Bodo Oceanic FIR,0
2019-07-13,ENOR,Polaris FIR,2
2019-07-13,EPWW,Warszawa FIR,10
2019-07-13,ESAA,Sweden FIR,4
2019-07-13,EVRR,Riga FIR,0
2019-07-13,EYVL,Vilnius FIR,0
2019-07-13,GCCC,Canarias FIR,1
2019-07-13,GMMM,Casablanca FIR,0
2019-07-13,LAAA,Tirana FIR,0
2019-07-13,LBSR,Sofia FIR,1
2019-07-13,LDZO,Zagreb FIR,2
2019-07-13,LECB,Barcelona FIR,9
2019-07-13,LECM,Madrid FIR,16
2019-07-13,LFBB,Bordeaux FIR,0
2019-07-13,LFEE,Reims FIR,0
2019-07-13,LFFF,Paris FIR,32
2019-07-13,LFMM,Marseille FIR,0
2019-07-13,LFRR,Brest FIR,0
2019-07-13,LGGG,Athinai FIR,8
2019-07-13,LHCC,Budapest FIR,1
2019-07-13,LIBB,Brindisi FIR,0
2019-07-13,LIMM,Milano FIR,7
2019-07-13,LIRR,Roma FIR,6
2019-07-13,LJLA,Ljubljana FIR,0
2019-07-13,LKAA,Praha FIR,5
2019-07-13,LMMM,Malta FIR,0
2019-07-13,LOVV,Wien FIR,9
2019-07-13,LPPC,Lisboa FIR,1
2019-07-13,LPPO,Santa Maria FIR,0
2019-07-13,LQSB,Sarajevo FIR,0
2019-07-13,LRBB,Bucarest FIR,2
2019-07-13,LSAS,Switzerland FIR,9
2019-07-13,LUUU,Chisinau FIR,0
2019-07-13,LWSS,Skopje FIR,0
2019-07-13,LYBA,Beograd FIR,0
2019-07-13,LZBB,Bratislava  FIR,0
2019-07-13,UKBV,Kiev FIR,1
2019-07-13,UKDV,Dnipro FIR,0
2019-07-13,UKLV,Lvov FIR,0
2019-07-13,UKOV,Odessa FIR,0
2019-07-13,ULLL,Sankt-Peterburg FIR,1
2019-07-13,ULMM,Murmansk FIR,0
2019-07-13,UMKK,Kaliningrad FIR,0
2019-07-13,UMMV,Minsk FIR,0
2019-07-13,UNNT,Novosibirsk FIR,0
2019-07-13,URRV,Rostov-Na-Donu FIR,0
2019-07-13,USSV,Yekaterinburg FIR,1
2019-07-13,UUWV,Moscow FIR,4
2019-07-13,UWWW,Samara FIR,0
2019-07-14,BIRD,Reykjavik FIR,15
2019-07-14,EBBU,Brussels FIR,13
2019-07-14,EDGG,Langen FIR,45
2019-07-14,EDMM,Munchen FIR,14
2019-07-14,EDWW,Bremen FIR,2
2019-07-14,EETT,Tallinn FIR,0
2019-07-14,EFIN,Helsinki FIR,3
2019-07-14,EGPX,Scottish FIR,2
2019-07-14,EGTT,London FIR,54
2019-07-14,EHAA,Amsterdam FIR,21
2019-07-14,EISN,Shannon FIR,7
2019-07-14,EKDK,Copenhagen FIR,12
2019-07-14,ENOB,Bodo Oceanic FIR,0
2019-07-14,ENOR,Polaris FIR,5
2019-07-14,EPWW,Warszawa FIR,10
2019-07-14,ESAA,Sweden FIR,6
2019-07-14,EVRR,Riga FIR,1
2019-07-14,EYVL,Vilnius FIR,1
2019-07-14,GCCC,Canarias FIR,7
2019-07-14,GMMM,Casablanca FIR,0
2019-07-14,LAAA,Tirana FIR,0
2019-07-14,LBSR,Sofia FIR,2
2019-07-14,LDZO,Zagreb FIR,0
2019-07-14,LECB,Barcelona FIR,3
2019-07-14,LECM,Madrid FIR,6
2019-07-14,LFBB,Bordeaux FIR,0
2019-07-14,LFEE,Reims FIR,1
2019-07-14,LFFF,Paris FIR,31
2019-07-14,LFMM,Marseille FIR,2
2019-07-14,LFRR,Brest FIR,0
2019-07-14,LGGG,Athinai FIR,6
2019-07-14,LHCC,Budapest FIR,0
2019-07-14,LIBB,Brindisi FIR,0
2019-07-14,LIMM,Milano FIR,7
2019-07-14,LIRR,Roma FIR,6
2019-07-14,LJLA,Ljubljana FIR,0
2019-07-14,LKAA,Praha FIR,0
2019-07-14,LMMM,Malta FIR,0
2019-07-14,LOVV,Wien FIR,4
2019-07-14,LPPC,Lisboa FIR,2
2019-07-14,LPPO,Santa Maria FIR,0
2019-07-14,LQSB,Sarajevo FIR,0
2019-07-14,LRBB,Bucarest FIR,3
2019-07-14,LSAS,Switzerland FIR,11
2019-07-14,LUUU,Chisinau FIR,0
2019-07-14,LWSS,Skopje FIR,0
2019-07-14,LYBA,Beograd FIR,0
2019-07-14,LZBB,Bratislava  FIR,0
2019-07-14,UKBV,Kiev FIR,0
2019-07-14,UKDV,Dnipro FIR,0
2019-07-14,UKLV,Lvov FIR,0
2019-07-14,UKOV,Odessa FIR,0
2019-07-14,ULLL,Sankt-Peterburg FIR,0
2019-07-14,UMMV,Minsk FIR,0
2019-07-14,UNNT,Novosibirsk FIR,0
2019-07-14,URRV,Rostov-Na-Donu FIR,0
2019-07-14,USSV,Yekaterinburg FIR,0
2019-07-14,UUWV,Moscow FIR,4
2019-07-14,UWWW,Samara FIR,0
2019-07-15,BIRD,Reykjavik FIR,13
2019-07-15,EBBU,Brussels FIR,10
2019-07-15,EDGG,Langen FIR,49
2019-07-15,EDMM,Munchen FIR,15
2019-07-15,EDWW,Bremen FIR,1
2019-07-15,EETT,Tallinn FIR,1
2019-07-15,EFIN,Helsinki FIR,3
2019-07-15,EGPX,Scottish FIR,11
2019-07-15,EGTT,London FIR,135
2019-07-15,EHAA,Amsterdam FIR,20
2019-07-15,EISN,Shannon FIR,16
2019-07-15,EKDK,Copenhagen FIR,10
2019-07-15,ENOB,Bodo Oceanic FIR,0
2019-07-15,ENOR,Polaris FIR,8
2019-07-15,EPWW,Warszawa FIR,6
2019-07-15,ESAA,Sweden FIR,5
2019-07-15,EVRR,Riga FIR,1
2019-07-15,EYVL,Vilnius FIR,0
2019-07-15,GCCC,Canarias FIR,11
2019-07-15,GMMM,Casablanca FIR,0
2019-07-15,LAAA,Tirana FIR,0
2019-07-15,LBSR,Sofia FIR,3
2019-07-15,LDZO,Zagreb FIR,1
2019-07-15,LECB,Barcelona FIR,19
2019-07-15,LECM,Madrid FIR,17
2019-07-15,LFBB,Bordeaux FIR,1
2019-07-15,LFEE,Reims FIR,0
2019-07-15,LFFF,Paris FIR,33
2019-07-15,LFMM,Marseille FIR,3
2019-07-15,LFRR,Brest FIR,0
2019-07-15,LGGG,Athinai FIR,16
2019-07-15,LHCC,Budapest FIR,3
2019-07-15,LIBB,Brindisi FIR,0
2019-07-15,LIMM,Milano FIR,7
2019-07-15,LIRR,Roma FIR,10
2019-07-15,LJLA,Ljubljana FIR,0
2019-07-15,LKAA,Praha FIR,2
2019-07-15,LMMM,Malta FIR,0
2019-07-15,LOVV,Wien FIR,14
2019-07-15,LPPC,Lisboa FIR,21
2019-07-15,LPPO,Santa Maria FIR,0
2019-07-15,LQSB,Sarajevo FIR,0
2019-07-15,LRBB,Bucarest FIR,3
2019-07-15,LSAS,Switzerland FIR,8
2019-07-15,LUUU,Chisinau FIR,0
2019-07-15,LWSS,Skopje FIR,0
2019-07-15,LYBA,Beograd FIR,1
2019-07-15,LZBB,Bratislava  FIR,0
2019-07-15,UKBV,Kiev FIR,0
2019-07-15,UKDV,Dnipro FIR,0
2019-07-15,UKLV,Lvov FIR,0
2019-07-15,UKOV,Odessa FIR,0
2019-07-15,ULLL,Sankt-Peterburg FIR,0
2019-07-15,UMKK,Kaliningrad FIR,0
2019-07-15,UMMV,Minsk FIR,0
2019-07-15,UNNT,Novosibirsk FIR,0
2019-07-15,URRV,Rostov-Na-Donu FIR,0
2019-07-15,USSV,Yekaterinburg FIR,0
2019-07-15,UUWV,Moscow FIR,1
2019-07-15,UWWW,Samara FIR,0
2019-07-16,BIRD,Reykjavik FIR,3
2019-07-16,EBBU,Brussels FIR,18
2019-07-16,EDGG,Langen FIR,44
2019-07-16,EDMM,Munchen FIR,14
2019-07-16,EDWW,Bremen FIR,7
2019-07-16,EETT,Tallinn FIR,0
2019-07-16,EFIN,Helsinki FIR,5
2019-07-16,EGPX,Scottish FIR,4
2019-07-16,EGTT,London FIR,130
2019-07-16,EHAA,Amsterdam FIR,26
2019-07-16,EISN,Shannon FIR,12
2019-07-16,EKDK,Copenhagen FIR,9
2019-07-16,ENOB,Bodo Oceanic FIR,0
2019-07-16,ENOR,Polaris FIR,3
2019-07-16,EPWW,Warszawa FIR,6
2019-07-16,ESAA,Sweden FIR,4
2019-07-16,EVRR,Riga FIR,0
2019-07-16,EYVL,Vilnius FIR,0
2019-07-16,GCCC,Canarias FIR,28
2019-07-16,GMMM,Casablanca FIR,0
2019-07-16,LAAA,Tirana FIR,1
2019-07-16,LBSR,Sofia FIR,2
2019-07-16,LDZO,Zagreb FIR,5
2019-07-16,LECB,Barcelona FIR,42
2019-07-16,LECM,Madrid FIR,35
2019-07-16,LFBB,Bordeaux FIR,1
2019-07-16,LFEE,Reims FIR,3
2019-07-16,LFFF,Paris FIR,62
2019-07-16,LFMM,Marseille FIR,11
2019-07-16,LFRR,Brest FIR,0
2019-07-16,LGGG,Athinai FIR,27
2019-07-16,LHCC,Budapest FIR,3
2019-07-16,LIBB,Brindisi FIR,1
2019-07-16,LIMM,Milano FIR,23
2019-07-16,LIRR,Roma FIR,18
2019-07-16,LJLA,Ljubljana FIR,0
2019-07-16,LKAA,Praha FIR,0
2019-07-16,LMMM,Malta FIR,4
2019-07-16,LOVV,Wien FIR,5
2019-07-16,LPPC,Lisboa FIR,37
2019-07-16,LPPO,Santa Maria FIR,0
2019-07-16,LQSB,Sarajevo FIR,0
2019-07-16,LRBB,Bucarest FIR,3
2019-07-16,LSAS,Switzerland FIR,14
2019-07-16,LUUU,Chisinau FIR,0
2019-07-16,LWSS,Skopje FIR,0
2019-07-16,LYBA,Beograd FIR,1
2019-07-16,LZBB,Bratislava  FIR,1
2019-07-16,UHHH,Khabarovsk FIR,1
2019-07-16,UKBV,Kiev FIR,0
2019-07-16,UKDV,Dnipro FIR,0
2019-07-16,UKLV,Lvov FIR,0
2019-07-16,UKOV,Odessa FIR,0
2019-07-16,ULLL,Sankt-Peterburg FIR,0
2019-07-16,UMKK,Kaliningrad FIR,0
2019-07-16,UMMV,Minsk FIR,0
2019-07-16,UNNT,Novosibirsk FIR,0
2019-07-16,URRV,Rostov-Na-Donu FIR,0
2019-07-16,USSV,Yekaterinburg FIR,0
2019-07-16,UUWV,Moscow FIR,5
2019-07-16,UWWW,Samara FIR,0
2019-07-17,BIRD,Reykjavik FIR,5
2019-07-17,EBBU,Brussels FIR,26
2019-07-17,EDGG,Langen FIR,97
2019-07-17,EDMM,Munchen FIR,36
2019-07-17,EDWW,Bremen FIR,8
2019-07-17,EETT,Tallinn FIR,0
2019-07-17,EFIN,Helsinki FIR,8
2019-07-17,EGPX,Scottish FIR,12
2019-07-17,EGTT,London FIR,168
2019-07-17,EHAA,Amsterdam FIR,31
2019-07-17,EISN,Shannon FIR,15
2019-07-17,EKDK,Copenhagen FIR,8
2019-07-17,ENOB,Bodo Oceanic FIR,0
2019-07-17,ENOR,Polaris FIR,5
2019-07-17,EPWW,Warszawa FIR,12
2019-07-17,ESAA,Sweden FIR,2
2019-07-17,EVRR,Riga FIR,1
2019-07-17,EYVL,Vilnius FIR,0
2019-07-17,GCCC,Canarias FIR,41
2019-07-17,GMMM,Casablanca FIR,0
2019-07-17,LAAA,Tirana FIR,3
2019-07-17,LBSR,Sofia FIR,4
2019-07-17,LDZO,Zagreb FIR,13
2019-07-17,LECB,Barcelona FIR,70
2019-07-17,LECM,Madrid FIR,43
2019-07-17,LFBB,Bordeaux FIR,4
2019-07-17,LFEE,Reims FIR,22
2019-07-17,LFFF,Paris FIR,63
2019-07-17,LFMM,Marseille FIR,21
2019-07-17,LFRR,Brest FIR,0
2019-07-17,LGGG,Athinai FIR,76
2019-07-17,LHCC,Budapest FIR,8
2019-07-17,LIBB,Brindisi FIR,3
2019-07-17,LIMM,Milano FIR,41
2019-07-17,LIRR,Roma FIR,36
2019-07-17,LJLA,Ljubljana FIR,6
2019-07-17,LKAA,Praha FIR,11
2019-07-17,LMMM,Malta FIR,3
2019-07-17,LOVV,Wien FIR,20
2019-07-17,LPPC,Lisboa FIR,39
2019-07-17,LPPO,Santa Maria FIR,1
2019-07-17,LQSB,Sarajevo FIR,0
2019-07-17,LRBB,Bucarest FIR,4
2019-07-17,LSAS,Switzerland FIR,23
2019-07-17,LUUU,Chisinau FIR,0
2019-07-17,LWSS,Skopje FIR,2
2019-07-17,LYBA,Beograd FIR,1
2019-07-17,LZBB,Bratislava  FIR,0
2019-07-17,UKBV,Kiev FIR,2
2019-07-17,UKDV,Dnipro FIR,0
2019-07-17,UKLV,Lvov FIR,1
2019-07-17,UKOV,Odessa FIR,0
2019-07-17,ULLL,Sankt-Peterburg FIR,1
2019-07-17,UMKK,Kaliningrad FIR,0
2019-07-17,UMMV,Minsk FIR,0
2019-07-17,UNNT,Novosibirsk FIR,1
2019-07-17,URRV,Rostov-Na-Donu FIR,0
2019-07-17,USSV,Yekaterinburg FIR,0
2019-07-17,UUWV,Moscow FIR,9
2019-07-17,UWWW,Samara FIR,0
2019-07-18,BIRD,Reykjavik FIR,9
2019-07-18,EBBU,Brussels FIR,25
2019-07-18,EDGG,Langen FIR,75
2019-07-18,EDMM,Munchen FIR,30
2019-07-18,EDWW,Bremen FIR,23
2019-07-18,EETT,Tallinn FIR,1
2019-07-18,EFIN,Helsinki FIR,7
2019-07-18,EGPX,Scottish FIR,28
2019-07-18,EGTT,London FIR,284
2019-07-18,EHAA,Amsterdam FIR,56
2019-07-18,EISN,Shannon FIR,34
2019-07-18,EKDK,Copenhagen FIR,20
2019-07-18,ENOR,Polaris FIR,8
2019-07-18,EPWW,Warszawa FIR,12
2019-07-18,ESAA,Sweden FIR,12
2019-07-18,EVRR,Riga FIR,0
2019-07-18,EYVL,Vilnius FIR,2
2019-07-18,GCCC,Canarias FIR,31
2019-07-18,GMMM,Casablanca FIR,0
2019-07-18,LAAA,Tirana FIR,5
2019-07-18,LBSR,Sofia FIR,7
2019-07-18,LDZO,Zagreb FIR,17
2019-07-18,LECB,Barcelona FIR,136
2019-07-18,LECM,Madrid FIR,55
2019-07-18,LFBB,Bordeaux FIR,8
2019-07-18,LFEE,Reims FIR,9
2019-07-18,LFFF,Paris FIR,59
2019-07-18,LFMM,Marseille FIR,30
2019-07-18,LFRR,Brest FIR,3
2019-07-18,LGGG,Athinai FIR,60
2019-07-18,LHCC,Budapest FIR,8
2019-07-18,LIBB,Brindisi FIR,2
2019-07-18,LIMM,Milano FIR,44
2019-07-18,LIRR,Roma FIR,45
2019-07-18,LJLA,Ljubljana FIR,2
2019-07-18,LKAA,Praha FIR,4
2019-07-18,LMMM,Malta FIR,10
2019-07-18,LOVV,Wien FIR,11
2019-07-18,LPPC,Lisboa FIR,47
2019-07-18,LPPO,Santa Maria FIR,0
2019-07-18,LQSB,Sarajevo FIR,2
2019-07-18,LRBB,Bucarest FIR,11
2019-07-18,LSAS,Switzerland FIR,22
2019-07-18,LUUU,Chisinau FIR,0
2019-07-18,LWSS,Skopje FIR,5
2019-07-18,LYBA,Beograd FIR,2
2019-07-18,LZBB,Bratislava  FIR,1
2019-07-18,UKBV,Kiev FIR,0
2019-07-18,UKDV,Dnipro FIR,0
2019-07-18,UKLV,Lvov FIR,0
2019-07-18,UKOV,Odessa FIR,0
2019-07-18,ULLL,Sankt-Peterburg FIR,1
2019-07-18,UMKK,Kaliningrad FIR,0
2019-07-18,UMMV,Minsk FIR,0
2019-07-18,UNNT,Novosibirsk FIR,0
2019-07-18,URRV,Rostov-Na-Donu FIR,0
2019-07-18,USSV,Yekaterinburg FIR,0
2019-07-18,UUWV,Moscow FIR,4
2019-07-18,UWWW,Samara FIR,0
2019-07-19,BIRD,Reykjavik FIR,2
2019-07-19,EBBU,Brussels FIR,13
2019-07-19,EDGG,Langen FIR,62
2019-07-19,EDMM,Munchen FIR,15
2019-07-19,EDWW,Bremen FIR,21
2019-07-19,EETT,Tallinn FIR,0
2019-07-19,EFIN,Helsinki FIR,7
2019-07-19,EGPX,Scottish FIR,15
2019-07-19,EGTT,London FIR,276
2019-07-19,EHAA,Amsterdam FIR,45
2019-07-19,EISN,Shannon FIR,19
2019-07-19,EKDK,Copenhagen FIR,17
2019-07-19,ENOB,Bodo Oceanic FIR,0
2019-07-19,ENOR,Polaris FIR,12
2019-07-19,EPWW,Warszawa FIR,12
2019-07-19,ESAA,Sweden FIR,5
2019-07-19,EVRR,Riga FIR,0
2019-07-19,EYVL,Vilnius FIR,1
2019-07-19,GCCC,Canarias FIR,21
2019-07-19,GMMM,Casablanca FIR,0
2019-07-19,LAAA,Tirana FIR,2
2019-07-19,LBSR,Sofia FIR,7
2019-07-19,LDZO,Zagreb FIR,8
2019-07-19,LECB,Barcelona FIR,55
2019-07-19,LECM,Madrid FIR,39
2019-07-19,LFBB,Bordeaux FIR,7
2019-07-19,LFEE,Reims FIR,6
2019-07-19,LFFF,Paris FIR,40
